Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
1299	Waveform 1	1	69851.013000000	69875.590000000	37.400	492.300	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6235s481ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6235s481ms_ch02.aif			Bac_3100	
1299	Spectrogram 1	1	69851.013000000	69875.590000000	37.400	492.300	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6235s481ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6235s481ms_ch02.aif			Bac_3100	
1300	Waveform 1	1	69895.590000000	69916.404000000	37.400	333.000	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6272s376ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6272s376ms_ch02.aif			Bac_3100	
1300	Spectrogram 1	1	69895.590000000	69916.404000000	37.400	333.000	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6272s376ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6272s376ms_ch02.aif			Bac_3100	
1301	Waveform 1	1	69936.404000000	69988.027000000	56.600	411.700	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6307s713ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6307s713ms_ch02.aif			Bac_3100	
1301	Spectrogram 1	1	69936.404000000	69988.027000000	56.600	411.700	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6307s713ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6307s713ms_ch02.aif			Bac_3100	
1303	Waveform 1	1	70057.242000000	70067.179000000	64.300	327.300	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6398s084ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6398s084ms_ch02.aif			Bac_3100	
1303	Spectrogram 1	1	70057.242000000	70067.179000000	64.300	327.300	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6398s084ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6398s084ms_ch02.aif			Bac_3100	
1304	Waveform 1	1	70087.179000000	70112.638000000	64.300	457.800	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6422s279ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6422s279ms_ch02.aif			Bac_3100	
1304	Spectrogram 1	1	70087.179000000	70112.638000000	64.300	457.800	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6422s279ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6422s279ms_ch02.aif			Bac_3100	
1305	Waveform 1	1	70132.638000000	70150.982000000	41.300	398.300	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6459s733ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6459s733ms_ch02.aif			Bac_3100	
1305	Spectrogram 1	1	70132.638000000	70150.982000000	41.300	398.300	10.0005	SBNMS_Clips_Bac_3100_20060914_010000_6459s733ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6459s733ms_ch02.aif			Bac_3100	
1306	Waveform 1	1	70170.982000000	70186.504000000	35.500	333.000	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6494s511ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6494s511ms_ch02.aif			Bac_3100	
1306	Spectrogram 1	1	70170.982000000	70186.504000000	35.500	333.000	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6494s511ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6494s511ms_ch02.aif			Bac_3100	
1307	Waveform 1	1	70206.504000000	70274.238000000	41.300	290.800	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6606s729ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6606s729ms_ch02.aif			Bac_3100	
1307	Spectrogram 1	1	70206.504000000	70274.238000000	41.300	290.800	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6606s729ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6606s729ms_ch02.aif			Bac_3100	
1309	Waveform 1	1	70358.632000000	70368.510000000	50.900	290.800	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6703s921ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6703s921ms_ch02.aif			Bac_3100	
1309	Spectrogram 1	1	70358.632000000	70368.510000000	50.900	290.800	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6703s921ms_ch02.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6703s921ms_ch02.aif			Bac_3100	
