Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Q1 Freq (Hz)	Q3 Freq Rel.	Begin Clock Time	calltype
43	Spectrogram 1	6	11081.230988508	11117.244519593	0.0	383.3	36.014	0.0	0.0	0.1020	3:04:41.231	c
44	Spectrogram 1	6	11115.820255652	11150.206056518	0.0	308.4	34.386	0.0	0.0	0.1282	3:05:15.820	c
45	Spectrogram 1	6	10734.524451959	10755.481478523	0.0	361.2	20.957	0.0	0.0	0.0109	2:58:54.524	c
46	Spectrogram 1	6	10946.491863099	10977.215270974	0.0	462.6	30.723	168.0	0.0	0.1610	3:02:26.492	sd
47	Spectrogram 1	6	11618.301024115	11673.236918990	0.0	467.0	54.936	156.2	3.9	0.3361	3:13:38.301	sd
48	Spectrogram 1	6	11713.238839111	11753.932094574	0.0	365.6	40.693	50.8	0.0	0.1398	3:15:13.239	c
49	Spectrogram 1	6	12102.673293896	12159.847317822	0.0	577.1	57.174	156.2	46.9	0.2789	3:21:42.673	sd
50	Spectrogram 1	6	11844.881520535	11888.219837604	0.0	330.4	43.338	46.9	0.0	0.1429	3:17:24.882	c
51	Spectrogram 1	6	11759.425684062	11789.945625659	0.0	383.3	30.520	164.1	3.9	0.4184	3:15:59.426	sd
52	Spectrogram 1	6	12208.598287867	12216.736938960	0.0	471.4	8.139	168.0	78.1	0.3500	3:23:28.598	c
53	Spectrogram 1	6	12236.269701583	12273.504030332	0.0	387.7	37.234	46.9	0.0	0.1313	3:23:56.270	c
54	Spectrogram 1	6	12297.106118500	12314.807684627	0.0	528.6	17.702	160.2	148.4	0.3111	3:24:57.106	c
55	Spectrogram 1	6	12330.067655426	12391.921403730	0.0	378.9	61.854	50.8	0.0	0.1354	3:25:30.068	c
56	Spectrogram 1	6	12483.277762246	12498.334266767	0.0	489.0	15.057	0.0	0.0	0.2400	3:28:03.278	c
57	Spectrogram 1	6	12526.616079314	12559.577616240	35.2	471.4	32.962	46.9	43.0	0.1000	3:28:46.616	c
58	Spectrogram 1	6	12632.418543519	12678.605388470	0.0	422.9	46.187	164.1	78.1	0.3889	3:30:32.419	sd
59	Spectrogram 1	6	12415.110300994	12464.552606383	0.0	211.5	49.442	0.0	0.0	0.3148	3:26:55.110	c
60	Spectrogram 1	6	12694.801754145	12743.633660701	0.0	374.4	48.832	46.9	0.0	0.1263	3:31:34.802	sd
61	Spectrogram 1	6	12920.852788244	12944.251410136	0.0	502.2	23.399	160.2	105.5	0.3281	3:35:20.853	sd
62	Spectrogram 1	6	12958.290583271	12992.879850414	0.0	387.7	34.589	46.9	3.9	0.1313	3:35:58.291	c
63	Spectrogram 1	6	13041.915223248	13064.499980030	0.0	546.3	22.585	160.2	66.4	0.2734	3:37:21.915	sd
64	Spectrogram 1	6	12776.391731349	12786.565045215	0.0	427.3	10.173	140.6	0.0	0.2752	3:32:56.392	c
65	Spectrogram 1	6	12794.907162585	12847.604928410	0.0	343.6	52.698	46.9	0.0	0.1494	3:33:14.907	c
66	Spectrogram 1	6	12985.961996986	13044.967217408	0.0	497.8	59.005	46.9	0.0	0.1496	3:36:25.962	su
67	Spectrogram 1	6	13088.712467031	13104.582836662	0.0	352.4	15.870	50.8	0.0	0.1444	3:38:08.712	c
68	Spectrogram 1	6	13133.538906243	13186.295343632	0.0	348.0	52.756	50.8	43.0	0.1461	3:38:53.539	c
69	Spectrogram 1	6	13208.676634137	13230.650992087	0.0	356.8	21.974	50.8	39.1	0.1429	3:40:08.677	c
70	Spectrogram 1	6	13304.305784476	13345.609438772	0.0	458.1	41.304	168.0	82.0	0.3590	3:41:44.306	sd
71	Spectrogram 1	6	13401.766131311	13446.528712321	0.0	286.3	44.763	46.9	3.9	0.1781	3:43:21.766	c
72	Spectrogram 1	6	13587.937775057	13647.146461756	0.0	471.4	59.209	164.1	3.9	0.3333	3:46:27.938	sd
73	Spectrogram 1	6	13722.958446684	13782.370599661	0.0	299.6	59.412	50.8	0.0	0.1711	3:48:42.958	c
74	Spectrogram 1	6	14038.738109081	14103.033452713	0.0	511.0	64.295	168.0	74.2	0.3231	3:53:58.738	sd
75	Spectrogram 1	6	14152.394821590	14199.802464205	0.0	352.4	47.408	50.8	0.0	0.1444	3:55:52.395	c
76	Spectrogram 1	6	14471.226478146	14528.603968350	0.0	484.6	57.377	164.1	82.0	0.3387	4:01:11.226	sd
77	Spectrogram 1	6	14226.456546534	14255.959156745	39.6	444.9	29.503	50.8	46.9	0.1176	3:57:06.457	c
78	Spectrogram 1	6	14399.809814808	14442.741199322	118.9	207.0	42.931	168.0	152.3	0.5909	3:59:59.810	c
79	Spectrogram 1	6	14595.423544711	14633.999500000	0.0	343.6	38.576	46.9	0.0	0.1379	4:03:15.424	c
80	Spectrogram 1	6	14736.669033534	14797.912383007	0.0	471.4	61.243	46.9	0.0	0.1000	4:05:36.669	su
81	Spectrogram 1	6	14999.954396383	15048.175904107	0.0	198.2	48.222	0.0	0.0	0.3600	4:09:59.954	c
82	Spectrogram 1	6	15056.314555200	15114.098977958	0.0	414.1	57.784	171.9	3.9	0.3396	4:10:56.315	sd
83	Spectrogram 1	6	15186.452036172	15239.353268274	4.4	339.2	52.901	54.7	43.0	0.3690	4:13:06.452	c
84	Spectrogram 1	6	15551.566945990	15618.533472683	0.0	519.8	66.967	164.1	3.9	0.3158	4:19:11.567	sd
85	Spectrogram 1	6	15763.209887651	15846.427595073	0.0	321.6	83.218	0.0	0.0	0.1585	4:22:43.210	sd
86	Spectrogram 1	6	16103.516141296	16161.707496609	0.0	621.1	58.191	0.0	0.0	0.0692	4:28:23.516	su
87	Spectrogram 1	6	16239.024681989	16290.094717596	0.0	497.8	51.070	168.0	0.0	0.3386	4:30:39.025	sd
88	Spectrogram 1	6	16599.282522607	16660.525872080	0.0	189.4	61.243	0.0	0.0	0.0208	4:36:39.283	c
89	Spectrogram 1	6	16683.110628862	16754.934224755	0.0	480.2	71.824	0.0	0.0	0.0820	4:38:03.111	su
90	Spectrogram 1	6	17110.919273549	17173.179954408	0.0	374.4	62.261	0.0	0.0	0.1789	4:45:10.919	su
91	Spectrogram 1	6	17286.103738320	17385.802214205	0.0	467.0	99.698	0.0	0.0	0.1597	4:48:06.104	c
92	Spectrogram 1	6	17394.754730407	17452.539153165	0.0	281.9	57.784	0.0	0.0	0.0139	4:49:54.755	su
93	Spectrogram 1	6	17254.760548111	17281.211164162	0.0	211.5	26.451	0.0	0.0	0.0185	4:47:34.761	c
94	Spectrogram 1	6	17846.775862095	17912.292003391	0.0	493.4	65.516	0.0	0.0	0.1984	4:57:26.776	su
95	Spectrogram 1	6	17722.012217595	17766.367866050	8.8	101.3	44.356	50.8	43.0	0.5000	4:55:22.012	c
96	Spectrogram 1	6	17961.492025997	18035.999500000	0.0	220.3	74.507	0.0	0.0	0.0179	4:59:21.492	c
97	Spectrogram 1	6	18377.945375659	18435.933264695	0.0	475.8	57.988	0.0	0.0	0.0826	5:06:17.945	su
98	Spectrogram 1	6	18247.481550243	18291.430266143	0.0	224.7	43.949	0.0	0.0	0.0175	5:04:07.482	c
99	Spectrogram 1	6	18913.794613602	18985.414743218	0.0	515.4	71.620	0.0	0.0	0.0382	5:15:13.795	su
100	Spectrogram 1	6	19229.900272042	19347.910712886	0.0	215.9	118.010	0.0	0.0	0.2909	5:20:29.900	c
101	Spectrogram 1	6	19537.867279390	19600.941825358	0.0	444.9	63.075	0.0	0.0	0.0088	5:25:37.867	su
102	Spectrogram 1	6	19830.858718726	19899.019921628	0.0	299.6	68.161	0.0	0.0	0.0132	5:30:30.859	c
103	Spectrogram 1	6	19911.174056768	19979.999500000	0.0	198.2	68.825	0.0	0.0	0.0200	5:31:51.174	c
104	Spectrogram 1	6	20074.733848719	20163.852078184	0.0	462.6	89.118	0.0	0.0	0.1949	5:34:34.734	c
105	Spectrogram 1	6	20422.129042265	20511.698475885	0.0	427.3	89.569	0.0	0.0	0.0367	5:40:22.129	su
106	Spectrogram 1	6	20576.807684627	20628.081186511	118.9	242.3	51.274	179.7	164.1	0.4839	5:42:56.808	c
107	Spectrogram 1	6	20818.932554635	20870.206056518	88.1	202.6	51.274	168.0	125.0	0.7143	5:46:58.933	c
108	Spectrogram 1	6	20640.435029700	20712.869024425	0.0	431.7	72.434	0.0	0.0	0.1545	5:44:00.435	su
109	Spectrogram 1	6	21128.978049675	21229.083458115	0.0	493.4	100.105	0.0	0.0	0.0317	5:52:08.978	su
110	Spectrogram 1	6	21702.831656556	21807.820255652	0.0	378.9	104.989	0.0	0.0	0.0104	6:01:42.832	c
111	Spectrogram 1	6	22001.642681424	22132.471497739	0.0	493.4	130.829	0.0	0.0	0.1587	6:06:41.643	su
112	Spectrogram 1	6	22271.845897702	22328.612989073	0.0	497.8	56.767	0.0	0.0	0.0945	6:11:11.846	su
113	Spectrogram 1	6	22646.346377732	22713.286782969	0.0	497.8	66.940	0.0	0.0	0.1496	6:17:26.346	su
114	Spectrogram 1	6	22833.189770344	22879.580081572	0.0	207.0	46.390	0.0	0.0	0.2453	6:20:33.190	c
115	Spectrogram 1	6	23139.671163715	23192.368929540	0.0	343.6	52.698	0.0	0.0	0.0575	6:25:39.671	c
116	Spectrogram 1	6	23534.307921819	23619.356825738	0.0	489.0	85.049	0.0	0.0	0.2480	6:32:14.308	su
117	Spectrogram 1	6	24023.800648703	24079.143476133	48.5	246.7	55.343	50.8	62.5	0.5800	6:40:23.801	c
118	Spectrogram 1	6	24120.040197874	24157.477992900	110.1	229.1	37.438	168.0	160.2	0.4828	6:42:00.040	c
119	Spectrogram 1	6	24226.859993465	24290.951870820	92.5	246.7	64.092	109.4	105.5	0.3590	6:43:46.860	c
120	Spectrogram 1	6	24412.109918802	24500.617749435	44.1	467.0	88.508	46.9	54.7	0.2056	6:46:52.110	c
121	Spectrogram 1	6	25144.914513188	25229.759950829	92.5	621.1	84.845	183.6	144.5	0.1704	6:59:04.915	su
122	Spectrogram 1	6	25535.732995171	25584.157969173	83.7	215.9	48.425	171.9	101.6	0.6364	7:05:35.733	c
123	Spectrogram 1	6	25582.530238954	25632.786409452	79.3	277.5	50.256	113.3	109.4	0.2400	7:06:22.530	su
124	Spectrogram 1	6	26196.062895064	26246.319065561	127.8	198.2	50.256	168.0	156.2	0.6471	7:16:36.063	c
125	Spectrogram 1	6	25875.603508289	25927.690875283	83.7	202.6	52.087	168.0	113.3	0.7241	7:11:15.604	c
126	Spectrogram 1	6	27981.359198757	28060.304114356	114.5	220.3	78.945	175.8	148.4	0.5769	7:46:21.359	c
127	Spectrogram 1	6	28637.863939148	28693.410232856	114.5	224.7	55.546	179.7	168.0	0.5926	7:57:17.864	c
128	Spectrogram 1	6	29458.891961379	29546.178994348	92.5	211.5	87.287	179.7	125.0	0.6667	8:10:58.892	c
129	Spectrogram 1	6	29318.907162585	29379.947045780	127.8	207.0	61.040	164.1	140.6	0.5000	8:08:38.907	c
130	Spectrogram 1	6	29652.307454597	29712.940405237	92.5	440.5	60.633	101.6	117.2	0.2500	8:14:12.307	su
131	Spectrogram 1	6	30028.109668802	30095.050074039	101.3	224.7	66.940	175.8	125.0	0.6129	8:20:28.110	c
132	Spectrogram 1	6	29841.509184128	29950.770575048	132.2	207.0	109.261	168.0	148.4	0.4737	8:17:21.509	c
133	Spectrogram 1	6	30269.746669744	30353.371309721	57.3	440.5	83.625	179.7	70.3	0.2887	8:24:29.747	sd
134	Spectrogram 1	6	31016.997369819	31099.401212133	74.9	559.5	82.404	179.7	121.1	0.2033	8:36:56.997	sd
135	Spectrogram 1	6	30803.471095078	30842.536620323	149.8	211.5	39.066	175.8	171.9	0.4667	8:33:23.471	c
136	Spectrogram 1	6	31121.091167295	31213.464857197	88.1	220.3	92.374	152.3	121.1	0.5758	8:38:41.091	c
137	Spectrogram 1	6	31304.778649025	31402.238995860	83.7	211.5	97.460	164.1	109.4	0.5938	8:41:44.779	c
138	Spectrogram 1	6	31524.318762251	31592.276498875	70.5	233.5	67.958	128.9	93.8	0.3750	8:45:24.319	c
139	Spectrogram 1	6	31733.036792954	31818.696095705	52.9	533.0	85.659	175.8	93.8	0.2459	8:48:53.037	c
140	Spectrogram 1	6	32303.657480975	32353.710185195	92.5	198.2	50.053	128.9	117.2	0.4231	8:58:23.657	c
141	Spectrogram 1	6	32694.863479088	32779.301984175	44.1	581.5	84.439	175.8	125.0	0.2500	9:04:54.863	sd
142	Spectrogram 1	6	32786.278054440	32834.499562164	35.2	185.0	48.222	117.2	58.6	0.5405	9:06:26.278	sd
143	Spectrogram 1	6	33495.015411266	33572.129130369	35.2	489.0	77.114	183.6	109.4	0.3130	9:18:15.015	sd
144	Spectrogram 1	6	33151.360868877	33218.504740392	66.1	211.5	67.144	121.1	89.8	0.4324	9:12:31.361	sd
145	Spectrogram 1	6	33966.976238131	34033.306244537	35.2	242.3	66.330	132.8	62.5	0.4615	9:26:06.976	sd
146	Spectrogram 1	6	34213.234113664	34292.382495540	0.0	480.2	79.148	179.7	3.9	0.3525	9:30:13.234	sd
147	Spectrogram 1	6	34910.897891861	34996.150262057	39.6	511.0	85.252	179.7	121.1	0.2941	9:41:50.898	sd
148	Spectrogram 1	6	35665.188975132	35744.947755840	35.2	537.4	79.759	179.7	82.0	0.2835	9:54:25.189	sd
149	Spectrogram 1	6	36867.105868500	36904.340197249	145.4	436.1	37.234	179.7	175.8	0.1233	10:14:27.106	c
150	Spectrogram 1	6	38610.488119066	38654.233368689	57.3	198.2	43.745	132.8	85.9	0.7143	10:43:30.488	c
151	Spectrogram 1	6	38770.005680482	38819.041053316	132.2	193.8	49.035	168.0	148.4	0.6667	10:46:10.006	c
152	Spectrogram 1	6	39310.127710249	39358.349217973	101.3	220.3	48.222	171.9	136.7	0.6000	10:55:10.128	sd
153	Spectrogram 1	6	39733.663563112	39771.304824416	66.1	207.0	37.641	179.7	85.9	0.6944	11:02:13.664	c
154	Spectrogram 1	6	40047.938025057	40095.549133949	52.9	211.5	47.611	183.6	74.2	0.6750	11:07:27.938	c
155	Spectrogram 1	6	40339.424263941	40403.312675019	0.0	180.6	63.888	168.0	0.0	0.3696	11:12:19.424	sd
156	Spectrogram 1	6	40451.330716466	40528.647901846	0.0	563.9	77.317	0.0	3.9	0.2569	11:14:11.331	sd
157	Spectrogram 1	6	40758.361328937	40838.120109646	0.0	207.0	79.759	0.0	0.0	0.5472	11:19:18.361	sd
158	Spectrogram 1	6	40977.617039375	41052.696095705	0.0	524.2	75.079	168.0	27.3	0.3060	11:22:57.617	sd
159	Spectrogram 1	6	41209.975528071	41264.707956669	0.0	251.1	54.732	0.0	0.0	0.2188	11:26:49.976	c
160	Spectrogram 1	6	41611.537022984	41681.325956104	0.0	603.5	69.789	89.8	3.9	0.1688	11:33:31.537	sd
161	Spectrogram 1	6	41848.901232102	41896.919273549	0.0	237.9	48.018	58.6	0.0	0.2500	11:37:28.901	c
162	Spectrogram 1	6	42174.243809533	42253.799123964	0.0	506.6	79.555	89.8	3.9	0.2713	11:42:54.244	sd
163	Spectrogram 1	6	41976.678054258	42059.895761680	0.0	449.3	83.218	0.0	0.0	0.2261	11:39:36.678	sd
164	Spectrogram 1	6	42452.301274115	42495.639591183	0.0	273.1	43.338	0.0	0.0	0.0145	11:47:32.301	c
165	Spectrogram 1	6	42731.660472871	42796.973147890	0.0	533.0	65.313	175.8	0.0	0.2721	11:52:11.660	sd
166	Spectrogram 1	6	43128.135310852	43204.842097400	0.0	537.4	76.707	0.0	0.0	0.2044	11:58:48.135	sd
167	Spectrogram 1	6	43527.051744160	43607.827856255	0.0	515.4	80.776	0.0	3.9	0.2901	12:05:27.052	sd
168	Spectrogram 1	6	43752.818375471	43818.944915599	0.0	193.8	66.127	0.0	0.0	0.0204	12:09:12.818	c
169	Spectrogram 1	6	44013.255210437	44089.758530708	0.0	533.0	76.503	179.7	0.0	0.3235	12:13:33.255	sd
170	Spectrogram 1	6	43877.543203466	43913.353268274	101.3	224.7	35.810	179.7	164.1	0.6452	12:11:17.543	c
171	Spectrogram 1	6	44461.811782091	44540.960163968	0.0	484.6	79.148	164.1	0.0	0.3145	12:21:01.812	sd
172	Spectrogram 1	6	44554.394571590	44621.538443105	0.0	211.5	67.144	0.0	0.0	0.3704	12:22:34.395	sd
173	Spectrogram 1	6	45030.424724002	45110.183504710	0.0	506.6	79.759	179.7	0.0	0.3101	12:30:30.425	sd
174	Spectrogram 1	6	45623.244519593	45697.102778259	0.0	215.9	73.858	0.0	0.0	0.3455	12:40:23.245	c
175	Spectrogram 1	6	45393.523576045	45467.585300988	0.0	537.4	74.062	168.0	0.0	0.2628	12:36:33.524	sd
176	Spectrogram 1	6	45923.016534228	46003.182247491	0.0	541.9	80.166	179.7	3.9	0.3261	12:45:23.017	sd
177	Spectrogram 1	6	46584.257340618	46654.453206292	0.0	246.7	70.196	179.7	3.9	0.7143	12:56:24.257	sd
178	Spectrogram 1	6	46323.006640543	46398.492629427	0.0	207.0	75.486	0.0	0.0	0.0189	12:52:03.007	sd
179	Spectrogram 1	6	46982.766841372	47069.850408063	0.0	215.9	87.084	0.0	0.0	0.0182	13:03:02.767	c
180	Spectrogram 1	6	47265.910962886	47346.076676149	0.0	533.0	80.166	0.0	3.9	0.3235	13:07:45.911	sd
181	Spectrogram 1	6	47592.270871703	47633.167593444	0.0	224.7	40.897	0.0	0.0	0.0175	13:13:12.271	c
182	Spectrogram 1	6	48004.005680482	48091.699646006	0.0	559.5	87.694	175.8	93.8	0.3147	13:20:04.006	sd
183	Spectrogram 1	6	48468.845187641	48545.551974190	0.0	233.5	76.707	0.0	0.0	0.0169	13:27:48.845	c
184	Spectrogram 1	6	49037.045563677	49117.821675772	0.0	594.7	80.776	179.7	93.8	0.2895	13:37:17.046	sd
185	Spectrogram 1	6	48657.987889035	48777.829526375	0.0	207.0	119.842	0.0	0.0	0.0189	13:30:57.988	c
186	Spectrogram 1	6	49289.669743595	49401.372729842	0.0	198.2	111.703	0.0	0.0	0.0800	13:41:29.670	sd
187	Spectrogram 1	6	49547.868449510	49622.337107008	0.0	193.8	74.469	168.0	0.0	0.5102	13:45:47.868	c
188	Spectrogram 1	6	49870.688495102	49991.140531274	0.0	577.1	120.452	179.7	105.5	0.3061	13:51:10.688	sd
189	Spectrogram 1	6	50487.110378862	50541.435874906	0.0	268.7	54.325	0.0	0.0	0.0147	14:01:27.110	c
190	Spectrogram 1	6	50584.693255463	50669.742159382	0.0	246.7	85.049	179.7	3.9	0.7143	14:03:04.693	sd
191	Spectrogram 1	6	50855.710336850	50916.343287491	0.0	185.0	60.633	164.1	0.0	0.3404	14:07:35.710	c
192	Spectrogram 1	6	51013.803634326	51070.570725697	0.0	207.0	56.767	0.0	0.0	0.0189	14:10:13.804	c
193	Spectrogram 1	6	51316.277052185	51395.221967784	0.0	502.2	78.945	183.6	0.0	0.3359	14:15:16.277	sd
194	Spectrogram 1	6	51171.612529013	51219.630570460	0.0	207.0	48.018	0.0	0.0	0.0189	14:12:51.613	c
195	Spectrogram 1	6	51544.688745102	51620.174733986	0.0	229.1	75.486	168.0	0.0	0.6724	14:19:04.689	sd
196	Spectrogram 1	6	51898.720067634	51961.387681047	0.0	220.3	62.668	0.0	0.0	0.0179	14:24:58.720	c
197	Spectrogram 1	6	52028.857548606	52107.598997928	0.0	585.9	78.741	0.0	0.0	0.2349	14:27:08.858	su
198	Spectrogram 1	6	52146.461056895	52223.981708553	0.0	225.8	77.521	0.0	0.0	0.0175	14:29:06.461	sd
199	Spectrogram 1	6	52380.854208365	52443.318355501	0.0	225.8	62.464	0.0	0.0	0.0175	14:33:00.854	c
200	Spectrogram 1	6	52237.096833461	52296.915918992	0.0	225.8	59.819	0.0	0.0	0.0175	14:30:37.097	sd
201	Spectrogram 1	6	52771.021591748	52849.559574793	0.0	528.2	78.538	168.0	0.0	0.2815	14:39:31.022	sd
202	Spectrogram 1	6	53059.252370196	53123.140781274	0.0	229.8	63.888	0.0	0.0	0.0172	14:44:19.252	su
203	Spectrogram 1	6	53233.023837790	53282.669609455	0.0	100.8	49.646	0.0	0.0	0.0400	14:47:13.024	c
204	Spectrogram 1	6	53507.611108892	53584.114429164	0.0	471.8	76.503	164.1	0.0	0.2417	14:51:47.611	sd
207	Spectrogram 1	6	53806.295170874	53867.945452901	0.0	198.2	61.650	0.0	0.0	0.0200	14:56:46.295	c
208	Spectrogram 1	6	53668.955433685	53768.450443293	0.0	198.2	99.495	0.0	0.0	0.0200	14:54:28.955	c
209	Spectrogram 1	6	53987.380157687	54055.744826865	0.0	202.6	68.365	0.0	0.0	0.0196	14:59:47.380	c
210	Spectrogram 1	6	54160.855955727	54235.324613225	0.0	317.2	74.469	0.0	0.0	0.0123	15:02:40.856	c
211	Spectrogram 1	6	54383.041130558	54442.860216089	0.0	233.5	59.819	0.0	0.0	0.0169	15:06:23.041	c
212	Spectrogram 1	6	54263.681558787	54324.111043150	0.0	378.9	60.429	0.0	0.0	0.3021	15:04:23.682	c
213	Spectrogram 1	6	54524.572723060	54553.261468161	0.0	207.0	28.689	0.0	0.0	0.0189	15:08:44.573	c
214	Spectrogram 1	6	54587.443802751	54633.834113979	0.0	409.7	46.390	0.0	0.0	0.2019	15:09:47.444	c
215	Spectrogram 1	6	54826.109746044	54887.149629239	0.0	215.9	61.040	0.0	0.0	0.3636	15:13:46.110	c
216	Spectrogram 1	6	54882.673371138	54937.609266014	0.0	475.8	54.936	0.0	0.0	0.2893	15:14:42.673	su
217	Spectrogram 1	6	54676.300341181	54739.781819704	0.0	176.2	63.481	0.0	0.0	0.0222	15:11:16.300	sd
218	Spectrogram 1	6	55428.899389224	55482.411020158	0.0	559.5	53.512	0.0	0.0	0.1608	15:23:48.899	c
219	Spectrogram 1	6	55183.519058779	55232.757897890	127.8	215.9	49.239	179.7	164.1	0.5909	15:19:43.519	c
220	Spectrogram 1	6	55935.850782468	56024.486776187	0.0	237.9	88.636	0.0	0.0	0.7000	15:32:15.851	sd
221	Spectrogram 1	6	56387.267148644	56437.726785418	17.6	356.8	50.460	54.7	54.7	0.4535	15:39:47.267	c
222	Spectrogram 1	6	56148.270022794	56234.336258099	0.0	555.1	86.066	0.0	3.9	0.2606	15:35:48.270	sd
223	Spectrogram 1	6	56239.219448754	56284.185496042	13.2	198.2	44.966	168.0	89.8	0.8478	15:37:19.219	c
