Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
6	Waveform 1	1	282.506201600	282.944097500	6.613	541.683	282.5060	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
6	Spectrogram 1	1	282.506201600	282.944097500	6.613	541.683	282.5060	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
7	Waveform 1	1	337.346894800	337.784790600	21.643	422.044	337.3470	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
7	Spectrogram 1	1	337.346894800	337.784790600	21.643	422.044	337.3470	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
8	Waveform 1	1	371.629530300	372.320944800	0.601	464.729	371.6295	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
8	Spectrogram 1	1	371.629530300	372.320944800	0.601	464.729	371.6295	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
9	Waveform 1	1	373.957292400	375.270979900	4.208	433.467	373.9575	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
9	Spectrogram 1	1	373.957292400	375.270979900	4.208	433.467	373.9575	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
10	Waveform 1	1	430.457380400	431.056606300	1.804	545.291	430.4575	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
10	Spectrogram 1	1	430.457380400	431.056606300	1.804	545.291	430.4575	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
11	Waveform 1	1	478.752683000	479.374956000	63.126	467.134	478.7525	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
11	Spectrogram 1	1	478.752683000	479.374956000	63.126	467.134	478.7525	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
12	Waveform 1	1	510.621129500	511.174261100	0.000	523.647	510.6210	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
12	Spectrogram 1	1	510.621129500	511.174261100	0.000	523.647	510.6210	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
13	Waveform 1	1	571.062280100	571.730647400	22.244	474.349	571.0625	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
13	Spectrogram 1	1	571.062280100	571.730647400	22.244	474.349	571.0625	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
14	Waveform 1	1	655.023047100	655.806650200	5.411	473.146	655.0230	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
14	Spectrogram 1	1	655.023047100	655.806650200	5.411	473.146	655.0230	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
15	Waveform 1	1	652.188247700	652.902709400	11.423	498.397	652.1880	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
15	Spectrogram 1	1	652.188247700	652.902709400	11.423	498.397	652.1880	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
16	Waveform 1	1	718.736893000	719.704873300	9.018	426.253	718.7370	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
16	Spectrogram 1	1	718.736893000	719.704873300	9.018	426.253	718.7370	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
17	Waveform 1	1	841.733770200	842.471279000	0.000	379.359	841.7340	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
17	Spectrogram 1	1	841.733770200	842.471279000	0.000	379.359	841.7340	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
18	Waveform 1	1	854.426988000	855.533251200	12.625	473.146	854.4270	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
18	Spectrogram 1	1	854.426988000	855.533251200	12.625	473.146	854.4270	ch7_NOPP8_EST_20091030_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_000000.aif				
19	Waveform 1	1	1026.272299000	1027.009808000	0.000	404.609	126.2725	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
19	Spectrogram 1	1	1026.272299000	1027.009808000	0.000	404.609	126.2725	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
20	Waveform 1	1	1181.506378000	1182.289981000	1.804	293.988	281.5065	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
20	Spectrogram 1	1	1181.506378000	1182.289981000	1.804	293.988	281.5065	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
21	Waveform 1	1	1189.987729000	1190.817426000	3.006	315.631	289.9875	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
21	Spectrogram 1	1	1189.987729000	1190.817426000	3.006	315.631	289.9875	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
22	Waveform 1	1	1314.009294000	1314.746803000	47.495	388.978	414.0095	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
22	Spectrogram 1	1	1314.009294000	1314.746803000	47.495	388.978	414.0095	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
23	Waveform 1	1	1363.456954000	1364.517123000	21.042	432.265	463.4570	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
23	Spectrogram 1	1	1363.456954000	1364.517123000	21.042	432.265	463.4570	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
24	Waveform 1	1	1527.702468000	1528.486071000	53.507	376.954	627.7025	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
24	Spectrogram 1	1	1527.702468000	1528.486071000	53.507	376.954	627.7025	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
25	Waveform 1	1	1645.484927000	1646.176342000	45.090	394.990	745.4850	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
25	Spectrogram 1	1	1645.484927000	1646.176342000	45.090	394.990	745.4850	ch7_NOPP8_EST_20091030_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_001500.aif				
26	Waveform 1	1	1830.795536000	1831.394762000	64.329	171.343	30.7955	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
26	Spectrogram 1	1	1830.795536000	1831.394762000	64.329	171.343	30.7955	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
27	Waveform 1	1	1862.220325000	1863.372682000	0.000	267.535	62.2205	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
27	Spectrogram 1	1	1862.220325000	1863.372682000	0.000	267.535	62.2205	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
28	Waveform 1	1	1876.002520000	1876.786123000	7.816	319.238	76.0025	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
28	Spectrogram 1	1	1876.002520000	1876.786123000	7.816	319.238	76.0025	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
29	Waveform 1	1	1876.740029000	1878.076764000	11.423	398.597	76.7400	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
29	Spectrogram 1	1	1876.740029000	1878.076764000	11.423	398.597	76.7400	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
30	Waveform 1	1	1903.301869000	1903.924142000	25.852	455.110	103.3020	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
30	Spectrogram 1	1	1903.301869000	1903.924142000	25.852	455.110	103.3020	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
31	Waveform 1	1	1975.260833000	1976.090531000	6.613	243.487	175.2610	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
31	Spectrogram 1	1	1975.260833000	1976.090531000	6.613	243.487	175.2610	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
32	Waveform 1	1	2002.289378000	2002.957746000	117.234	439.479	202.2895	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
32	Spectrogram 1	1	2002.289378000	2002.957746000	117.234	439.479	202.2895	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
33	Waveform 1	1	2038.790302000	2039.343433000	7.816	464.729	238.7905	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
33	Spectrogram 1	1	2038.790302000	2039.343433000	7.816	464.729	238.7905	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
34	Waveform 1	1	2106.514352000	2107.251861000	9.018	385.371	306.5145	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
34	Spectrogram 1	1	2106.514352000	2107.251861000	9.018	385.371	306.5145	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
35	Waveform 1	1	2233.976614000	2234.714123000	18.637	413.026	433.9765	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
35	Spectrogram 1	1	2233.976614000	2234.714123000	18.637	413.026	433.9765	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
36	Waveform 1	1	2243.702512000	2244.255643000	0.000	382.966	443.7025	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
36	Spectrogram 1	1	2243.702512000	2244.255643000	0.000	382.966	443.7025	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
37	Waveform 1	1	2261.483388000	2262.451368000	0.000	209.820	461.4835	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
37	Spectrogram 1	1	2261.483388000	2262.451368000	0.000	209.820	461.4835	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
38	Waveform 1	1	2298.819770000	2299.649468000	12.625	397.395	498.8200	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
38	Spectrogram 1	1	2298.819770000	2299.649468000	12.625	397.395	498.8200	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
39	Waveform 1	1	2457.840017000	2458.432984000	6.109	425.566	657.8400	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
39	Spectrogram 1	1	2457.840017000	2458.432984000	6.109	425.566	657.8400	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
40	Waveform 1	1	2471.432635000	2472.208053000	8.824	341.403	671.4325	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
40	Spectrogram 1	1	2471.432635000	2472.208053000	8.824	341.403	671.4325	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
41	Waveform 1	1	2527.855686000	2528.494265000	7.466	270.814	727.8555	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
41	Spectrogram 1	1	2527.855686000	2528.494265000	7.466	270.814	727.8555	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
42	Waveform 1	1	2550.388415000	2551.072608000	6.109	220.588	750.3885	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
42	Spectrogram 1	1	2550.388415000	2551.072608000	6.109	220.588	750.3885	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
43	Waveform 1	1	2551.848025000	2552.486605000	6.109	219.231	751.8480	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
43	Spectrogram 1	1	2551.848025000	2552.486605000	6.109	219.231	751.8480	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
44	Waveform 1	1	2558.644335000	2559.191688000	6.109	232.805	758.6445	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
44	Spectrogram 1	1	2558.644335000	2559.191688000	6.109	232.805	758.6445	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
45	Waveform 1	1	2560.195170000	2560.924975000	0.000	255.882	760.1950	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
45	Spectrogram 1	1	2560.195170000	2560.924975000	0.000	255.882	760.1950	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
46	Waveform 1	1	2577.254362000	2578.166619000	0.000	221.946	777.2545	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
46	Spectrogram 1	1	2577.254362000	2578.166619000	0.000	221.946	777.2545	ch7_NOPP8_EST_20091030_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200910-NOPP8_CH07\ch7_NOPP8_EST_20091030_003000.aif				
