Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
8	Spectrogram 1	6	1700.674535914	1749.709908748	52.900	229.100	49.0354	58.594	58.594	0:28:20.6745	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_001500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_001500.aif	800.6745	c
9	Waveform 1	6	1928.353300232	1982.882262553	61.700	233.500	54.5290			0:32:08.3533	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	128.3535	c
9	Spectrogram 1	6	1928.353300232	1982.882262553	61.700	233.500	54.5290	179.688	78.125	0:32:08.3533	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	128.3535	c
10	Waveform 1	6	2269.139111153	2326.923533911	74.900	581.500	57.7844			0:37:49.1391	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	469.1390	su
10	Spectrogram 1	6	2269.139111153	2326.923533911	74.900	581.500	57.7844	117.188	101.562	0:37:49.1391	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	469.1390	su
11	Waveform 1	6	2073.404552374	2128.747379804	101.300	361.200	55.3428			0:34:33.4046	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	273.4045	c
11	Spectrogram 1	6	2073.404552374	2128.747379804	101.300	361.200	55.3428	144.531	132.812	0:34:33.4046	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	273.4045	c
12	Waveform 1	6	2352.560284853	2400.985258855	66.100	224.700	48.4250			0:39:12.5603	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	552.5605	c
12	Spectrogram 1	6	2352.560284853	2400.985258855	66.100	224.700	48.4250	66.406	74.219	0:39:12.5603	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	552.5605	c
13	Waveform 1	6	2179.195116863	2219.481439771	70.500	207.000	40.2863			0:36:19.1951	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	379.1950	c
13	Spectrogram 1	6	2179.195116863	2219.481439771	70.500	207.000	40.2863	78.125	78.125	0:36:19.1951	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	379.1950	c
14	Waveform 1	6	2557.980288433	2617.392441409	48.500	497.800	59.4122			0:42:37.9803	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	757.9805	su
14	Spectrogram 1	6	2557.980288433	2617.392441409	48.500	497.800	59.4122	74.219	74.219	0:42:37.9803	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_003000.aif	757.9805	su
15	Waveform 1	6	2875.794613602	2942.124620008	66.100	621.100	66.3300			0:47:55.7946	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	175.7945	su
15	Spectrogram 1	6	2875.794613602	2942.124620008	66.100	621.100	66.3300	70.312	74.219	0:47:55.7946	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	175.7945	su
16	Waveform 1	6	2989.858258666	3060.054124341	44.100	427.300	70.1959			0:49:49.8583	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	289.8585	c
16	Spectrogram 1	6	2989.858258666	3060.054124341	44.100	427.300	70.1959	54.688	62.500	0:49:49.8583	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	289.8585	c
17	Waveform 1	6	3254.567885456	3311.741909382	123.300	237.900	57.1740			0:54:14.5679	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	554.5680	c
17	Spectrogram 1	6	3254.567885456	3311.741909382	123.300	237.900	57.1740	179.688	167.969	0:54:14.5679	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	554.5680	c
18	Waveform 1	6	3156.603572851	3219.067719987	0.000	515.400	62.4641			0:52:36.6036	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	456.6035	su
18	Spectrogram 1	6	3156.603572851	3219.067719987	0.000	515.400	62.4641	11.719	7.812	0:52:36.6036	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	456.6035	su
19	Waveform 1	6	3476.061724943	3536.287743029	22.000	524.200	60.2260			0:57:56.0617	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	776.0615	su
19	Spectrogram 1	6	3476.061724943	3536.287743029	22.000	524.200	60.2260	23.438	42.969	0:57:56.0617	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	776.0615	su
20	Waveform 1	6	3737.719357573	3796.928044273	52.900	502.200	59.2087			1:02:17.7194	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	137.7195	su
20	Spectrogram 1	6	3737.719357573	3796.928044273	52.900	502.200	59.2087	93.750	89.844	1:02:17.7194	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	137.7195	su
21	Waveform 1	6	3592.851368124	3671.389351168	22.000	502.200	78.5380			0:59:52.8514	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	892.8515	sd
21	Spectrogram 1	6	3592.851368124	3671.389351168	22.000	502.200	78.5380	23.438	50.781	0:59:52.8514	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_004500.aif	892.8515	sd
22	Waveform 1	6	4218.429234363	4286.590437265	13.200	563.900	68.1612			1:10:18.4292	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	618.4290	sd
22	Spectrogram 1	6	4218.429234363	4286.590437265	13.200	563.900	68.1612	171.875	54.688	1:10:18.4292	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	618.4290	sd
23	Waveform 1	6	4103.904637022	4181.425288680	0.000	572.700	77.5207			1:08:23.9046	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	503.9045	su
23	Spectrogram 1	6	4103.904637022	4181.425288680	0.000	572.700	77.5207	0.000	0.000	1:08:23.9046	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	503.9045	su
24	Waveform 1	6	4365.358803375	4421.515495915	0.000	541.900	56.1567			1:12:45.3588	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	765.3590	su
24	Spectrogram 1	6	4365.358803375	4421.515495915	0.000	541.900	56.1567	3.906	0.000	1:12:45.3588	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_010000.aif	765.3590	su
25	Waveform 1	6	4834.037253014	4900.774191974	13.200	559.500	66.7369			1:20:34.0373	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_011500.aif	334.0375	sd
25	Spectrogram 1	6	4834.037253014	4900.774191974	13.200	559.500	66.7369	15.625	19.531	1:20:34.0373	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_011500.aif	334.0375	sd
26	Waveform 1	6	5523.587868623	5632.645793265	30.800	515.400	109.0579			1:32:03.5879	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	123.5880	sd
26	Spectrogram 1	6	5523.587868623	5632.645793265	30.800	515.400	109.0579	175.781	54.688	1:32:03.5879	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	123.5880	sd
27	Waveform 1	6	5900.771601733	5962.218417483	96.900	229.100	61.4468			1:38:20.7716	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	500.7715	c
27	Spectrogram 1	6	5900.771601733	5962.218417483	96.900	229.100	61.4468	171.875	132.812	1:38:20.7716	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	500.7715	c
28	Waveform 1	6	6185.624389977	6252.971727769	61.700	546.300	67.3473			1:43:05.6244	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	785.6245	sd
28	Spectrogram 1	6	6185.624389977	6252.971727769	61.700	546.300	67.3473	70.312	109.375	1:43:05.6244	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	785.6245	sd
29	Waveform 1	6	6267.214367182	6317.470537679	61.700	215.900	50.2562			1:44:27.2144	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	867.2145	c
29	Spectrogram 1	6	6267.214367182	6317.470537679	61.700	215.900	50.2562	62.500	78.125	1:44:27.2144	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_013000.aif	867.2145	c
30	Waveform 1	6	6913.261390919	6959.244769593	48.500	224.700	45.9834			1:55:13.2614	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	613.2615	c
30	Spectrogram 1	6	6913.261390919	6959.244769593	48.500	224.700	45.9834	70.312	82.031	1:55:13.2614	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	613.2615	c
31	Waveform 1	6	6981.626060098	7048.769931613	0.000	550.700	67.1439			1:56:21.6261	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	681.6260	sd
31	Spectrogram 1	6	6981.626060098	7048.769931613	0.000	550.700	67.1439	7.812	3.906	1:56:21.6261	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_014500.aif	681.6260	sd
32	Waveform 1	6	7573.225058026	7623.074295968	92.500	193.800	49.8492			2:06:13.2251	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	373.2250	c
32	Spectrogram 1	6	7573.225058026	7623.074295968	92.500	193.800	49.8492	97.656	132.812	2:06:13.2251	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	373.2250	c
33	Waveform 1	6	7918.833326677	7959.730048417	35.200	233.500	40.8967			2:11:58.8333	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	718.8335	c
33	Spectrogram 1	6	7918.833326677	7959.730048417	35.200	233.500	40.8967	62.500	62.500	2:11:58.8333	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_020000.aif	718.8335	c
34	Waveform 1	6	8241.734308779	8291.380080445	114.500	255.500	49.6458			2:17:21.7343	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	141.7345	c
34	Spectrogram 1	6	8241.734308779	8291.380080445	114.500	255.500	49.6458	183.594	148.438	2:17:21.7343	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	141.7345	c
35	Waveform 1	6	8362.308874717	8437.387931047	30.800	480.200	75.0791			2:19:22.3089	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	262.3090	sd
35	Spectrogram 1	6	8362.308874717	8437.387931047	30.800	480.200	75.0791	74.219	70.312	2:19:22.3089	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_021500.aif	262.3090	sd
36	Waveform 1	6	11315.136270912	11376.990019216	26.400	621.100	61.8537			3:08:35.1363	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	515.1365	su
36	Spectrogram 1	6	11315.136270912	11376.990019216	26.400	621.100	61.8537	27.344	35.156	3:08:35.1363	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	515.1365	su
37	Waveform 1	6	11513.312425019	11562.958196684	101.300	290.700	49.6458			3:11:53.3124	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	713.3125	c
37	Spectrogram 1	6	11513.312425019	11562.958196684	101.300	290.700	49.6458	101.562	128.906	3:11:53.3124	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_030000.aif	713.3125	c
38	Waveform 1	6	11813.547713828	11871.128670309	0.000	559.500	57.5810			3:16:53.5477	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	113.5475	su
38	Spectrogram 1	6	11813.547713828	11871.128670309	0.000	559.500	57.5810	74.219	7.812	3:16:53.5477	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	113.5475	su
39	Waveform 1	6	11977.948465901	12055.876050113	70.500	312.800	77.9276			3:19:37.9485	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	277.9485	c
39	Spectrogram 1	6	11977.948465901	12055.876050113	70.500	312.800	77.9276	74.219	101.562	3:19:37.9485	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	277.9485	c
40	Waveform 1	6	12174.822885833	12236.676634137	26.400	484.600	61.8537			3:22:54.8229	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	474.8230	su
40	Spectrogram 1	6	12174.822885833	12236.676634137	26.400	484.600	61.8537	27.344	39.062	3:22:54.8229	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	474.8230	su
41	Waveform 1	6	12220.806264506	12290.798663904	4.400	246.700	69.9924			3:23:40.8063	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	520.8065	c
41	Spectrogram 1	6	12220.806264506	12290.798663904	4.400	246.700	69.9924	11.719	11.719	3:23:40.8063	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	520.8065	c
42	Waveform 1	6	12301.785842879	12357.739069141	0.000	537.400	55.9532			3:25:01.7858	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	601.7860	su
42	Spectrogram 1	6	12301.785842879	12357.739069141	0.000	537.400	55.9532	3.906	3.906	3:25:01.7858	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_031500.aif	601.7860	su
43	Waveform 1	6	12644.952516202	12721.048903919	0.000	502.200	76.0964			3:30:44.9525	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	44.9525	c
43	Spectrogram 1	6	12644.952516202	12721.048903919	0.000	502.200	76.0964	3.906	3.906	3:30:44.9525	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	44.9525	c
44	Waveform 1	6	12764.183754710	12813.829526375	88.100	224.700	49.6458			3:32:44.1838	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	164.1840	c
44	Spectrogram 1	6	12764.183754710	12813.829526375	88.100	224.700	49.6458	171.875	121.094	3:32:44.1838	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	164.1840	c
45	Waveform 1	6	12814.236458930	12869.375820083	13.200	365.600	55.1394			3:33:34.2365	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	214.2365	su
45	Spectrogram 1	6	12814.236458930	12869.375820083	13.200	365.600	55.1394	23.438	31.250	3:33:34.2365	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	214.2365	su
46	Waveform 1	6	13389.965087227	13452.836166918	0.000	458.100	62.8711			3:43:09.9651	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	789.9650	su
46	Spectrogram 1	6	13389.965087227	13452.836166918	0.000	458.100	62.8711	0.000	0.000	3:43:09.9651	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	789.9650	su
47	Waveform 1	6	13194.637461002	13252.218417483	0.000	480.200	57.5810			3:39:54.6375	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	79296_Brunswick03_002K_M06_UTCm5_20161227_033000.aif	594.6375	su
