Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
19	Waveform 1	6	2881.468729842	2944.746742087	0.000	497.800	63.2780			0:48:01.4687	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	181.4685	c
19	Spectrogram 1	6	2881.468729842	2944.746742087	0.000	497.800	63.2780	0.000	0.000	0:48:01.4687	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	181.4685	c
20	Waveform 1	6	3044.852150528	3102.026174454	0.000	581.500	57.1740			0:50:44.8522	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	344.8520	su
20	Spectrogram 1	6	3044.852150528	3102.026174454	0.000	581.500	57.1740	0.000	0.000	0:50:44.8522	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	344.8520	su
21	Waveform 1	6	3119.239871515	3165.833649020	0.000	295.200	46.5938			0:51:59.2399	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	419.2400	c
21	Spectrogram 1	6	3119.239871515	3165.833649020	0.000	295.200	46.5938	0.000	0.000	0:51:59.2399	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	419.2400	c
22	Waveform 1	6	3227.483931047	3266.752922570	0.000	242.300	39.2690			0:53:47.4839	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	527.4840	c
22	Spectrogram 1	6	3227.483931047	3266.752922570	0.000	242.300	39.2690	0.000	0.000	0:53:47.4839	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	527.4840	c
23	Waveform 1	6	3355.464219480	3404.499592313	0.000	356.800	49.0354			0:55:55.4642	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	655.4640	c
23	Spectrogram 1	6	3355.464219480	3404.499592313	0.000	356.800	49.0354	0.000	0.000	0:55:55.4642	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	655.4640	c
24	Waveform 1	6	3553.717381692	3592.095500000	0.000	193.800	38.3781			0:59:13.7174	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	853.7175	c
24	Spectrogram 1	6	3553.717381692	3592.095500000	0.000	193.800	38.3781	0.000	0.000	0:59:13.7174	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_004500.aif	853.7175	c
25	Waveform 1	6	3626.400364356	3701.886353240	0.000	198.200	75.4860			1:00:26.4004	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	26.4005	c
25	Spectrogram 1	6	3626.400364356	3701.886353240	0.000	198.200	75.4860	0.000	0.000	1:00:26.4004	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	26.4005	c
26	Waveform 1	6	3824.169585908	3875.239621515	0.000	440.500	51.0700			1:03:44.1696	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	224.1695	c
26	Spectrogram 1	6	3824.169585908	3875.239621515	0.000	440.500	51.0700	0.000	0.000	1:03:44.1696	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	224.1695	c
27	Waveform 1	6	3960.288525433	4021.938807460	30.800	211.500	61.6503			1:06:00.2885	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	360.2885	c
27	Spectrogram 1	6	3960.288525433	4021.938807460	30.800	211.500	61.6503	74.219	42.969	1:06:00.2885	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	360.2885	c
28	Waveform 1	6	3759.713350858	3810.783386464	0.000	458.100	51.0700			1:02:39.7134	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	159.7135	su
28	Spectrogram 1	6	3759.713350858	3810.783386464	0.000	458.100	51.0700	0.000	0.000	1:02:39.7134	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	159.7135	su
29	Waveform 1	6	4044.973071656	4096.936927280	0.000	295.200	51.9639			1:07:24.9731	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	444.9730	c
29	Spectrogram 1	6	4044.973071656	4096.936927280	0.000	295.200	51.9639	0.000	0.000	1:07:24.9731	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	444.9730	c
30	Waveform 1	6	4326.853820648	4396.439287491	0.000	242.300	69.5855			1:12:06.8538	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	726.8540	sd
30	Spectrogram 1	6	4326.853820648	4396.439287491	0.000	242.300	69.5855	0.000	0.000	1:12:06.8538	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	726.8540	sd
31	Waveform 1	6	4418.413645441	4480.063927468	0.000	550.700	61.6503			1:13:38.4136	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	818.4135	su
31	Spectrogram 1	6	4418.413645441	4480.063927468	0.000	550.700	61.6503	0.000	0.000	1:13:38.4136	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	818.4135	su
32	Waveform 1	6	4269.725496733	4317.133139348	0.000	233.500	47.4076			1:11:09.7255	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	669.7255	c
32	Spectrogram 1	6	4269.725496733	4317.133139348	0.000	233.500	47.4076	0.000	0.000	1:11:09.7255	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	669.7255	c
33	Waveform 1	6	4212.348006529	4256.703654984	132.200	242.300	44.3556			1:10:12.3480	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	612.3480	c
33	Spectrogram 1	6	4212.348006529	4256.703654984	132.200	242.300	44.3556	175.781	148.438	1:10:12.3480	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_010000.aif	612.3480	c
34	Waveform 1	6	4901.565117558	4973.388713451	0.000	493.400	71.8236			1:21:41.5651	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	401.5650	sd
34	Spectrogram 1	6	4901.565117558	4973.388713451	0.000	493.400	71.8236	0.000	0.000	1:21:41.5651	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	401.5650	sd
35	Waveform 1	6	4801.663175396	4848.460419179	0.000	198.200	46.7972			1:20:01.6632	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	301.6630	c
35	Spectrogram 1	6	4801.663175396	4848.460419179	0.000	198.200	46.7972	0.000	0.000	1:20:01.6632	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	301.6630	c
36	Waveform 1	6	5115.327238508	5174.128992653	70.500	590.300	58.8018			1:25:15.3272	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	615.3270	su
36	Spectrogram 1	6	5115.327238508	5174.128992653	70.500	590.300	58.8018	121.094	113.281	1:25:15.3272	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	615.3270	su
37	Waveform 1	6	5191.627092502	5235.779274680	13.200	237.900	44.1522			1:26:31.6271	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	691.6270	c
37	Spectrogram 1	6	5191.627092502	5235.779274680	13.200	237.900	44.1522	66.406	42.969	1:26:31.6271	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	691.6270	c
38	Waveform 1	6	5371.287815373	5416.457328937	0.000	202.600	45.1695			1:29:31.2878	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	871.2880	c
38	Spectrogram 1	6	5371.287815373	5416.457328937	0.000	202.600	45.1695	0.000	0.000	1:29:31.2878	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_011500.aif	871.2880	c
39	Waveform 1	6	5849.149164280	5914.258373022	30.800	563.900	65.1092			1:37:29.1492	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	449.1490	sd
39	Spectrogram 1	6	5849.149164280	5914.258373022	30.800	563.900	65.1092	171.875	78.125	1:37:29.1492	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	449.1490	sd
40	Waveform 1	6	5692.491397511	5753.734746983	0.000	550.700	61.2433			1:34:52.4914	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	292.4915	su
40	Spectrogram 1	6	5692.491397511	5753.734746983	0.000	550.700	61.2433	0.000	0.000	1:34:52.4914	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	292.4915	su
41	Waveform 1	6	6269.022624152	6328.231310852	0.000	497.800	59.2087			1:44:29.0226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	869.0225	su
41	Spectrogram 1	6	6269.022624152	6328.231310852	0.000	497.800	59.2087	0.000	0.000	1:44:29.0226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_013000.aif	869.0225	su
42	Waveform 1	6	6842.309657121	6911.284725132	0.000	484.600	68.9751			1:54:02.3097	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	542.3095	su
42	Spectrogram 1	6	6842.309657121	6911.284725132	0.000	484.600	68.9751	0.000	0.000	1:54:02.3097	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	542.3095	su
43	Waveform 1	6	7070.721350038	7127.895373964	0.000	110.100	57.1740			1:57:50.7214	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	770.7215	c
43	Spectrogram 1	6	7070.721350038	7127.895373964	0.000	110.100	57.1740	0.000	0.000	1:57:50.7214	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_014500.aif	770.7215	c
44	Waveform 1	6	7914.618531839	7951.852860588	0.000	511.000	37.2343			2:11:54.6185	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	714.6185	su
44	Spectrogram 1	6	7914.618531839	7951.852860588	0.000	511.000	37.2343	0.000	0.000	2:11:54.6185	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	714.6185	su
45	Waveform 1	6	7787.045175961	7837.911745290	0.000	436.100	50.8666			2:09:47.0452	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	587.0450	su
45	Spectrogram 1	6	7787.045175961	7837.911745290	0.000	436.100	50.8666	0.000	0.000	2:09:47.0452	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_020000.aif	587.0450	su
46	Waveform 1	6	8542.150124341	8604.207338922	17.600	497.800	62.0572			2:22:22.1501	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_021500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_021500.aif	442.1500	su
46	Spectrogram 1	6	8542.150124341	8604.207338922	17.600	497.800	62.0572	85.938	66.406	2:22:22.1501	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_021500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_021500.aif	442.1500	su
47	Waveform 1	6	9346.371382065	9409.038995479	0.000	246.700	62.6676			2:35:46.3714	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_023000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_023000.aif	346.3715	su
47	Spectrogram 1	6	9346.371382065	9409.038995479	0.000	246.700	62.6676	0.000	0.000	2:35:46.3714	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_023000.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_023000.aif	346.3715	su
48	Waveform 1	6	10250.413645441	10315.522854182	0.000	489.000	65.1092			2:50:50.4136	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161222_024500.aif	79296_Brunswick03_002K_M06_UTCm5_20161222_024500.aif	350.4135	sd
