Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
11	Spectrogram 1	1	407.421	449.83200000000005	42.41100000000006	29.3	381.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_003000_2244s450ms_ch01.aif	407.421	NOPP7a_Clips_Ano_1000_20090715_003000_2244s450ms_ch01.aif	NN	nan	raven	0.0
12	Spectrogram 1	1	533.508	570.3520000000046	36.8440000000046	29.3	369.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_003000_2244s450ms_ch01.aif	533.508	NOPP7a_Clips_Ano_1000_20090715_003000_2244s450ms_ch01.aif	NN	nan	raven	0.0
13	Spectrogram 1	1	700.042	732.628000000003	32.58600000000297	15.0	352.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_003000_2244s450ms_ch01.aif	700.042	NOPP7a_Clips_Ano_1000_20090715_003000_2244s450ms_ch01.aif	NN	nan	raven	0.0
14	Spectrogram 1	1	1.364	41.646999999995806	40.28299999999581	33.6	342.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_003000_2382s780ms_ch01.aif	1.364	NOPP7a_Clips_Ano_1000_20090715_003000_2382s780ms_ch01.aif	NN	nan	raven	0.0
15	Spectrogram 1	1	100.106	141.04299999999807	40.93699999999808	26.5	335.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_003000_2382s780ms_ch01.aif	100.106	NOPP7a_Clips_Ano_1000_20090715_003000_2382s780ms_ch01.aif	NN	nan	raven	0.0
16	Spectrogram 1	1	24.057	65.81300000000122	41.75600000000122	19.3	355.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_003000_2642s415ms_ch01.aif	24.057	NOPP7a_Clips_Ano_1000_20090715_003000_2642s415ms_ch01.aif	NN	nan	raven	0.0
17	Spectrogram 1	1	40.1785	85.04549999999837	44.86699999999837	12.2	364.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_2849s130ms_ch01.aif	40.1785	NOPP7a_Clips_Ano_1000_20090715_004500_2849s130ms_ch01.aif	NN	nan	raven	0.0
18	Spectrogram 1	1	34.097	72.41499999999931	38.31799999999931	23.6	374.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_2753s460ms_ch01.aif	34.097	NOPP7a_Clips_Ano_1000_20090715_004500_2753s460ms_ch01.aif	NN	nan	raven	0.0
19	Spectrogram 1	1	1.343	31.635999999997846	30.292999999997846	26.5	387.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_3000s540ms_ch01.aif	1.343	NOPP7a_Clips_Ano_1000_20090715_004500_3000s540ms_ch01.aif	NN	nan	raven	0.0
20	Spectrogram 1	1	85.674	135.78099999999634	50.10699999999633	6.4	397.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_3000s540ms_ch01.aif	85.674	NOPP7a_Clips_Ano_1000_20090715_004500_3000s540ms_ch01.aif	NN	nan	raven	0.0
21	Spectrogram 1	1	145.934	178.02900000000116	32.095000000001164	10.7	391.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_3000s540ms_ch01.aif	145.934	NOPP7a_Clips_Ano_1000_20090715_004500_3000s540ms_ch01.aif	NN	nan	raven	0.0
22	Spectrogram 1	1	126.105	160.32799999999816	34.22299999999815	7.9	378.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_3192s555ms_ch01.aif	126.105	NOPP7a_Clips_Ano_1000_20090715_004500_3192s555ms_ch01.aif	NN	nan	raven	0.0
23	Spectrogram 1	1	190.95	220.91600000000034	29.96600000000035	22.2	388.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_004500_3192s555ms_ch01.aif	190.95	NOPP7a_Clips_Ano_1000_20090715_004500_3192s555ms_ch01.aif	NN	nan	raven	0.0
24	Spectrogram 1	1	41.1445	77.33349999999848	36.18899999999848	19.3	387.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	41.1445	NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	NN	nan	raven	0.0
25	Spectrogram 1	1	111.3935	159.0445000000053	47.65100000000531	25.0	381.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	111.3935	NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	NN	nan	raven	0.0
26	Spectrogram 1	1	200.4735	241.5745000000024	41.10100000000239	27.9	369.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	200.4735	NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	NN	nan	raven	0.0
27	Spectrogram 1	1	340.8065	407.2895000000002	66.48300000000017	16.5	371.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	340.8065	NOPP7a_Clips_Ano_1000_20090715_010000_3600s180ms_ch01.aif	NN	nan	raven	0.0
28	Spectrogram 1	1	0.875	52.45599999999831	51.58099999999831	16.5	365.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_3786s300ms_ch01.aif	0.875	NOPP7a_Clips_Ano_1000_20090715_010000_3786s300ms_ch01.aif	NN	nan	raven	0.0
29	Spectrogram 1	1	1.904	49.227000000003954	47.32300000000396	29.3	356.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_3923s580ms_ch01.aif	1.904	NOPP7a_Clips_Ano_1000_20090715_010000_3923s580ms_ch01.aif	NN	nan	raven	0.0
30	Spectrogram 1	1	5.94	43.274999999999125	37.33499999999913	20.7	356.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_4081s395ms_ch01.aif	5.94	NOPP7a_Clips_Ano_1000_20090715_010000_4081s395ms_ch01.aif	NN	nan	raven	0.0
31	Spectrogram 1	1	4.3275	43.13650000000111	38.809000000001106	22.2	367.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_010000_4204s185ms_ch01.aif	4.3275	NOPP7a_Clips_Ano_1000_20090715_010000_4204s185ms_ch01.aif	NN	nan	raven	0.0
32	Spectrogram 1	1	4.7055	48.59050000000204	43.88500000000204	23.6	359.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	4.7055	NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	NN	nan	raven	0.0
33	Spectrogram 1	1	76.9195	111.63450000000378	34.71500000000378	17.9	359.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	76.9195	NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	NN	nan	raven	0.0
34	Spectrogram 1	1	154.2095	192.19949999999795	37.98999999999796	12.2	359.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	154.2095	NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	NN	nan	raven	0.0
35	Spectrogram 1	1	211.6855	251.64049999999446	39.95499999999447	23.6	364.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	211.6855	NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	NN	nan	raven	0.0
36	Spectrogram 1	1	270.6355	304.85950000000196	34.22400000000198	20.7	361.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	270.6355	NOPP7a_Clips_Ano_1000_20090715_011500_4500s090ms_ch01.aif	NN	nan	raven	0.0
37	Spectrogram 1	1	39.498	76.50600000000162	37.00800000000162	20.7	362.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_5038s320ms_ch01.aif	39.498	NOPP7a_Clips_Ano_1000_20090715_011500_5038s320ms_ch01.aif	NN	nan	raven	0.0
38	Spectrogram 1	1	185.4	224.20799999999727	38.807999999997264	16.5	349.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_5038s320ms_ch01.aif	185.4	NOPP7a_Clips_Ano_1000_20090715_011500_5038s320ms_ch01.aif	NN	nan	raven	0.0
39	Spectrogram 1	1	262.69	302.1529999999961	39.4629999999961	7.9	344.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090715_011500_5038s320ms_ch01.aif	262.69	NOPP7a_Clips_Ano_1000_20090715_011500_5038s320ms_ch01.aif	NN	nan	raven	0.0
40	Spectrogram 1	1	2.694	18.021	15.327000000000002	36.0	267.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_000000_076s230ms_ch01.aif	2.694	NOPP7a_Clips_Ano_1000_20090615_000000_076s230ms_ch01.aif	NN	nan	raven	0.0
41	Spectrogram 1	1	0.421	15.628999999999998	15.207999999999998	56.9	340.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_000000_284s580ms_ch01.aif	0.421	NOPP7a_Clips_Ano_1000_20090615_000000_284s580ms_ch01.aif	NN	nan	raven	0.0
42	Spectrogram 1	1	30.7735	48.01649999999999	17.242999999999995	39.5	235.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_000000_697s065ms_ch01.aif	30.7735	NOPP7a_Clips_Ano_1000_20090615_000000_697s065ms_ch01.aif	NN	nan	raven	0.0
43	Spectrogram 1	1	73.4615	87.23250000000002	13.771000000000015	30.8	268.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_000000_697s065ms_ch01.aif	73.4615	NOPP7a_Clips_Ano_1000_20090615_000000_697s065ms_ch01.aif	NN	nan	raven	0.0
44	Spectrogram 1	1	58.187	71.11899999999996	12.93199999999996	49.9	262.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_001500_1170s675ms_ch01.aif	58.187	NOPP7a_Clips_Ano_1000_20090615_001500_1170s675ms_ch01.aif	NN	nan	raven	0.0
45	Spectrogram 1	1	183.559	196.25199999999998	12.692999999999984	50.8	249.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_001500_1170s675ms_ch01.aif	183.559	NOPP7a_Clips_Ano_1000_20090615_001500_1170s675ms_ch01.aif	NN	nan	raven	0.0
46	Spectrogram 1	1	66.5695	82.01650000000001	15.447000000000003	63.8	210.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_001500_1433s505ms_ch01.aif	66.5695	NOPP7a_Clips_Ano_1000_20090615_001500_1433s505ms_ch01.aif	MW	nan	raven	0.0
47	Spectrogram 1	1	85.4595	95.39849999999997	9.938999999999965	50.8	273.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_001500_1433s505ms_ch01.aif	85.4595	NOPP7a_Clips_Ano_1000_20090615_001500_1433s505ms_ch01.aif	MW	nan	raven	0.0
48	Spectrogram 1	1	29.4165	49.59350000000002	20.17700000000002	68.1	301.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_001500_1721s760ms_ch01.aif	29.4165	NOPP7a_Clips_Ano_1000_20090615_001500_1721s760ms_ch01.aif	NN	nan	raven	0.0
49	Spectrogram 1	1	120.2495	132.76250000000016	12.513000000000162	62.9	310.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_003000_2264s205ms_ch01.aif	120.2495	NOPP7a_Clips_Ano_1000_20090615_003000_2264s205ms_ch01.aif	NN	nan	raven	0.0
50	Spectrogram 1	1	14.7495	26.783499999999876	12.033999999999876	47.3	314.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_004500_2774s970ms_ch01.aif	14.7495	NOPP7a_Clips_Ano_1000_20090615_004500_2774s970ms_ch01.aif	NN	nan	raven	0.0
51	Spectrogram 1	1	69.501	95.30600000000007	25.805000000000064	63.8	272.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_004500_3434s775ms_ch01.aif	69.501	NOPP7a_Clips_Ano_1000_20090615_004500_3434s775ms_ch01.aif	NN	nan	raven	0.0
52	Spectrogram 1	1	46.8545	61.103500000000025	14.249000000000024	21.3	159.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_010000_3693s375ms_ch01.aif	46.8545	NOPP7a_Clips_Ano_1000_20090615_010000_3693s375ms_ch01.aif	NN	nan	raven	0.0
53	Spectrogram 1	1	94.7815	104.90050000000014	10.119000000000142	90.7	266.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_010000_3693s375ms_ch01.aif	94.7815	NOPP7a_Clips_Ano_1000_20090615_010000_3693s375ms_ch01.aif	NN	nan	raven	0.0
54	Spectrogram 1	1	36.012	47.02800000000008	11.016000000000076	38.6	247.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_010000_3833s550ms_ch01.aif	36.012	NOPP7a_Clips_Ano_1000_20090615_010000_3833s550ms_ch01.aif	NN	nan	raven	0.0
55	Spectrogram 1	1	128.517	134.74399999999986	6.226999999999862	71.6	320.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_010000_4159s065ms_ch01.aif	128.517	NOPP7a_Clips_Ano_1000_20090615_010000_4159s065ms_ch01.aif	NN	nan	raven	0.0
56	Spectrogram 1	1	9.305	23.794000000000032	14.489000000000033	16.9	241.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	9.305	NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	NN	nan	raven	0.0
57	Spectrogram 1	1	91.569	106.77700000000009	15.208000000000084	30.8	293.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	91.569	NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	NN	nan	raven	0.0
58	Spectrogram 1	1	70.375	82.34900000000016	11.97400000000016	14.3	248.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	70.375	NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	NN	nan	raven	0.0
59	Spectrogram 1	1	116.596	126.23500000000013	9.639000000000124	15.2	197.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	116.596	NOPP7a_Clips_Ano_1000_20090615_011500_4767s165ms_ch01.aif	NN	nan	raven	0.0
60	Spectrogram 1	1	48.5115	92.6375000000002	44.126000000000204	30.8	191.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_011500_4968s615ms_ch01.aif	48.5115	NOPP7a_Clips_Ano_1000_20090615_011500_4968s615ms_ch01.aif	MW	nan	raven	0.0
61	Spectrogram 1	1	46.017	72.71999999999997	26.702999999999967	69.0	200.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_013000_5986s515ms_ch01.aif	46.017	NOPP7a_Clips_Ano_1000_20090615_013000_5986s515ms_ch01.aif	MW	nan	raven	0.0
62	Spectrogram 1	1	7.46	20.870999999999604	13.410999999999603	16.9	206.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_013000_5986s515ms_ch01.aif	7.46	NOPP7a_Clips_Ano_1000_20090615_013000_5986s515ms_ch01.aif	NN	nan	raven	0.0
63	Spectrogram 1	1	35.836	48.170000000000286	12.334000000000287	51.6	246.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_013000_6293s985ms_ch01.aif	35.836	NOPP7a_Clips_Ano_1000_20090615_013000_6293s985ms_ch01.aif	NN	nan	raven	0.0
64	Spectrogram 1	1	85.77	99.53999999999998	13.769999999999982	26.5	240.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_013000_6293s985ms_ch01.aif	85.77	NOPP7a_Clips_Ano_1000_20090615_013000_6293s985ms_ch01.aif	NN	nan	raven	0.0
65	Spectrogram 1	1	124.866	145.9409999999998	21.074999999999804	80.3	245.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_013000_6293s985ms_ch01.aif	124.866	NOPP7a_Clips_Ano_1000_20090615_013000_6293s985ms_ch01.aif	MW	nan	raven	0.0
66	Spectrogram 1	1	7.739	22.467999999999815	14.728999999999814	32.6	204.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_014500_6504s750ms_ch01.aif	7.739	NOPP7a_Clips_Ano_1000_20090615_014500_6504s750ms_ch01.aif	NN	nan	raven	0.0
67	Spectrogram 1	1	52.045	68.32999999999986	16.284999999999854	18.7	296.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_014500_6504s750ms_ch01.aif	52.045	NOPP7a_Clips_Ano_1000_20090615_014500_6504s750ms_ch01.aif	NN	nan	raven	0.0
68	Spectrogram 1	1	40.2995	57.72250000000023	17.42300000000023	76.0	224.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200905-NOPP7a_CH01\NOPP7a_Clips_Ano_1000_20090615_014500_6584s535ms_ch01.aif	40.2995	NOPP7a_Clips_Ano_1000_20090615_014500_6584s535ms_ch01.aif	MW	nan	raven	0.0
