Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
28	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	0.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
29	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	60.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
30	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	120.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
31	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	180.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
32	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	240.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
33	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	300.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
34	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	360.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
35	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	420.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
36	Spectrogram 1	1	480.0	599.987	119.98699999999997	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200111084914.wav	480.0	Depl1092_1678036995.200111084914.wav	NN	S	custom_python	0.0
37	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	0.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
38	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	60.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
39	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	120.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
40	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	180.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
41	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	240.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
42	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	300.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
43	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	360.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
44	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	420.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
45	Spectrogram 1	1	480.0	599.9821666666667	119.98216666666667	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119004914.wav	480.0	Depl1092_1678036995.200119004914.wav	NN	S	custom_python	0.0
46	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	0.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
47	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	60.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
48	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	120.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
49	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	180.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
50	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	240.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
51	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	300.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
52	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	360.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
53	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	420.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
54	Spectrogram 1	1	480.0	599.9841666666666	119.98416666666662	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200119034914.wav	480.0	Depl1092_1678036995.200119034914.wav	NN	S	custom_python	0.0
55	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	0.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
56	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	60.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
57	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	120.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
58	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	180.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
59	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	240.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
60	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	300.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
61	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	360.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
62	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	420.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
63	Spectrogram 1	1	480.0	599.9995	119.99950000000001	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121014914.wav	480.0	Depl1092_1678036995.200121014914.wav	NN	S	custom_python	0.0
64	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	0.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
65	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	60.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
66	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	120.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
67	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	180.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
68	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	240.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
69	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	300.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
70	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	360.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
71	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	420.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
72	Spectrogram 1	1	480.0	599.9623333333333	119.96233333333328	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200121214914.wav	480.0	Depl1092_1678036995.200121214914.wav	NN	S	custom_python	0.0
73	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	0.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
74	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	60.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
75	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	120.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
76	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	180.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
77	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	240.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
78	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	300.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
79	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	360.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
80	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	420.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
81	Spectrogram 1	1	480.0	599.9941666666666	119.99416666666662	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124014914.wav	480.0	Depl1092_1678036995.200124014914.wav	NN	S	custom_python	0.0
82	Spectrogram 1	1	0.0	60.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	0.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
83	Spectrogram 1	1	60.0	120.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	60.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
84	Spectrogram 1	1	120.0	180.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	120.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
85	Spectrogram 1	1	180.0	240.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	180.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
86	Spectrogram 1	1	240.0	300.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	240.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
87	Spectrogram 1	1	300.0	360.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	300.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
88	Spectrogram 1	1	360.0	420.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	360.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
89	Spectrogram 1	1	420.0	480.0	60.0	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	420.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
90	Spectrogram 1	1	480.0	599.9883333333333	119.98833333333334	0.0	48000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\UK-UAberdeen-MorayFirth-202001_1092-112\Depl1092_1678036995.200124164914.wav	480.0	Depl1092_1678036995.200124164914.wav	NN	S	custom_python	0.0
