Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
86	Spectrogram 1	1	47585.359506632	47641.373440781	86.6	381.0	17:13:05.360	2017/1/24	SU
87	Spectrogram 1	1	47686.027918298	47728.950955478	69.3	402.6	17:14:46.028	2017/1/24	SU
88	Spectrogram 1	1	48162.964989627	48217.090813636	86.6	385.3	17:22:42.965	2017/1/24	SU
89	Spectrogram 1	1	48772.627948838	48828.767756996	90.9	368.0	17:32:52.628	2017/1/24	SU
90	Spectrogram 1	1	49114.951022145	49155.482453147	155.8	372.3	17:38:34.951	2017/1/24	SU
91	Spectrogram 1	1	49371.708466709	49435.274841418	77.9	376.6	17:42:51.708	2017/1/24	SU
92	Spectrogram 1	1	49601.832140210	49651.174751865	86.6	168.8	17:46:41.832	2017/1/24	SD
93	Spectrogram 1	1	50200.731212939	50249.947950585	90.9	173.2	17:56:40.731	2017/1/24	SD
94	Spectrogram 1	1	50619.776153613	50677.048827855	77.9	372.3	18:03:39.776	2017/1/24	SU
95	Spectrogram 1	1	50847.104614452	50897.831840210	82.3	212.1	18:07:27.105	2017/1/24	SD
96	Spectrogram 1	1	51253.678114569	51313.720017016	86.6	363.6	18:14:13.678	2017/1/24	SU
97	Spectrogram 1	1	51162.293583800	51196.908936364	103.9	415.6	18:12:42.294	2017/1/24	SU
98	Spectrogram 1	1	51819.356362471	51861.650029604	90.9	368.0	18:23:39.356	2017/1/24	SU
99	Spectrogram 1	1	52165.946845289	52218.184559159	90.9	203.5	18:29:25.947	2017/1/24	SD
100	Spectrogram 1	1	52556.727209091	52612.992891259	95.2	376.6	18:35:56.727	2017/1/24	SU
101	Spectrogram 1	1	53186.097705711	53243.999750000	86.6	389.6	18:46:26.098	2017/1/24	SU
102	Spectrogram 1	1	53798.505560285	53859.428580798	95.2	376.6	18:56:38.506	2017/1/24	SU
103	Spectrogram 1	1	54022.027901632	54077.286591725	86.6	181.8	19:00:22.028	2017/1/24	SD
104	Spectrogram 1	1	54157.090713636	54203.034727040	90.9	385.3	19:02:37.091	2017/1/24	SD
105	Spectrogram 1	1	54481.216737646	54541.258640093	69.3	376.6	19:08:01.217	2017/1/24	SU
106	Spectrogram 1	1	54710.433308625	54760.279416317	90.9	194.8	19:11:50.433	2017/1/24	SD
107	Spectrogram 1	1	55124.055753263	55185.230521795	86.6	381.0	19:18:44.056	2017/1/24	SU
108	Spectrogram 1	1	54898.390253949	54937.914692877	103.9	381.0	19:14:58.390	2017/1/24	SU
109	Spectrogram 1	1	55740.839752237	55803.776756899	95.2	398.3	19:29:00.840	2017/1/24	SU
110	Spectrogram 1	1	55917.944030070	55964.769161538	112.6	186.1	19:31:57.944	2017/1/24	SD
111	Spectrogram 1	1	55966.153775641	56018.769111538	86.6	199.1	19:32:46.154	2017/1/24	SD
112	Spectrogram 1	1	56384.559432634	56447.622311305	86.6	502.2	19:39:44.559	2017/1/24	SU
113	Spectrogram 1	1	57035.464003507	57096.512898029	95.2	480.5	19:50:35.464	2017/1/24	SU
114	Spectrogram 1	1	57672.188662253	57731.475320645	103.9	393.9	20:01:12.189	2017/1/24	SU
115	Spectrogram 1	1	58272.496987757	58331.783646149	90.9	363.6	20:11:12.497	2017/1/24	SU
116	Spectrogram 1	1	58515.985832517	58564.195578089	86.6	190.5	20:15:15.986	2017/1/24	SD
117	Spectrogram 1	1	58864.657288345	58925.706182867	86.6	506.5	20:21:04.657	2017/1/24	SU
118	Spectrogram 1	1	59096.045261604	59149.164093539	99.6	190.5	20:24:56.045	2017/1/24	SD
119	Spectrogram 1	1	59516.559232634	59578.237497203	90.9	532.5	20:31:56.559	2017/1/24	SU
120	Spectrogram 1	1	60115.929059017	60175.970961464	103.9	376.6	20:41:55.929	2017/1/24	SU
121	Spectrogram 1	1	60350.601318415	60399.314560023	103.9	168.8	20:45:50.601	2017/1/24	SD
122	Spectrogram 1	1	60747.951914272	60807.776170280	90.9	549.8	20:52:27.952	2017/1/24	SU
123	Spectrogram 1	1	60972.293500466	61025.034710373	90.9	207.8	20:56:12.294	2017/1/24	SD
124	Spectrogram 1	1	61357.725276749	61419.655289336	86.6	393.9	21:02:37.725	2017/1/24	SU
125	Spectrogram 1	1	61931.706099534	61994.768978205	99.6	376.6	21:12:11.706	2017/1/24	SU
126	Spectrogram 1	1	62797.720183683	62854.741109907	95.2	207.8	21:26:37.720	2017/1/24	SD
127	Spectrogram 1	1	63142.805738055	63204.232254605	86.6	372.3	21:32:22.806	2017/1/24	SU
128	Spectrogram 1	1	63366.419407809	63430.615152564	99.6	190.5	21:36:06.419	2017/1/24	SD
129	Spectrogram 1	1	63784.950938811	63840.964872960	86.6	393.9	21:43:04.951	2017/1/24	SU
130	Spectrogram 1	1	64373.790004429	64424.265482168	86.6	346.3	21:52:53.790	2017/1/24	SU
131	Spectrogram 1	1	64941.752012699	64999.402308969	95.2	376.6	22:02:21.752	2017/1/24	SU
132	Spectrogram 1	1	65182.027918298	65226.461443590	90.9	155.8	22:06:22.028	2017/1/24	SD
133	Spectrogram 1	1	65565.710226043	65624.241640379	73.6	484.8	22:12:45.710	2017/1/24	SU
134	Spectrogram 1	1	66195.314593357	66254.601251748	95.2	385.3	22:23:15.315	2017/1/24	SU
135	Spectrogram 1	1	66844.447309441	66899.580125524	86.6	385.3	22:34:04.447	2017/1/24	SU
136	Spectrogram 1	1	68069.328644172	68126.475444406	99.6	393.9	22:54:29.329	2017/1/24	SU
137	Spectrogram 1	1	68763.524255594	68818.027701632	90.9	376.6	23:06:03.524	2017/1/24	SU
138	Spectrogram 1	1	69603.734167832	69649.300559207	95.2	337.7	23:20:03.734	2017/1/24	SU
139	Spectrogram 1	1	70285.202384230	70344.866664650	86.6	567.1	23:31:25.202	2017/1/24	SU
140	Spectrogram 1	1	70526.517430186	70576.615285897	86.6	155.8	23:35:26.517	2017/1/24	SD
141	Spectrogram 1	1	70934.740959950	70986.097555754	121.2	376.6	23:42:14.741	2017/1/24	SU
142	Spectrogram 1	1	71547.734167832	71594.811047319	69.3	350.6	23:52:27.734	2017/1/24	SU
143	Spectrogram 1	1	72048.461426923	72093.524322261	82.3	168.8	0:00:48.461	2017/1/25	SD
144	Spectrogram 1	1	72139.090713636	72186.545215152	95.2	342.0	0:02:19.091	2017/1/25	SU
145	Spectrogram 1	1	73694.265448834	73741.971698368	103.9	177.5	0:28:14.265	2017/1/25	SD
146	Spectrogram 1	1	75926.769128205	75970.573283450	90.9	281.4	1:05:26.769	2017/1/25	SU
147	Spectrogram 1	1	76581.579093176	76614.558083619	82.3	294.4	1:16:21.579	2017/1/25	SU
148	Spectrogram 1	1	77327.370579953	77359.594326340	112.6	229.4	1:28:47.371	2017/1/25	SU
149	Spectrogram 1	1	78075.566141375	78109.552123893	147.2	372.3	1:41:15.566	2017/1/25	SU
150	Spectrogram 1	1	78387.192192243	78426.968379190	203.5	372.3	1:46:27.192	2017/1/25	SU
151	Spectrogram 1	1	80341.756292846	80383.798211961	168.8	350.6	2:19:01.756	2017/1/25	SU
152	Spectrogram 1	1	80964.503229371	81011.454234848	160.2	346.3	2:29:24.503	2017/1/25	SU
153	Spectrogram 1	1	82848.964822960	82887.482269814	203.5	363.6	3:00:48.965	2017/1/25	SU
154	Spectrogram 1	1	83266.300101306	83311.992366691	134.2	350.6	3:07:46.300	2017/1/25	SU
155	Spectrogram 1	1	84575.706282867	84623.790154429	82.3	346.3	3:29:35.706	2017/1/25	SU
156	Spectrogram 1	1	84803.664113753	84839.160584382	103.9	398.3	3:33:23.664	2017/1/25	SU
157	Spectrogram 1	1	85170.083804895	85216.279566317	121.2	376.6	3:39:30.084	2017/1/25	SU
