Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
27	Spectrogram 1	1	19542.713191608	19594.321535431	95.2	398.3	9:25:42.713	2017/1/20	SU
28	Spectrogram 1	1	20115.692132051	20157.608177156	95.2	393.9	9:35:15.692	2017/1/20	SU
29	Spectrogram 1	1	20728.138432844	20783.900618974	116.9	381.0	9:45:28.138	2017/1/20	SU
30	Spectrogram 1	1	24850.950988811	24905.328560839	190.5	432.9	10:54:10.951	2017/1/20	SU
31	Spectrogram 1	1	25439.769626352	25490.874474138	233.8	381.0	11:03:59.770	2017/1/20	SU
32	Spectrogram 1	1	26037.692048718	26085.901794289	225.1	415.6	11:13:57.692	2017/1/20	SU
33	Spectrogram 1	1	26343.188719347	26380.447426107	164.5	411.3	11:19:03.189	2017/1/20	SU
34	Spectrogram 1	1	26766.755210723	26812.950972145	173.2	450.2	11:26:06.755	2017/1/20	SU
35	Spectrogram 1	1	27216.629370047	27257.160801049	216.5	402.6	11:33:36.629	2017/1/20	SU
36	Spectrogram 1	1	27838.499099976	27887.212341585	194.8	424.2	11:43:58.499	2017/1/20	SU
37	Spectrogram 1	1	28382.727092424	28427.538239744	142.9	398.3	11:53:02.727	2017/1/20	SU
38	Spectrogram 1	1	28918.699074126	28964.894835548	95.2	381.0	12:01:58.699	2017/1/20	SU
39	Spectrogram 1	1	29492.255419123	29542.856770871	73.6	393.9	12:11:32.255	2017/1/20	SU
40	Spectrogram 1	1	30646.699274126	30691.636295455	212.1	402.6	12:30:46.699	2017/1/20	SU
41	Spectrogram 1	1	31223.832056876	31267.132716084	82.3	389.6	12:40:23.832	2017/1/20	SU
42	Spectrogram 1	1	31839.356412471	31891.468252331	73.6	402.6	12:50:39.356	2017/1/20	SU
43	Spectrogram 1	1	33045.589916419	33089.142323645	116.9	389.6	13:10:45.590	2017/1/20	SU
44	Spectrogram 1	1	33676.445225149	33726.039584823	99.6	376.6	13:21:16.445	2017/1/20	SU
45	Spectrogram 1	1	34245.188602681	34291.006742075	138.5	381.0	13:30:45.189	2017/1/20	SU
46	Spectrogram 1	1	35020.195778089	35074.950972145	39.0	194.8	13:43:40.196	2017/1/20	SD
47	Spectrogram 1	1	35446.643104075	35503.034660252	47.6	190.5	13:50:46.643	2017/1/20	SD
48	Spectrogram 1	1	35526.713241608	35571.776136946	134.2	393.9	13:52:06.713	2017/1/20	SU
49	Spectrogram 1	1	36267.390914778	36322.901352890	64.9	199.1	14:04:27.391	2017/1/20	SD
50	Spectrogram 1	1	36124.020418158	36171.223171655	112.6	389.6	14:02:04.020	2017/1/20	SU
51	Spectrogram 1	1	36470.391589510	36501.608343823	138.5	467.5	14:07:50.392	2017/1/20	SU
52	Spectrogram 1	1	36669.524272261	36717.230521795	95.2	381.0	14:11:09.524	2017/1/20	SU
53	Spectrogram 1	1	36581.122271497	36635.499843525	69.3	186.1	14:09:41.122	2017/1/20	SD
54	Spectrogram 1	1	36752.688546206	36802.157031870	229.4	333.3	14:12:32.689	2017/1/20	SU
55	Spectrogram 1	1	38435.286675058	38483.244672611	69.3	173.2	14:40:35.287	2017/1/20	SU
56	Spectrogram 1	1	39663.692032051	39716.810863986	190.5	324.7	15:01:03.692	2017/1/20	SU
57	Spectrogram 1	1	40465.924643975	40516.400121714	60.6	333.3	15:14:25.925	2017/1/20	SU
58	Spectrogram 1	1	41504.097722378	41565.146616900	203.5	398.3	15:31:44.098	2017/1/20	SU
59	Spectrogram 1	1	48403.258473427	48447.566124709	86.6	406.9	17:26:43.258	2017/1/20	SU
60	Spectrogram 1	1	50867.483587974	50910.406625153	186.1	428.6	18:07:47.484	2017/1/20	SU
61	Spectrogram 1	1	52029.692282051	52071.482453147	77.9	415.6	18:27:09.692	2017/1/20	SU
62	Spectrogram 1	1	52602.388833639	52665.325838301	194.8	376.6	18:36:42.389	2017/1/20	SU
63	Spectrogram 1	1	53274.335386247	53318.265415501	212.1	428.6	18:47:54.335	2017/1/20	SU
64	Spectrogram 1	1	54432.881118065	54473.412549068	268.4	415.6	19:07:12.881	2017/1/20	SU
65	Spectrogram 1	1	55049.868199373	55099.210811028	216.5	432.9	19:17:29.868	2017/1/20	SU
66	Spectrogram 1	1	55666.573183450	55712.391322844	125.5	389.6	19:27:46.573	2017/1/20	SU
67	Spectrogram 1	1	56955.902010956	56994.293583800	220.8	398.3	19:49:15.902	2017/1/20	SU
68	Spectrogram 1	1	57112.489278555	57160.573150117	86.6	398.3	19:51:52.489	2017/1/20	SU
69	Spectrogram 1	1	57937.846057692	57974.601268415	77.9	398.3	20:05:37.846	2017/1/20	SU
70	Spectrogram 1	1	58186.222819116	58246.138847554	155.8	428.6	20:09:46.223	2017/1/20	SU
71	Spectrogram 1	1	58583.580175524	58629.524188928	108.2	385.3	20:16:23.580	2017/1/20	SU
72	Spectrogram 1	1	58922.811080653	58978.069770746	73.6	432.9	20:22:02.811	2017/1/20	SU
73	Spectrogram 1	1	60269.160834382	60312.335619580	108.2	402.6	20:44:29.161	2017/1/20	SU
74	Spectrogram 1	1	60879.901977622	60925.342494988	134.2	402.6	20:54:39.902	2017/1/20	SU
75	Spectrogram 1	1	61903.006825408	61956.125657343	86.6	155.8	21:11:43.007	2017/1/20	SD
76	Spectrogram 1	1	62026.740976573	62063.622061305	255.4	415.6	21:13:46.741	2017/1/20	SU
77	Spectrogram 1	1	64981.819300520	65030.658416138	90.9	381.0	22:03:01.819	2017/1/20	SU
78	Spectrogram 1	1	66846.587167599	66900.712991608	51.9	164.5	22:34:06.587	2017/1/20	SD
79	Spectrogram 1	1	67146.041885781	67192.489395221	82.3	398.3	22:39:06.042	2017/1/20	SU
80	Spectrogram 1	1	67326.167593124	67374.880834732	82.3	372.3	22:42:06.168	2017/1/20	SD
81	Spectrogram 1	1	67771.258540093	67818.209545571	56.3	164.5	22:49:31.259	2017/1/20	SD
82	Spectrogram 1	1	69062.601351748	69105.146766900	77.9	147.2	23:11:02.601	2017/1/20	SD
83	Spectrogram 1	1	69762.838915618	69810.293417133	90.9	151.5	23:22:42.839	2017/1/20	SD
84	Spectrogram 1	1	69459.265216619	69515.405024778	86.6	168.8	23:17:39.265	2017/1/20	SD
86	Spectrogram 1	1	70489.636345455	70537.846091026	73.6	160.2	23:34:49.636	2017/1/20	SD
87	Spectrogram 1	1	77301.692282051	77350.531397669	103.9	402.6	1:28:21.692	2017/1/21	SU
88	Spectrogram 1	1	78302.265682168	78353.622277972	69.3	385.3	1:45:02.266	2017/1/21	SU
89	Spectrogram 1	1	78738.545448485	78787.384564103	77.9	155.8	1:52:18.545	2017/1/21	SD
90	Spectrogram 1	1	79784.181743939	79835.790087762	51.9	368.0	2:09:44.182	2017/1/21	SU
91	Spectrogram 1	1	80038.938122822	80095.959049046	69.3	203.5	2:13:58.938	2017/1/21	SD
92	Spectrogram 1	1	80483.538189744	80533.006675408	90.9	324.7	2:21:23.538	2017/1/21	SU
93	Spectrogram 1	1	80309.966646259	80370.637918753	86.6	376.6	2:18:29.967	2017/1/21	SD
94	Spectrogram 1	1	81237.776153613	81297.062812005	64.9	307.4	2:33:57.776	2017/1/21	SU
95	Spectrogram 1	1	82678.783162354	82733.160734382	64.9	186.1	2:57:58.783	2017/1/21	SD
96	Spectrogram 1	1	83110.783212354	83161.762186131	125.5	402.6	3:05:10.783	2017/1/21	SU
97	Spectrogram 1	1	83197.762152797	83244.839032284	99.6	381.0	3:06:37.762	2017/1/21	SU
98	Spectrogram 1	1	83419.782577236	83477.558747515	69.3	194.8	3:10:19.783	2017/1/21	SD
99	Spectrogram 1	1	83713.402027592	83771.052323862	82.3	177.5	3:15:13.402	2017/1/21	SD
100	Spectrogram 1	1	83983.226039637	84038.232981712	82.3	363.6	3:19:43.226	2017/1/21	SU
101	Spectrogram 1	1	84025.142084742	84061.016177399	69.3	173.2	3:20:25.142	2017/1/21	SD
102	Spectrogram 1	1	84259.384447436	84311.873909324	60.6	194.8	3:24:19.384	2017/1/21	SD
103	Spectrogram 1	1	84178.069837413	84225.901960956	99.6	398.3	3:22:58.070	2017/1/21	SU
104	Spectrogram 1	1	84564.755244056	84624.923020513	47.6	190.5	3:29:24.755	2017/1/21	SD
105	Spectrogram 1	1	84797.118665268	84846.587150932	69.3	393.9	3:33:17.119	2017/1/21	SU
106	Spectrogram 1	1	84845.202536830	84903.230455128	82.3	173.2	3:34:05.203	2017/1/21	SD
107	Spectrogram 1	1	84705.340287489	84750.277308818	212.1	424.2	3:31:45.340	2017/1/21	SU
108	Spectrogram 1	1	85257.692115385	85305.650112937	90.9	415.6	3:40:57.692	2017/1/21	SU
109	Spectrogram 1	1	85167.314576690	85225.090746970	64.9	190.5	3:39:27.315	2017/1/21	SD
110	Spectrogram 1	1	85551.104881119	85606.992941259	47.6	186.1	3:45:51.105	2017/1/21	SD
111	Spectrogram 1	1	85777.552223893	85824.754977389	86.6	484.8	3:49:37.552	2017/1/21	SU
112	Spectrogram 1	1	85909.846107692	85968.503396037	51.9	181.8	3:51:49.846	2017/1/21	SD
113	Spectrogram 1	1	86099.412365734	86155.048677855	86.6	355.0	3:54:59.412	2017/1/21	SU
114	Spectrogram 1	1	86198.742879038	86251.358214936	108.2	376.6	3:56:38.743	2017/1/21	SU
