Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
96	Spectrogram 1	1	23468.600970513	23510.894637646	177.5	402.6	10:31:08.601	2017/1/21	SU
97	Spectrogram 1	1	24009.050946965	24087.146302331	108.2	402.6	10:40:09.051	2017/1/21	SU
98	Spectrogram 1	1	24638.855543384	24688.575777067	246.8	402.6	10:50:38.856	2017/1/21	SU
99	Spectrogram 1	1	24932.253285751	24977.819677126	95.2	177.5	10:55:32.253	2017/1/21	SD
100	Spectrogram 1	1	25189.112278188	25216.426938211	225.1	402.6	10:59:49.112	2017/1/21	SU
101	Spectrogram 1	1	26305.300344639	26336.768846970	225.1	402.6	11:18:25.300	2017/1/21	SU
102	Spectrogram 1	1	27974.516932284	28014.544867249	112.6	372.3	11:46:14.517	2017/1/21	SU
103	Spectrogram 1	1	28545.426320798	28586.964743875	242.4	402.6	11:55:45.426	2017/1/21	SU
104	Spectrogram 1	1	28701.062614103	28744.615021329	103.9	506.5	11:58:21.063	2017/1/21	SU
105	Spectrogram 1	1	29710.698942890	29752.111491958	207.8	402.6	12:15:10.699	2017/1/21	SU
106	Spectrogram 1	1	30158.684992075	30214.950674242	47.6	177.5	12:22:38.685	2017/1/21	SD
107	Spectrogram 1	1	30963.272109674	30999.020328322	294.4	398.3	12:36:03.272	2017/1/21	SU
108	Spectrogram 1	1	30773.076481585	30809.454070280	129.9	346.3	12:32:53.076	2017/1/21	SU
109	Spectrogram 1	1	31354.614854662	31415.160253147	82.3	168.8	12:42:34.615	2017/1/21	SD
110	Spectrogram 1	1	31731.799026388	31776.610173707	90.9	155.8	12:48:51.799	2017/1/21	SD
111	Spectrogram 1	1	32078.799726096	32134.184290198	90.9	199.1	12:54:38.800	2017/1/21	SD
112	Spectrogram 1	1	32671.761838228	32722.992560023	125.5	411.3	13:04:31.762	2017/1/21	SU
113	Spectrogram 1	1	32798.768713636	32848.614821329	82.3	168.8	13:06:38.769	2017/1/21	SD
114	Spectrogram 1	1	33178.405175758	33222.335205012	86.6	168.8	13:12:58.405	2017/1/21	SD
115	Spectrogram 1	1	33573.650015035	33628.908705128	103.9	190.5	13:19:33.650	2017/1/21	SD
116	Spectrogram 1	1	33808.153294406	33861.523874359	116.9	368.0	13:23:28.153	2017/1/21	SU
117	Spectrogram 1	1	34560.754896154	34617.524074359	95.2	398.3	13:36:00.755	2017/1/21	SU
118	Spectrogram 1	1	35170.138766319	35221.747110142	112.6	389.6	13:46:10.139	2017/1/21	SU
119	Spectrogram 1	1	36476.181496037	36512.433210723	90.9	155.8	14:07:56.181	2017/1/21	SD
120	Spectrogram 1	1	36731.328112937	36781.803590676	64.9	164.5	14:12:11.328	2017/1/21	SD
121	Spectrogram 1	1	37523.202405594	37571.412151166	138.5	372.3	14:25:23.202	2017/1/21	SU
122	Spectrogram 1	1	37465.300361305	37504.824800233	86.6	151.5	14:24:25.300	2017/1/21	SD
123	Spectrogram 1	1	38153.202272261	38202.922505944	99.6	346.3	14:35:53.202	2017/1/21	SD
124	Spectrogram 1	1	38524.782797786	38566.572968881	77.9	173.2	14:42:04.783	2017/1/21	SD
125	Spectrogram 1	1	38917.258408858	38955.146485664	90.9	190.5	14:48:37.258	2017/1/21	SD
126	Spectrogram 1	1	39437.999635431	39494.265317599	138.5	562.8	14:57:17.000	2017/1/21	SU
127	Spectrogram 1	1	39586.027470396	39625.048413287	90.9	177.5	14:59:46.027	2017/1/21	SD
128	Spectrogram 1	1	40441.971633800	40490.181379371	95.2	186.1	15:14:01.972	2017/1/21	SD
129	Spectrogram 1	1	40850.307370047	40883.789856527	90.9	173.2	15:20:50.307	2017/1/21	SD
130	Spectrogram 1	1	41553.188288112	41597.873561422	60.6	385.3	15:32:33.188	2017/1/21	SU
131	Spectrogram 1	1	42095.076348252	42153.481888578	51.9	190.5	15:41:35.076	2017/1/21	SD
132	Spectrogram 1	1	42359.663965851	42410.265317599	86.6	381.0	15:45:59.664	2017/1/21	SU
133	Spectrogram 1	1	42585.859560606	42639.733636597	77.9	186.1	15:49:45.860	2017/1/21	SD
134	Spectrogram 1	1	43508.391074942	43548.544883916	190.5	441.6	16:05:08.391	2017/1/21	SU
135	Spectrogram 1	1	44666.261631693	44704.653204537	112.6	389.6	16:24:26.262	2017/1/21	SU
136	Spectrogram 1	1	44729.828006402	44764.820980994	108.2	432.9	16:25:29.828	2017/1/21	SU
137	Spectrogram 1	1	44918.055455361	44952.041437879	86.6	151.5	16:28:38.055	2017/1/21	SD
138	Spectrogram 1	1	45343.635930886	45411.859643939	77.9	402.6	16:35:43.636	2017/1/21	SU
139	Spectrogram 1	1	45405.943565501	45444.712760373	60.6	160.2	16:36:45.944	2017/1/21	SD
140	Spectrogram 1	1	45928.426299746	45979.027651494	116.9	437.2	16:45:28.426	2017/1/21	SU
141	Spectrogram 1	1	45851.362267201	45910.900673611	82.3	389.6	16:44:11.362	2017/1/21	SD
142	Spectrogram 1	1	46219.719935781	46279.006594172	90.9	173.2	16:50:19.720	2017/1/21	SD
143	Spectrogram 1	1	46475.244174709	46517.286093823	125.5	432.9	16:54:35.244	2017/1/21	SU
144	Spectrogram 1	1	46536.902612008	46573.028452684	233.8	484.8	16:55:36.903	2017/1/21	SU
145	Spectrogram 1	1	46609.185243380	46660.793587203	86.6	177.5	16:56:49.185	2017/1/21	SD
146	Spectrogram 1	1	46685.903505108	46731.092274455	129.9	515.2	16:58:05.904	2017/1/21	SU
147	Spectrogram 1	1	46961.370048718	47003.663715851	73.6	393.9	17:02:41.370	2017/1/21	SU
148	Spectrogram 1	1	47690.433210723	47752.614971329	90.9	549.8	17:14:50.433	2017/1/21	SU
149	Spectrogram 1	1	48333.775722378	48375.817641492	86.6	406.9	17:25:33.776	2017/1/21	SU
150	Spectrogram 1	1	48410.307120047	48471.607762587	82.3	155.8	17:26:50.307	2017/1/21	SD
151	Spectrogram 1	1	48852.880586830	48910.279135082	177.5	428.6	17:34:12.881	2017/1/21	SD
152	Spectrogram 1	1	49199.789806527	49245.356197902	121.2	398.3	17:39:59.790	2017/1/21	SU
153	Spectrogram 1	1	49734.481720126	49783.446709753	108.2	190.5	17:48:54.482	2017/1/21	SD
154	Spectrogram 1	1	49921.782246000	49963.698291105	99.6	428.6	17:52:01.782	2017/1/21	SU
155	Spectrogram 1	1	49975.226737823	50030.485427916	77.9	190.5	17:52:55.227	2017/1/21	SD
156	Spectrogram 1	1	50368.908505128	50419.383982867	82.3	186.1	17:59:28.909	2017/1/21	SD
157	Spectrogram 1	1	50261.537975175	50290.237249301	458.9	545.5	17:57:41.538	2017/1/21	SU
158	Spectrogram 1	1	50206.027537063	50253.356164569	108.2	355.0	17:56:46.028	2017/1/21	SU
159	Spectrogram 1	1	50687.529117589	50729.067540666	86.6	419.9	18:04:47.529	2017/1/21	SU
160	Spectrogram 1	1	50707.668959081	50753.361224466	86.6	155.8	18:05:07.669	2017/1/21	SD
161	Spectrogram 1	1	51056.684992075	51100.866769347	108.2	376.6	18:10:56.685	2017/1/21	SU
162	Spectrogram 1	1	51114.461162354	51167.957616317	86.6	194.8	18:11:54.461	2017/1/21	SD
163	Spectrogram 1	1	52079.286343823	52129.384199534	121.2	398.3	18:27:59.286	2017/1/21	SU
164	Spectrogram 1	1	52839.025966079	52894.914026219	90.9	220.8	18:40:39.026	2017/1/21	SD
165	Spectrogram 1	1	53019.188471445	53076.712893706	86.6	398.3	18:43:39.188	2017/1/21	SU
166	Spectrogram 1	1	54024.419209907	54065.580010956	229.4	437.2	19:00:24.419	2017/1/21	SU
167	Spectrogram 1	1	54458.684992075	54509.915713869	108.2	398.3	19:07:38.685	2017/1/21	SU
168	Spectrogram 1	1	54682.866602681	54738.125292774	99.6	424.2	19:11:22.867	2017/1/21	SD
169	Spectrogram 1	1	55116.081239368	55164.416858949	86.6	355.0	19:18:36.081	2017/1/21	SU
170	Spectrogram 1	1	55134.332970720	55183.046212329	86.6	155.8	19:18:54.333	2017/1/21	SD
171	Spectrogram 1	1	55596.271801772	55653.292727996	82.3	186.1	19:26:36.272	2017/1/21	SD
172	Spectrogram 1	1	55988.181429371	56033.244324709	73.6	393.9	19:33:08.181	2017/1/21	SU
173	Spectrogram 1	1	56460.209414336	56489.915680536	277.1	458.9	19:41:00.209	2017/1/21	SU
174	Spectrogram 1	1	56949.859760606	56990.391191608	86.6	355.0	19:49:09.860	2017/1/21	SU
175	Spectrogram 1	1	57516.279132482	57560.335035746	121.2	363.6	19:58:36.279	2017/1/21	SU
176	Spectrogram 1	1	58539.272226340	58582.069389510	82.3	151.5	20:15:39.272	2017/1/21	SD
177	Spectrogram 1	1	58929.356231235	58973.286260490	86.6	151.5	20:22:09.356	2017/1/21	SD
178	Spectrogram 1	1	58982.883034411	59035.624244318	69.3	381.0	20:23:02.883	2017/1/21	SU
179	Spectrogram 1	1	60047.873578089	60080.978442541	329.0	398.3	20:40:47.874	2017/1/21	SU
180	Spectrogram 1	1	59960.209699819	60003.258611008	82.3	385.3	20:39:20.210	2017/1/21	SU
181	Spectrogram 1	1	61104.320918263	61158.194994254	64.9	415.6	20:58:24.321	2017/1/21	SU
182	Spectrogram 1	1	61811.747870746	61862.978592541	95.2	393.9	21:10:11.748	2017/1/21	SU
183	Spectrogram 1	1	62521.803607343	62564.726644522	298.7	428.6	21:22:01.804	2017/1/21	SU
184	Spectrogram 1	1	63713.831825641	63754.866752681	294.4	402.6	21:41:53.832	2017/1/21	SU
185	Spectrogram 1	1	64255.845759790	64302.167395221	259.7	398.3	21:50:55.846	2017/1/21	SU
186	Spectrogram 1	1	64694.139510256	64772.307270047	103.9	411.3	21:58:14.140	2017/1/21	SU
187	Spectrogram 1	1	64784.391174942	64830.209314336	82.3	194.8	21:59:44.391	2017/1/21	SD
188	Spectrogram 1	1	65239.300294639	65287.258292191	103.9	160.2	22:07:19.300	2017/1/21	SD
189	Spectrogram 1	1	65118.291070751	65166.123194294	225.1	381.0	22:05:18.291	2017/1/21	SU
190	Spectrogram 1	1	65752.740828671	65789.244291375	233.8	398.3	22:15:52.741	2017/1/21	SU
191	Spectrogram 1	1	65657.202455594	65708.936673427	64.9	168.8	22:14:17.202	2017/1/21	SD
192	Spectrogram 1	1	67355.244191375	67414.153227739	77.9	372.3	22:42:35.244	2017/1/21	SU
193	Spectrogram 1	1	69058.698959557	69095.454170280	64.9	173.2	23:10:58.699	2017/1/21	SD
194	Spectrogram 1	1	70024.657007110	70075.887728904	103.9	385.3	23:27:04.657	2017/1/21	SU
195	Spectrogram 1	1	72256.764892083	72312.652952223	90.9	285.7	0:04:16.765	2017/1/22	SU
196	Spectrogram 1	1	78795.062580769	78843.272326340	103.9	277.1	1:53:15.063	2017/1/22	SU
197	Spectrogram 1	1	80847.317236973	80891.121392218	112.6	368.0	2:27:27.317	2017/1/22	SU
198	Spectrogram 1	1	81434.265184266	81486.251150117	95.2	355.0	2:37:14.265	2017/1/22	SU
199	Spectrogram 1	1	81694.824833566	81741.398217016	129.9	363.6	2:41:34.825	2017/1/22	SU
200	Spectrogram 1	1	82239.230373893	82288.321237529	73.6	199.1	2:50:39.230	2017/1/22	SD
201	Spectrogram 1	1	82827.440069464	82872.880586830	95.2	194.8	3:00:27.440	2017/1/22	SD
202	Spectrogram 1	1	83211.356247902	83246.978592541	121.2	398.3	3:06:51.356	2017/1/22	SU
203	Spectrogram 1	1	83896.740678671	83957.663699184	108.2	476.2	3:18:16.741	2017/1/22	SU
204	Spectrogram 1	1	84298.153344406	84352.908538462	86.6	359.3	3:24:58.153	2017/1/22	SU
205	Spectrogram 1	1	84371.537891841	84423.146235664	73.6	186.1	3:26:11.538	2017/1/22	SD
206	Spectrogram 1	1	84892.153244406	84941.747604079	82.3	173.2	3:34:52.153	2017/1/22	SD
207	Spectrogram 1	1	85315.467987762	85367.076331585	86.6	194.8	3:41:55.468	2017/1/22	SD
208	Spectrogram 1	1	85157.747854079	85205.957599650	116.9	385.3	3:39:17.748	2017/1/22	SU
209	Spectrogram 1	1	85716.524665309	85760.077072535	103.9	415.6	3:48:36.525	2017/1/22	SU
210	Spectrogram 1	1	86093.999783333	86141.328410839	99.6	376.6	3:54:54.000	2017/1/22	SU
