Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
72	Spectrogram 1	1	46250.559365967	46308.335536247	181.8	368.0	16:50:50.559	2017/1/25	SU
73	Spectrogram 1	1	46596.109066873	46679.185913027	90.9	398.3	16:56:36.109	2017/1/25	SU
74	Spectrogram 1	1	46889.370413287	46944.125607343	164.5	363.6	17:01:29.370	2017/1/25	SU
75	Spectrogram 1	1	47231.118798601	47286.125740676	95.2	363.6	17:07:11.119	2017/1/25	SU
76	Spectrogram 1	1	47286.522891644	47350.215140362	320.3	406.9	17:08:06.523	2017/1/25	SU
77	Spectrogram 1	1	47503.277935700	47544.312862740	82.3	151.5	17:11:43.278	2017/1/25	SD
78	Spectrogram 1	1	47923.678047902	47981.202470163	173.2	389.6	17:18:43.678	2017/1/25	SU
79	Spectrogram 1	1	48272.703696201	48321.920433847	77.9	376.6	17:24:32.704	2017/1/25	SU
80	Spectrogram 1	1	49153.971965035	49209.230655128	69.3	177.5	17:39:13.972	2017/1/25	SD
81	Spectrogram 1	1	49600.951022145	49653.566358042	121.2	376.6	17:46:40.951	2017/1/25	SU
82	Spectrogram 1	1	49658.349570396	49710.713158275	90.9	346.3	17:47:38.350	2017/1/25	SU
83	Spectrogram 1	1	50196.937871097	50256.602151517	121.2	402.6	17:56:36.938	2017/1/25	SU
84	Spectrogram 1	1	50346.853816202	50399.469152100	121.2	368.0	17:59:06.854	2017/1/25	SU
85	Spectrogram 1	1	50997.975888617	51053.989822766	103.9	419.9	18:09:57.976	2017/1/25	SU
86	Spectrogram 1	1	51075.062895338	51132.713191608	103.9	363.6	18:11:15.063	2017/1/25	SU
87	Spectrogram 1	1	51691.398667725	51745.398617725	103.9	342.0	18:21:31.399	2017/1/25	SU
88	Spectrogram 1	1	51773.216773785	51823.566377515	173.2	402.6	18:22:53.217	2017/1/25	SU
89	Spectrogram 1	1	54409.386405993	54463.512230002	121.2	376.6	19:06:49.386	2017/1/25	SU
90	Spectrogram 1	1	54357.148692123	54399.819981284	90.9	155.8	19:05:57.149	2017/1/25	SD
91	Spectrogram 1	1	54953.748218648	55005.482436480	86.6	359.3	19:15:53.748	2017/1/25	SU
92	Spectrogram 1	1	55260.495669761	55307.572549249	77.9	173.2	19:21:00.496	2017/1/25	SD
93	Spectrogram 1	1	55384.298028962	55437.416860896	56.3	181.8	19:23:04.298	2017/1/25	SD
94	Spectrogram 1	1	55562.572115005	55617.956679107	121.2	372.3	19:26:02.572	2017/1/25	SU
95	Spectrogram 1	1	55918.195778089	55976.601318415	99.6	199.1	19:31:58.196	2017/1/25	SD
96	Spectrogram 1	1	56346.495480409	56405.404516773	82.3	173.2	19:39:06.495	2017/1/25	SD
97	Spectrogram 1	1	56700.635680519	56758.789472827	77.9	368.0	19:45:00.636	2017/1/25	SU
98	Spectrogram 1	1	57874.153808974	57925.510404779	86.6	368.0	20:04:34.154	2017/1/25	SU
99	Spectrogram 1	1	58840.489478555	58893.860058508	60.6	190.5	20:20:40.489	2017/1/25	SD
100	Spectrogram 1	1	62296.111806527	62371.887960140	77.9	363.6	21:18:16.112	2017/1/25	SU
101	Spectrogram 1	1	62743.216737646	62796.587317599	86.6	173.2	21:25:43.217	2017/1/25	SD
102	Spectrogram 1	1	62866.979733931	62903.734944654	225.1	359.3	21:27:46.980	2017/1/25	SU
103	Spectrogram 1	1	63471.146583566	63520.992691259	199.1	372.3	21:37:51.147	2017/1/25	SU
104	Spectrogram 1	1	63946.950788811	64004.978707110	69.3	177.5	21:45:46.951	2017/1/25	SD
105	Spectrogram 1	1	64230.923003846	64292.223646387	90.9	173.2	21:50:30.923	2017/1/25	SD
106	Spectrogram 1	1	64874.139641492	64934.559165967	99.6	190.5	22:01:14.140	2017/1/25	SD
107	Spectrogram 1	1	65235.020876224	65289.650196270	82.3	190.5	22:07:15.021	2017/1/25	SD
108	Spectrogram 1	1	65657.328627506	65708.559349301	69.3	164.5	22:14:17.329	2017/1/25	SD
109	Spectrogram 1	1	67129.804138578	67182.671222494	108.2	212.1	22:38:49.804	2017/1/25	SD
110	Spectrogram 1	1	67589.999966667	67649.915995105	86.6	173.2	22:46:30.000	2017/1/25	SD
111	Spectrogram 1	1	68361.998033511	68420.151825819	90.9	207.8	22:59:21.998	2017/1/25	SD
112	Spectrogram 1	1	68707.006825408	68773.845924359	99.6	181.8	23:05:07.007	2017/1/25	SD
113	Spectrogram 1	1	69019.174818531	69073.552390559	103.9	164.5	23:10:19.175	2017/1/25	SD
114	Spectrogram 1	1	75450.461426923	75504.461376923	73.6	186.1	0:57:30.461	2017/1/26	SD
115	Spectrogram 1	1	75827.580408858	75882.209728904	51.9	151.5	1:03:47.580	2017/1/26	SD
116	Spectrogram 1	1	76128.788500276	76184.424812397	73.6	199.1	1:08:48.789	2017/1/26	SD
117	Spectrogram 1	1	76354.992957925	76414.783112354	95.2	177.5	1:12:34.993	2017/1/26	SD
118	Spectrogram 1	1	77020.363421212	77072.349387063	90.9	199.1	1:23:40.363	2017/1/26	SD
119	Spectrogram 1	1	77323.846107692	77381.118781935	103.9	190.5	1:28:43.846	2017/1/26	SD
120	Spectrogram 1	1	78013.887876807	78068.643070862	77.9	181.8	1:40:13.888	2017/1/26	SD
121	Spectrogram 1	1	78448.908903030	78502.908853030	103.9	173.2	1:47:28.909	2017/1/26	SD
122	Spectrogram 1	1	78758.685289977	78813.314610023	77.9	177.5	1:52:38.685	2017/1/26	SD
123	Spectrogram 1	1	79442.685106643	79500.964772960	82.3	216.5	2:04:02.685	2017/1/26	SD
124	Spectrogram 1	1	79308.755160723	79348.657221678	95.2	381.0	2:01:48.755	2017/1/26	SU
125	Spectrogram 1	1	79760.895052214	79818.671222494	56.3	168.8	2:09:20.895	2017/1/26	SD
126	Spectrogram 1	1	80382.587234266	80431.426349883	82.3	316.0	2:19:42.587	2017/1/26	SU
127	Spectrogram 1	1	80499.161886040	80554.546450142	77.9	203.5	2:21:39.162	2017/1/26	SD
128	Spectrogram 1	1	80796.292896895	80857.971161464	73.6	203.5	2:26:36.293	2017/1/26	SD
129	Spectrogram 1	1	81175.342644988	81232.111823193	103.9	194.8	2:32:55.343	2017/1/26	SD
130	Spectrogram 1	1	81463.038664810	81521.066583109	99.6	194.8	2:37:43.039	2017/1/26	SD
131	Spectrogram 1	1	81490.982694880	81527.863779612	134.2	376.6	2:38:10.983	2017/1/26	SU
132	Spectrogram 1	1	81953.705913437	82011.104461689	121.2	177.5	2:45:53.706	2017/1/26	SD
133	Spectrogram 1	1	82229.175173609	82279.776525357	77.9	181.8	2:50:29.175	2017/1/26	SD
134	Spectrogram 1	1	82277.762541208	82315.272995987	138.5	242.4	2:51:17.763	2017/1/26	SU
135	Spectrogram 1	1	82518.561921718	82582.883540482	86.6	203.5	2:55:18.562	2017/1/26	SD
136	Spectrogram 1	1	82901.706032867	82961.622061305	86.6	207.8	3:01:41.706	2017/1/26	SD
137	Spectrogram 1	1	83226.461426923	83281.720117016	82.3	199.1	3:07:06.461	2017/1/26	SD
138	Spectrogram 1	1	83106.125874009	83141.748218648	103.9	393.9	3:05:06.126	2017/1/26	SU
139	Spectrogram 1	1	83822.601185082	83880.880851399	86.6	181.8	3:17:02.601	2017/1/26	SD
140	Spectrogram 1	1	84210.810901590	84265.566095646	86.6	186.1	3:23:30.811	2017/1/26	SD
141	Spectrogram 1	1	84761.873942657	84819.398364918	73.6	203.5	3:32:41.874	2017/1/26	SD
142	Spectrogram 1	1	85030.815037568	85078.898909130	51.9	368.0	3:37:10.815	2017/1/26	SU
143	Spectrogram 1	1	85170.335552914	85226.601235082	86.6	190.5	3:39:30.336	2017/1/26	SD
144	Spectrogram 1	1	85458.483103280	85519.909619830	90.9	181.8	3:44:18.483	2017/1/26	SD
146	Spectrogram 1	1	85791.524238928	85848.796913170	56.3	186.1	3:49:51.524	2017/1/26	SD
147	Spectrogram 1	1	85671.238261689	85726.371077773	108.2	376.6	3:47:51.238	2017/1/26	SU
148	Spectrogram 1	1	86156.620156017	86214.144578278	103.9	186.1	3:55:56.620	2017/1/26	SD
