Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
29	Spectrogram 1	1	34888.782705128	34946.936497436	95.2	186.1	13:41:28.783	2017/1/19	SD
30	Spectrogram 1	1	35099.747544755	35147.579668298	311.7	402.6	13:44:59.748	2017/1/19	SU
31	Spectrogram 1	1	34793.253803188	34845.617391066	86.6	272.7	13:39:53.254	2017/1/19	SU
32	Spectrogram 1	1	35279.288059722	35334.798497834	86.6	186.1	13:47:59.288	2017/1/19	SD
33	Spectrogram 1	1	35588.253009760	35646.155054049	99.6	190.5	13:53:08.253	2017/1/19	SD
34	Spectrogram 1	1	35476.932616414	35527.533968162	56.3	225.1	13:51:16.933	2017/1/19	SU
35	Spectrogram 1	1	35761.763587461	35811.861443172	82.3	381.0	13:56:01.764	2017/1/19	SU
36	Spectrogram 1	1	36326.391115618	36369.817648835	138.5	393.9	14:05:26.391	2017/1/19	SU
37	Spectrogram 1	1	36411.450704277	36461.296811969	82.3	177.5	14:06:51.451	2017/1/19	SD
38	Spectrogram 1	1	36703.184015283	36757.435713302	86.6	186.1	14:11:43.184	2017/1/19	SD
39	Spectrogram 1	1	36973.635721562	37042.740552681	73.6	329.0	14:16:13.636	2017/1/19	SD
40	Spectrogram 1	1	37338.041428555	37395.188228788	90.9	173.2	14:22:18.041	2017/1/19	SD
41	Spectrogram 1	1	37831.467995105	37870.237189977	90.9	415.6	14:30:31.468	2017/1/19	SU
42	Spectrogram 1	1	37702.705346517	37748.523485911	86.6	259.7	14:28:22.705	2017/1/19	SU
43	Spectrogram 1	1	38358.853508976	38419.650655480	103.9	190.5	14:39:18.854	2017/1/19	SU
44	Spectrogram 1	1	38682.137032858	38740.164951157	103.9	207.8	14:44:42.137	2017/1/19	SD
45	Spectrogram 1	1	39032.080432165	39088.471988342	90.9	194.8	14:50:32.080	2017/1/19	SD
46	Spectrogram 1	1	39203.118424709	39255.356138578	86.6	264.1	14:53:23.118	2017/1/19	SU
47	Spectrogram 1	1	39350.346261405	39406.737817582	64.9	199.1	14:55:50.346	2017/1/19	SD
48	Spectrogram 1	1	39701.957573660	39757.971507809	99.6	207.8	15:01:41.958	2017/1/19	SD
49	Spectrogram 1	1	39951.062238112	39992.978283217	47.6	294.4	15:05:51.062	2017/1/19	SU
50	Spectrogram 1	1	40442.600694522	40489.803448019	95.2	190.5	15:14:02.601	2017/1/19	SD
51	Spectrogram 1	1	40784.841463978	40841.610642183	95.2	194.8	15:19:44.841	2017/1/19	SD
52	Spectrogram 1	1	41121.432483087	41176.691173180	99.6	194.8	15:25:21.432	2017/1/19	SD
53	Spectrogram 1	1	41928.238906181	41980.728368069	86.6	194.8	15:38:48.239	2017/1/19	SD
55	Spectrogram 1	1	41978.840257929	42025.791263407	95.2	225.1	15:39:38.840	2017/1/19	SU
56	Spectrogram 1	1	42433.263009856	42484.619605660	86.6	155.8	15:47:13.263	2017/1/19	SD
57	Spectrogram 1	1	42678.502972145	42728.978449883	99.6	199.1	15:51:18.503	2017/1/19	SU
58	Spectrogram 1	1	42840.628696154	42896.516756294	90.9	203.5	15:54:00.629	2017/1/19	SD
59	Spectrogram 1	1	43343.621687413	43393.971291142	103.9	190.5	16:02:23.622	2017/1/19	SD
60	Spectrogram 1	1	43775.747611422	43833.397907692	95.2	190.5	16:09:35.748	2017/1/19	SD
61	Spectrogram 1	1	44263.887469580	44317.509797552	95.2	385.3	16:17:43.887	2017/1/19	SU
62	Spectrogram 1	1	44732.642730303	44785.887436247	86.6	207.8	16:25:32.643	2017/1/19	SD
63	Spectrogram 1	1	45156.159354380	45210.662800417	99.6	220.8	16:32:36.159	2017/1/19	SD
64	Spectrogram 1	1	45755.621704079	45782.936364103	86.6	173.2	16:42:35.622	2017/1/19	SD
65	Spectrogram 1	1	45780.418883916	45819.943322844	90.9	355.0	16:43:00.419	2017/1/19	SU
66	Spectrogram 1	1	46201.090273077	46249.929388695	99.6	186.1	16:50:01.090	2017/1/19	SD
67	Spectrogram 1	1	46593.314136131	46641.020385664	86.6	160.2	16:56:33.314	2017/1/19	SD
68	Spectrogram 1	1	46974.083464336	47025.062438112	103.9	160.2	17:02:54.083	2017/1/19	SD
69	Spectrogram 1	1	47115.570356389	47165.038842053	103.9	268.4	17:05:15.570	2017/1/19	SU
70	Spectrogram 1	1	47459.202346270	47517.607886597	95.2	190.5	17:10:59.202	2017/1/19	SD
71	Spectrogram 1	1	47839.444594654	47895.836150832	86.6	177.5	17:17:19.445	2017/1/19	SD
72	Spectrogram 1	1	47910.437535913	47954.745187195	69.3	363.6	17:18:30.438	2017/1/19	SU
73	Spectrogram 1	1	48223.258032867	48281.160077156	99.6	194.8	17:23:43.258	2017/1/19	SD
74	Spectrogram 1	1	48632.978383217	48701.202096270	86.6	381.0	17:30:32.978	2017/1/19	SU
75	Spectrogram 1	1	48549.083507241	48605.978559456	90.9	242.4	17:29:09.084	2017/1/19	SD
76	Spectrogram 1	1	49080.923881283	49138.951799581	86.6	406.9	17:38:00.924	2017/1/19	SD
77	Spectrogram 1	1	49421.202329604	49470.796689277	121.2	381.0	17:43:41.202	2017/1/19	SU
78	Spectrogram 1	1	49579.551833333	49627.132208858	86.6	181.8	17:46:19.552	2017/1/19	SD
79	Spectrogram 1	1	49938.167335897	49996.824624242	103.9	186.1	17:52:18.167	2017/1/19	SD
80	Spectrogram 1	1	50075.747628089	50123.957373660	47.6	381.0	17:54:35.748	2017/1/19	SU
81	Spectrogram 1	1	50413.468045105	50455.635838228	103.9	437.2	18:00:13.468	2017/1/19	SU
82	Spectrogram 1	1	50698.660104015	50756.310400285	86.6	173.2	18:04:58.660	2017/1/19	SD
83	Spectrogram 1	1	51065.369989394	51124.782521795	86.6	190.5	18:11:05.370	2017/1/19	SD
84	Spectrogram 1	1	51475.695679427	51514.213126280	90.9	190.5	18:17:55.696	2017/1/19	SD
85	Spectrogram 1	1	51513.835504252	51559.905391664	77.9	376.6	18:18:33.836	2017/1/19	SU
86	Spectrogram 1	1	51738.898232923	51778.422671851	173.2	428.6	18:22:18.898	2017/1/19	SU
87	Spectrogram 1	1	51972.333386068	52029.354312292	99.6	168.8	18:26:12.333	2017/1/19	SD
88	Spectrogram 1	1	52305.922047902	52361.306612005	73.6	363.6	18:31:45.922	2017/1/19	SU
89	Spectrogram 1	1	52375.468028438	52432.992450699	90.9	186.1	18:32:55.468	2017/1/19	SD
90	Spectrogram 1	1	52687.735911115	52737.078522770	82.3	207.8	18:38:07.736	2017/1/19	SD
91	Spectrogram 1	1	52980.195470249	53044.139466986	90.9	393.9	18:43:00.195	2017/1/19	SU
92	Spectrogram 1	1	53087.667857259	53148.968499800	77.9	203.5	18:44:47.668	2017/1/19	SD
93	Spectrogram 1	1	54033.985325291	54086.852409207	77.9	186.1	19:00:33.985	2017/1/19	SD
94	Spectrogram 1	1	54454.153218415	54497.831499650	69.3	199.1	19:07:34.153	2017/1/19	SU
95	Spectrogram 1	1	54494.558775408	54542.642646970	99.6	177.5	19:08:14.559	2017/1/19	SD
96	Spectrogram 1	1	54766.195337529	54820.824657576	77.9	381.0	19:12:46.195	2017/1/19	SU
97	Spectrogram 1	1	54889.366208372	54928.135403244	272.7	424.2	19:14:49.366	2017/1/19	SU
98	Spectrogram 1	1	54900.191373174	54951.799716996	73.6	173.2	19:15:00.191	2017/1/19	SD
99	Spectrogram 1	1	55196.097752949	55249.594206912	86.6	393.9	19:19:56.098	2017/1/19	SU
100	Spectrogram 1	1	55253.831699650	55302.167319231	77.9	173.2	19:20:53.832	2017/1/19	SD
101	Spectrogram 1	1	55470.964365734	55516.279009091	108.2	393.9	19:24:30.964	2017/1/19	SU
102	Spectrogram 1	1	55531.375178986	55588.899601247	95.2	186.1	19:25:31.375	2017/1/19	SD
103	Spectrogram 1	1	55840.396019398	55888.479890960	82.3	177.5	19:30:40.396	2017/1/19	SD
104	Spectrogram 1	1	55889.109261007	55972.060233151	99.6	411.3	19:31:29.109	2017/1/19	SU
105	Spectrogram 1	1	56203.552000000	56252.894611655	86.6	419.9	19:36:43.552	2017/1/19	SD
106	Spectrogram 1	1	56944.572742890	57002.852409207	95.2	173.2	19:49:04.573	2017/1/19	SD
107	Spectrogram 1	1	56805.733710606	56851.048353963	112.6	406.9	19:46:45.734	2017/1/19	SU
108	Spectrogram 1	1	57326.985043690	57382.747229820	69.3	411.3	19:55:26.985	2017/1/19	SU
109	Spectrogram 1	1	58378.908429138	58454.936330769	86.6	177.5	20:12:58.908	2017/1/19	SD
110	Spectrogram 1	1	58742.181270047	58787.999409441	69.3	368.0	20:19:02.181	2017/1/19	SU
111	Spectrogram 1	1	58798.638915947	58852.638865947	86.6	186.1	20:19:58.639	2017/1/19	SD
112	Spectrogram 1	1	59028.358982964	59071.911390190	294.4	398.3	20:23:48.359	2017/1/19	SU
113	Spectrogram 1	1	59141.328203613	59199.985491958	95.2	207.8	20:25:41.328	2017/1/19	SD
114	Spectrogram 1	1	59521.285068368	59570.753554032	73.6	398.3	20:32:01.285	2017/1/19	SU
115	Spectrogram 1	1	59661.062438112	59718.964482401	103.9	177.5	20:34:21.062	2017/1/19	SD
116	Spectrogram 1	1	60309.565784149	60357.020285664	86.6	393.9	20:45:09.566	2017/1/19	SU
117	Spectrogram 1	1	60409.315380590	60465.706936767	90.9	190.5	20:46:49.315	2017/1/19	SD
118	Spectrogram 1	1	60772.656714452	60828.167152564	82.3	199.1	20:52:52.657	2017/1/19	SD
119	Spectrogram 1	1	61081.048487296	61131.398091026	73.6	142.9	20:58:01.048	2017/1/19	SU
120	Spectrogram 1	1	61144.363113986	61204.405016434	112.6	181.8	20:59:04.363	2017/1/19	SD
121	Spectrogram 1	1	61553.831716317	61609.342154429	103.9	190.5	21:05:53.832	2017/1/19	SD
122	Spectrogram 1	1	61738.614762005	61802.558758741	86.6	372.3	21:08:58.615	2017/1/19	SU
123	Spectrogram 1	1	62103.398091026	62151.733710606	121.2	419.9	21:15:03.398	2017/1/19	SU
124	Spectrogram 1	1	62267.286051166	62321.537749184	69.3	220.8	21:17:47.286	2017/1/19	SD
125	Spectrogram 1	1	62641.268402333	62699.044572612	86.6	190.5	21:24:01.268	2017/1/19	SD
126	Spectrogram 1	1	62684.569061540	62723.212382403	125.5	415.6	21:24:44.569	2017/1/19	SU
127	Spectrogram 1	1	63100.950514918	63154.446968881	77.9	376.6	21:31:40.951	2017/1/19	SU
128	Spectrogram 1	1	63697.593769114	63748.446868881	82.3	173.2	21:41:37.594	2017/1/19	SD
129	Spectrogram 1	1	63829.957659143	63871.747830239	82.3	406.9	21:43:49.958	2017/1/19	SU
130	Spectrogram 1	1	64168.111265967	64222.866460023	82.3	190.5	21:49:28.111	2017/1/19	SD
131	Spectrogram 1	1	64477.132408858	64527.104390559	103.9	216.5	21:54:37.132	2017/1/19	SD
132	Spectrogram 1	1	64537.048437296	64583.495946737	77.9	389.6	21:55:37.048	2017/1/19	SU
133	Spectrogram 1	1	64773.619476232	64824.346701990	82.3	129.9	21:59:33.619	2017/1/19	SD
134	Spectrogram 1	1	64835.702707209	64880.387980519	108.2	402.6	22:00:35.703	2017/1/19	SU
135	Spectrogram 1	1	65187.943389510	65228.223072494	64.9	220.8	22:06:27.943	2017/1/19	SU
136	Spectrogram 1	1	65905.620077180	65954.710940816	90.9	381.0	22:18:25.620	2017/1/19	SU
137	Spectrogram 1	1	66730.887017795	66780.481377469	77.9	212.1	22:32:10.887	2017/1/19	SU
138	Spectrogram 1	1	67445.747744755	67484.768687646	90.9	363.6	22:44:05.748	2017/1/19	SU
139	Spectrogram 1	1	69956.379515146	70003.204646615	64.9	216.5	23:25:56.380	2017/1/19	SU
140	Spectrogram 1	1	75712.027461072	75757.593852448	86.6	225.1	1:01:52.027	2017/1/20	SU
141	Spectrogram 1	1	76785.623105737	76833.203481261	108.2	268.4	1:19:45.623	2017/1/20	SD
142	Spectrogram 1	1	77219.244198718	77276.139250932	64.9	342.0	1:26:59.244	2017/1/20	SU
143	Spectrogram 1	1	78670.962215104	78714.388748321	99.6	160.2	1:51:10.962	2017/1/20	SD
144	Spectrogram 1	1	78723.703425011	78778.836241095	77.9	368.0	1:52:03.703	2017/1/20	SU
145	Spectrogram 1	1	79003.753275194	79060.900075427	90.9	147.2	1:56:43.753	2017/1/20	SD
146	Spectrogram 1	1	79412.241316486	79467.248258561	99.6	203.5	2:03:32.241	2017/1/20	SD
147	Spectrogram 1	1	79514.946101906	79565.169831626	69.3	376.6	2:05:14.946	2017/1/20	SU
148	Spectrogram 1	1	79811.621670746	79856.936314103	95.2	207.8	2:10:11.622	2017/1/20	SD
149	Spectrogram 1	1	80173.405657383	80227.153859365	108.2	190.5	2:16:13.406	2017/1/20	SD
150	Spectrogram 1	1	80318.160768106	80374.048828246	86.6	342.0	2:18:38.161	2017/1/20	SU
151	Spectrogram 1	1	80530.363163986	80584.866610023	95.2	190.5	2:22:10.363	2017/1/20	SD
152	Spectrogram 1	1	81581.537915851	81620.558858741	99.6	155.8	2:39:41.538	2017/1/20	SD
153	Spectrogram 1	1	82049.160310490	82102.153268415	99.6	190.5	2:47:29.160	2017/1/20	SD
154	Spectrogram 1	1	84147.985341958	84191.915371212	95.2	381.0	3:22:27.985	2017/1/20	SU
155	Spectrogram 1	1	85884.544974592	85934.894578322	86.6	419.9	3:51:24.545	2017/1/20	SU
