Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
56	Spectrogram 1	1	59975.118698601	60018.041735781	86.6	480.5	20:39:35.119	2017/1/30	SU
57	Spectrogram 1	1	60264.755244056	60320.895052214	90.9	419.9	20:44:24.755	2017/1/30	SU
58	Spectrogram 1	1	60847.300609207	60904.069787413	69.3	402.6	20:54:07.301	2017/1/30	SU
59	Spectrogram 1	1	61439.160651049	61481.706066200	103.9	385.3	21:03:59.161	2017/1/30	SU
60	Spectrogram 1	1	61566.747029205	61626.285435615	86.6	376.6	21:06:06.747	2017/1/30	SU
61	Spectrogram 1	1	62728.867100583	62779.468452331	112.6	368.0	21:25:28.867	2017/1/30	SU
62	Spectrogram 1	1	62854.572579879	62899.509601208	73.6	541.1	21:27:34.573	2017/1/30	SU
63	Spectrogram 1	1	63645.511247489	63696.364347256	90.9	385.3	21:40:45.511	2017/1/30	SU
64	Spectrogram 1	1	64222.615319231	64271.580308858	108.2	316.0	21:50:22.615	2017/1/30	SU
65	Spectrogram 1	1	64405.006758741	64451.580142191	82.3	381.0	21:53:25.007	2017/1/30	SU
66	Spectrogram 1	1	64893.524238928	64941.985732517	77.9	376.6	22:01:33.524	2017/1/30	SU
67	Spectrogram 1	1	65166.797163170	65212.615302564	69.3	554.1	22:06:06.797	2017/1/30	SU
68	Spectrogram 1	1	65853.440334033	65893.845891026	77.9	381.0	22:17:33.440	2017/1/30	SU
69	Spectrogram 1	1	66177.566358042	66220.489395221	86.6	376.6	22:22:57.566	2017/1/30	SU
70	Spectrogram 1	1	66701.202686830	66743.622227972	95.2	376.6	22:31:41.203	2017/1/30	SU
72	Spectrogram 1	1	67355.118615268	67392.125574009	86.6	355.0	22:42:35.119	2017/1/30	SU
73	Spectrogram 1	1	67882.003637935	67919.639966723	103.9	368.0	22:51:22.004	2017/1/30	SU
74	Spectrogram 1	1	68669.303507760	68724.184575825	112.6	363.6	23:04:29.304	2017/1/30	SU
75	Spectrogram 1	1	81500.526884941	81542.568804056	116.9	350.6	2:38:20.527	2017/1/31	SU
76	Spectrogram 1	1	82237.216687646	82271.202670163	90.9	168.8	2:50:37.217	2017/1/31	SD
