Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
22	Spectrogram 1	1	40171.322534386	40228.846956647	77.9	181.8	15:09:31.323	2017/2/3	SD
23	Spectrogram 1	1	40534.111706527	40590.377388695	86.6	177.5	15:15:34.112	2017/2/3	SD
25	Spectrogram 1	1	40909.594326340	40966.489378555	86.6	186.1	15:21:49.594	2017/2/3	SD
26	Spectrogram 1	1	41318.055936597	41376.335602914	77.9	186.1	15:28:38.056	2017/2/3	SD
27	Spectrogram 1	1	42086.013717483	42139.761919464	82.3	181.8	15:41:26.014	2017/2/3	SD
28	Spectrogram 1	1	42813.440517366	42851.328594172	125.5	207.8	15:53:33.441	2017/2/3	SU
29	Spectrogram 1	1	43594.839177893	43643.804167520	95.2	212.1	16:06:34.839	2017/2/3	SD
30	Spectrogram 1	1	43644.307663557	43681.314622299	60.6	220.8	16:07:24.308	2017/2/3	SU
31	Spectrogram 1	1	44514.251481352	44570.768911538	82.3	186.1	16:21:54.251	2017/2/3	SD
32	Spectrogram 1	1	45387.062762005	45431.370413287	77.9	151.5	16:36:27.063	2017/2/3	SD
33	Spectrogram 1	1	45432.125657343	45470.894852214	90.9	311.7	16:37:12.126	2017/2/3	SU
34	Spectrogram 1	1	45781.174735198	45837.943913403	86.6	190.5	16:43:01.175	2017/2/3	SD
35	Spectrogram 1	1	46185.482503147	46241.244689277	103.9	207.8	16:49:45.483	2017/2/3	SD
36	Spectrogram 1	1	46963.569089928	47017.820787946	95.2	168.8	17:02:43.569	2017/2/3	SD
37	Spectrogram 1	1	47385.314460023	47439.566158042	103.9	190.5	17:09:45.314	2017/2/3	SD
38	Spectrogram 1	1	47690.937004662	47750.349537063	99.6	207.8	17:14:50.937	2017/2/3	SD
39	Spectrogram 1	1	48419.284732105	48471.648319984	82.3	528.1	17:26:59.285	2017/2/3	SU
40	Spectrogram 1	1	48493.763692701	48554.183217177	90.9	186.1	17:28:13.764	2017/2/3	SD
41	Spectrogram 1	1	48923.981977631	48981.128777864	90.9	194.8	17:35:23.982	2017/2/3	SD
42	Spectrogram 1	1	49313.706082867	49370.223513054	77.9	523.8	17:41:53.706	2017/2/3	SU
43	Spectrogram 1	1	50089.468502331	50148.377538695	95.2	220.8	17:54:49.469	2017/2/3	SD
44	Spectrogram 1	1	50288.223563054	50343.104631119	90.9	523.8	17:58:08.224	2017/2/3	SU
45	Spectrogram 1	1	50536.188167702	50592.202101851	90.9	190.5	18:02:16.188	2017/2/3	SD
46	Spectrogram 1	1	51171.291628511	51237.123735387	95.2	393.9	18:12:51.292	2017/2/3	SU
47	Spectrogram 1	1	51422.283201488	51479.807623749	95.2	186.1	18:17:02.283	2017/2/3	SD
48	Spectrogram 1	1	51841.114242908	51917.268018549	108.2	190.5	18:24:01.114	2017/2/3	SD
49	Spectrogram 1	1	52063.174768531	52117.804088578	69.3	368.0	18:27:43.175	2017/2/3	SU
50	Spectrogram 1	1	52235.873909324	52294.279449650	90.9	199.1	18:30:35.874	2017/2/3	SD
51	Spectrogram 1	1	52619.622158542	52676.643084766	90.9	164.5	18:36:59.622	2017/2/3	SD
52	Spectrogram 1	1	52854.870771687	52916.926658283	77.9	376.6	18:40:54.871	2017/2/3	SU
53	Spectrogram 1	1	53031.398548252	53087.286608392	73.6	177.5	18:43:51.399	2017/2/3	SD
54	Spectrogram 1	1	53472.965022960	53527.342594988	86.6	207.8	18:51:12.965	2017/2/3	SD
55	Spectrogram 1	1	53737.426316550	53793.062628671	86.6	398.3	18:55:37.426	2017/2/3	SU
56	Spectrogram 1	1	54550.321568765	54606.461376923	108.2	190.5	19:09:10.322	2017/2/3	SD
57	Spectrogram 1	1	54784.607051617	54844.019584018	103.9	368.0	19:13:04.607	2017/2/3	SU
58	Spectrogram 1	1	54901.368264971	54958.640939213	103.9	181.8	19:15:01.368	2017/2/3	SD
59	Spectrogram 1	1	55237.583598585	55294.101028771	103.9	203.5	19:20:37.584	2017/2/3	SD
60	Spectrogram 1	1	55591.678147902	55649.706066200	103.9	207.8	19:26:31.678	2017/2/3	SD
61	Spectrogram 1	1	55891.636362121	55948.783162354	82.3	432.9	19:31:31.636	2017/2/3	SD
62	Spectrogram 1	1	55976.223696387	56032.363504545	86.6	194.8	19:32:56.224	2017/2/3	SD
63	Spectrogram 1	1	57043.006825408	57100.657121678	95.2	199.1	19:50:43.007	2017/2/3	SD
64	Spectrogram 1	1	56727.104375592	56781.859569648	73.6	177.5	19:45:27.104	2017/2/3	SD
65	Spectrogram 1	1	56813.987791238	56871.638087509	86.6	381.0	19:46:53.988	2017/2/3	SU
66	Spectrogram 1	1	57512.034867182	57563.391462986	82.3	177.5	19:58:32.035	2017/2/3	SD
67	Spectrogram 1	1	57708.272447718	57763.782885830	99.6	389.6	20:01:48.272	2017/2/3	SU
68	Spectrogram 1	1	57892.909036364	57948.041852448	82.3	155.8	20:04:52.909	2017/2/3	SD
69	Spectrogram 1	1	58321.006992075	58366.951005478	103.9	164.5	20:12:01.007	2017/2/3	SD
70	Spectrogram 1	1	58570.111656527	58621.342378322	95.2	385.3	20:16:10.112	2017/2/3	SU
71	Spectrogram 1	1	59133.566536656	59184.797258451	86.6	177.5	20:25:33.567	2017/2/3	SD
72	Spectrogram 1	1	59822.433525291	59864.727192424	82.3	398.3	20:37:02.434	2017/2/3	SU
73	Spectrogram 1	1	60503.915861772	60555.775953613	95.2	393.9	20:48:23.916	2017/2/3	SU
74	Spectrogram 1	1	61255.636345455	61299.062878671	90.9	168.8	21:00:55.636	2017/2/3	SD
75	Spectrogram 1	1	61498.950805478	61546.153558974	86.6	376.6	21:04:58.951	2017/2/3	SU
76	Spectrogram 1	1	62321.538356410	62376.797046503	86.6	381.0	21:18:41.538	2017/2/3	SU
77	Spectrogram 1	1	63921.398364918	63960.419307809	69.3	393.9	21:45:21.398	2017/2/3	SU
78	Spectrogram 1	1	64877.034743706	64926.377355361	69.3	359.3	22:01:17.035	2017/2/3	SU
79	Spectrogram 1	1	68648.601285082	68691.524322261	82.3	251.1	23:04:08.601	2017/2/3	SU
80	Spectrogram 1	1	69776.055686597	69816.964739627	86.6	398.3	23:22:56.056	2017/2/3	SU
81	Spectrogram 1	1	70249.720033683	70272.629103380	103.9	398.3	23:30:49.720	2017/2/3	SU
82	Spectrogram 1	1	74583.314476690	74632.153592308	69.3	316.0	0:43:03.314	2017/2/4	SU
83	Spectrogram 1	1	82477.433873111	82530.426831036	82.3	181.8	2:54:37.434	2017/2/4	SD
84	Spectrogram 1	1	83159.244705944	83205.566341375	103.9	359.3	3:05:59.245	2017/2/4	SU
85	Spectrogram 1	1	83310.922887179	83367.062695338	82.3	190.5	3:08:30.923	2017/2/4	SD
86	Spectrogram 1	1	83643.608343823	83681.999916667	77.9	151.5	3:14:03.608	2017/2/4	SD
87	Spectrogram 1	1	84619.636312121	84656.517396853	99.6	155.8	3:30:19.636	2017/2/4	SD
88	Spectrogram 1	1	84797.244539277	84846.461276923	103.9	181.8	3:33:17.245	2017/2/4	SD
89	Spectrogram 1	1	85254.041769114	85301.873892657	86.6	333.3	3:40:54.042	2017/2/4	SU
90	Spectrogram 1	1	85090.279682984	85131.818106061	103.9	155.8	3:38:10.280	2017/2/4	SD
91	Spectrogram 1	1	86165.419922295	86221.307982435	77.9	342.0	3:56:05.420	2017/2/4	SU
