Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
67	Spectrogram 1	1	19516.783145688	19550.895002214	69.3	359.3	9:25:16.783	2017/1/22	SU
68	Spectrogram 1	1	19481.412549068	19515.524405594	86.6	155.8	9:24:41.413	2017/1/22	SD
69	Spectrogram 1	1	19942.363621212	19993.971965035	86.6	363.6	9:32:22.364	2017/1/22	SU
70	Spectrogram 1	1	20120.475344406	20155.342444988	51.9	389.6	9:35:20.475	2017/1/22	SU
71	Spectrogram 1	1	20641.720067016	20679.608143823	60.6	406.9	9:44:01.720	2017/1/22	SU
72	Spectrogram 1	1	20695.594143007	20754.125557343	64.9	493.5	9:44:55.594	2017/1/22	SU
73	Spectrogram 1	1	20988.629286713	21035.706166200	64.9	151.5	9:49:48.629	2017/1/22	SD
74	Spectrogram 1	1	21208.868849367	21251.666012537	112.6	393.9	9:53:28.869	2017/1/22	SU
75	Spectrogram 1	1	21254.466180704	21301.417186182	90.9	147.2	9:54:14.466	2017/1/22	SD
77	Spectrogram 1	1	21401.244739277	21457.636295455	95.2	484.8	9:56:41.245	2017/1/22	SU
78	Spectrogram 1	1	21604.783012354	21666.587150932	103.9	173.2	10:00:04.783	2017/1/22	SD
79	Spectrogram 1	1	21959.874042657	22007.202670163	86.6	160.2	10:05:59.874	2017/1/22	SD
80	Spectrogram 1	1	22074.797013170	22127.412349068	51.9	679.7	10:07:54.797	2017/1/22	SU
81	Spectrogram 1	1	22356.503496037	22387.468502331	82.3	155.8	10:12:36.503	2017/1/22	SD
82	Spectrogram 1	1	22416.923020513	22459.090813636	77.9	155.8	10:13:36.923	2017/1/22	SD
83	Spectrogram 1	1	22854.209778904	22909.971965035	90.9	536.8	10:20:54.210	2017/1/22	SU
84	Spectrogram 1	1	23409.818106061	23455.006875408	77.9	411.3	10:30:09.818	2017/1/22	SU
85	Spectrogram 1	1	23600.391356177	23655.146550233	69.3	545.5	10:33:20.391	2017/1/22	SU
86	Spectrogram 1	1	23871.902044289	23914.699207459	155.8	398.3	10:37:51.902	2017/1/22	SU
87	Spectrogram 1	1	23961.654718510	24003.948385643	121.2	402.6	10:39:21.655	2017/1/22	SU
88	Spectrogram 1	1	24348.839115618	24400.195711422	77.9	536.8	10:45:48.839	2017/1/22	SU
89	Spectrogram 1	1	24562.950805478	24604.489228555	220.8	402.6	10:49:22.951	2017/1/22	SU
90	Spectrogram 1	1	24611.286425058	24651.943730070	303.0	393.9	10:50:11.286	2017/1/22	SU
91	Spectrogram 1	1	25076.013717483	25132.908769697	103.9	528.1	10:57:56.014	2017/1/22	SU
92	Spectrogram 1	1	25114.509238872	25149.879835492	90.9	160.2	10:58:34.509	2017/1/22	SD
93	Spectrogram 1	1	25148.872843417	25192.299376634	207.8	406.9	10:59:08.873	2017/1/22	SU
94	Spectrogram 1	1	25272.881118065	25314.041919114	294.4	402.6	11:01:12.881	2017/1/22	SU
95	Spectrogram 1	1	25400.391489510	25430.475377739	86.6	151.5	11:03:20.391	2017/1/22	SD
96	Spectrogram 1	1	25597.667012141	25648.771859927	90.9	194.8	11:06:37.667	2017/1/22	SD
97	Spectrogram 1	1	25832.265665501	25885.258623427	86.6	571.4	11:10:32.266	2017/1/22	SU
98	Spectrogram 1	1	26099.536446791	26158.193735136	86.6	194.8	11:14:59.536	2017/1/22	SD
99	Spectrogram 1	1	26294.097855711	26341.804105245	86.6	406.9	11:18:14.098	2017/1/22	SU
100	Spectrogram 1	1	26541.826621433	26587.644760827	86.6	177.5	11:22:21.827	2017/1/22	SD
101	Spectrogram 1	1	26559.448982739	26613.952428776	69.3	688.3	11:22:39.449	2017/1/22	SU
102	Spectrogram 1	1	26970.419357809	27023.160567716	86.6	190.5	11:29:30.419	2017/1/22	SD
103	Spectrogram 1	1	26771.790171096	26806.279649650	103.9	168.8	11:26:11.790	2017/1/22	SD
104	Spectrogram 1	1	26807.412515734	26843.286608392	125.5	398.3	11:26:47.413	2017/1/22	SU
105	Spectrogram 1	1	26890.022516353	26941.127364138	95.2	155.8	11:28:10.023	2017/1/22	SD
106	Spectrogram 1	1	26890.022516353	26940.372120082	216.5	428.6	11:28:10.023	2017/1/22	SU
107	Spectrogram 1	1	27250.237730536	27293.412515734	95.2	155.8	11:34:10.238	2017/1/22	SD
108	Spectrogram 1	1	27319.216687646	27375.230621795	73.6	502.2	11:35:19.217	2017/1/22	SU
109	Spectrogram 1	1	27437.915878438	27484.489261888	103.9	424.2	11:37:17.916	2017/1/22	SU
110	Spectrogram 1	1	27894.461360256	27959.915845105	103.9	536.8	11:44:54.461	2017/1/22	SU
111	Spectrogram 1	1	28009.006708741	28052.181493939	329.0	484.8	11:46:49.007	2017/1/22	SU
112	Spectrogram 1	1	28245.398548252	28296.629270047	99.6	168.8	11:50:45.399	2017/1/22	SD
113	Spectrogram 1	1	28358.664134465	28409.643108241	73.6	173.2	11:52:38.664	2017/1/22	SD
114	Spectrogram 1	1	28682.033870317	28739.202736830	86.6	419.9	11:58:02.034	2017/1/22	SU
115	Spectrogram 1	1	28853.999833333	28908.755027389	103.9	528.1	12:00:54.000	2017/1/22	SU
118	Spectrogram 1	1	29321.801279943	29379.955072251	73.6	523.8	12:08:41.801	2017/1/22	SU
119	Spectrogram 1	1	29484.933996027	29542.206670270	77.9	216.5	12:11:24.934	2017/1/22	SD
120	Spectrogram 1	1	29735.370546620	29786.727142424	86.6	541.1	12:15:35.371	2017/1/22	SU
121	Spectrogram 1	1	29888.559215967	29938.908819697	95.2	419.9	12:18:08.559	2017/1/22	SU
122	Spectrogram 1	1	29925.566174709	29983.971715035	56.3	203.5	12:18:45.566	2017/1/22	SD
123	Spectrogram 1	1	30328.992824592	30386.139624825	77.9	216.5	12:25:28.993	2017/1/22	SD
124	Spectrogram 1	1	30207.398531585	30244.027868298	259.7	381.0	12:23:27.399	2017/1/22	SU
125	Spectrogram 1	1	30421.384347436	30469.468218998	112.6	411.3	12:27:01.384	2017/1/22	SU
126	Spectrogram 1	1	30568.600168950	30622.977740978	86.6	549.8	12:29:28.600	2017/1/22	SU
127	Spectrogram 1	1	30798.503329371	30853.762019464	108.2	376.6	12:33:18.503	2017/1/22	C
128	Spectrogram 1	1	30936.321249499	30991.076443554	82.3	186.1	12:35:36.321	2017/1/22	SD
129	Spectrogram 1	1	31036.082267020	31087.816484852	73.6	402.6	12:37:16.082	2017/1/22	SU
130	Spectrogram 1	1	31358.768994872	31405.720000350	90.9	376.6	12:42:38.769	2017/1/22	SU
131	Spectrogram 1	1	31430.886389320	31487.277945497	90.9	177.5	12:43:50.886	2017/1/22	SD
132	Spectrogram 1	1	31668.545381818	31709.202686830	147.2	385.3	12:47:48.545	2017/1/22	SU
133	Spectrogram 1	1	31765.408584712	31801.534425388	99.6	173.2	12:49:25.409	2017/1/22	SD
134	Spectrogram 1	1	31926.149694619	31980.149644619	86.6	186.1	12:52:06.150	2017/1/22	SD
135	Spectrogram 1	1	32137.552390559	32208.041835781	86.6	389.6	12:55:37.552	2017/1/22	SU
136	Spectrogram 1	1	32257.047084903	32301.480610194	112.6	411.3	12:57:37.047	2017/1/22	SU
137	Spectrogram 1	1	32377.508511826	32433.144823947	77.9	186.1	12:59:37.509	2017/1/22	SD
138	Spectrogram 1	1	32788.573216783	32829.859891841	225.1	398.3	13:06:28.573	2017/1/22	SU
139	Spectrogram 1	1	33071.286691725	33110.307634615	99.6	259.7	13:11:11.287	2017/1/22	SU
140	Spectrogram 1	1	33242.475344406	33304.405356993	134.2	402.6	13:14:02.475	2017/1/22	SU
141	Spectrogram 1	1	33328.824914802	33378.545148485	86.6	432.9	13:15:28.825	2017/1/22	SU
142	Spectrogram 1	1	33625.132782751	33683.664197086	108.2	554.1	13:20:25.133	2017/1/22	SU
143	Spectrogram 1	1	33737.790021096	33780.587184266	99.6	164.5	13:22:17.790	2017/1/22	SD
144	Spectrogram 1	1	33885.183682112	33948.120686774	99.6	419.9	13:24:45.184	2017/1/22	SU
145	Spectrogram 1	1	34027.300692541	34080.797146503	95.2	181.8	13:27:07.301	2017/1/22	SD
146	Spectrogram 1	1	34343.538568357	34398.042014395	103.9	545.5	13:32:23.539	2017/1/22	SU
148	Spectrogram 1	1	34236.113968011	34272.869178734	95.2	151.5	13:30:36.114	2017/1/22	SD
149	Spectrogram 1	1	34452.994886076	34499.694143536	77.9	385.3	13:34:12.995	2017/1/22	SU
150	Spectrogram 1	1	34488.772543946	34540.884383806	86.6	190.5	13:34:48.773	2017/1/22	SD
151	Spectrogram 1	1	35014.405573660	35064.251681352	125.5	411.3	13:43:34.406	2017/1/22	SU
152	Spectrogram 1	1	35103.146750233	35151.104747786	86.6	536.8	13:45:03.147	2017/1/22	SU
153	Spectrogram 1	1	35237.580192191	35279.747985315	108.2	155.8	13:47:17.580	2017/1/22	SD
154	Spectrogram 1	1	35498.769211538	35540.685256643	246.8	393.9	13:51:38.769	2017/1/22	SU
155	Spectrogram 1	1	35602.363521212	35649.943896737	160.2	415.6	13:53:22.364	2017/1/22	SU
156	Spectrogram 1	1	35765.070852870	35812.651228394	116.9	168.8	13:56:05.071	2017/1/22	SD
157	Spectrogram 1	1	35930.386688087	35979.729299742	90.9	203.5	13:58:50.387	2017/1/22	SD
158	Spectrogram 1	1	35945.491569206	35992.568448693	86.6	541.1	13:59:05.492	2017/1/22	SU
159	Spectrogram 1	1	36084.817720942	36149.139339706	86.6	411.3	14:01:24.818	2017/1/22	SU
160	Spectrogram 1	1	36670.279516317	36715.845907692	77.9	164.5	14:11:10.280	2017/1/22	SD
161	Spectrogram 1	1	36720.251498019	36770.097605711	95.2	536.8	14:12:00.251	2017/1/22	SU
162	Spectrogram 1	1	37028.139774825	37066.531347669	207.8	381.0	14:17:08.140	2017/1/22	SU
163	Spectrogram 1	1	37164.461326923	37218.838898951	103.9	549.8	14:19:24.461	2017/1/22	\\
164	Spectrogram 1	1	37066.405473660	37122.419407809	82.3	190.5	14:17:46.405	2017/1/22	SD
165	Spectrogram 1	1	37536.419474476	37586.517330186	82.3	541.1	14:25:36.419	2017/1/22	SU
166	Spectrogram 1	1	37602.503329371	37658.391389510	99.6	199.1	14:26:42.503	2017/1/22	SD
167	Spectrogram 1	1	37948.027934965	38006.055853263	69.3	190.5	14:32:28.028	2017/1/22	SD
168	Spectrogram 1	1	38400.545448485	38454.797146503	69.3	177.5	14:40:00.545	2017/1/22	SD
169	Spectrogram 1	1	38977.678231235	39027.776086946	147.2	406.9	14:49:37.678	2017/1/22	SU
170	Spectrogram 1	1	39104.181610606	39162.209528904	90.9	536.8	14:51:44.182	2017/1/22	SU
171	Spectrogram 1	1	39334.726026293	39382.306401817	73.6	203.5	14:55:34.726	2017/1/22	SD
172	Spectrogram 1	1	39526.495972361	39567.027403363	138.5	381.0	14:58:46.496	2017/1/22	SU
173	Spectrogram 1	1	39707.376923759	39761.502747769	86.6	186.1	15:01:47.377	2017/1/22	SD
174	Spectrogram 1	1	39717.824466533	39763.013235881	90.9	484.8	15:01:57.824	2017/1/22	SU
175	Spectrogram 1	1	39404.895068881	39451.342578322	186.1	393.9	14:56:44.895	2017/1/22	SU
176	Spectrogram 1	1	39847.809061339	39890.606224510	99.6	567.1	15:04:07.809	2017/1/22	SU
177	Spectrogram 1	1	39968.181710606	40015.636212121	103.9	194.8	15:06:08.182	2017/1/22	SD
178	Spectrogram 1	1	40100.852916434	40146.545181818	86.6	164.5	15:08:20.853	2017/1/22	SD
179	Spectrogram 1	1	40155.222075567	40202.173081045	199.1	385.3	15:09:15.222	2017/1/22	SU
180	Spectrogram 1	1	41043.146650233	41079.020742890	86.6	541.1	15:24:03.147	2017/1/22	SU
181	Spectrogram 1	1	40862.265698834	40897.888043473	99.6	190.5	15:21:02.266	2017/1/22	SD
182	Spectrogram 1	1	41158.694186891	41206.526310434	147.2	398.3	15:25:58.694	2017/1/22	SU
183	Spectrogram 1	1	41228.803304377	41282.803254377	86.6	190.5	15:27:08.803	2017/1/22	SD
184	Spectrogram 1	1	41301.292627077	41344.970908312	125.5	502.2	15:28:21.293	2017/1/22	SU
185	Spectrogram 1	1	41343.734234499	41376.964972960	103.9	155.8	15:29:03.734	2017/1/22	SD
186	Spectrogram 1	1	41604.293433800	41635.006692075	77.9	558.4	15:33:24.293	2017/1/22	SU
187	Spectrogram 1	1	41648.307281852	41687.705846770	95.2	155.8	15:34:08.307	2017/1/22	SD
188	Spectrogram 1	1	41818.783195688	41870.391539510	82.3	372.3	15:36:58.783	2017/1/22	SD
189	Spectrogram 1	1	41883.608310490	41932.950922145	450.2	528.1	15:38:03.608	2017/1/22	SU
190	Spectrogram 1	1	42098.778666293	42153.533860349	103.9	194.8	15:41:38.779	2017/1/22	SD
191	Spectrogram 1	1	42299.622361305	42345.440500699	112.6	190.5	15:44:59.622	2017/1/22	SD
192	Spectrogram 1	1	42422.000743488	42469.706993022	138.5	398.3	15:47:02.001	2017/1/22	SU
193	Spectrogram 1	1	42461.273434397	42497.021653045	103.9	173.2	15:47:41.273	2017/1/22	SD
194	Spectrogram 1	1	42878.013884149	42928.111739860	90.9	190.5	15:54:38.014	2017/1/22	SD
195	Spectrogram 1	1	43389.868225837	43432.539514998	47.6	138.5	16:03:09.868	2017/1/22	SU
196	Spectrogram 1	1	43541.042911035	43598.441459287	86.6	203.5	16:05:41.043	2017/1/22	SD
197	Spectrogram 1	1	43829.622294639	43875.188686014	112.6	173.2	16:10:29.622	2017/1/22	SD
198	Spectrogram 1	1	44017.174568531	44071.678014569	90.9	207.8	16:13:37.175	2017/1/22	SD
199	Spectrogram 1	1	44245.995490079	44278.093362456	90.9	562.8	16:17:25.995	2017/1/22	SU
200	Spectrogram 1	1	44535.495052184	44591.131364305	69.3	207.8	16:22:15.495	2017/1/22	SD
201	Spectrogram 1	1	44822.139758159	44852.223646387	73.6	536.8	16:27:02.140	2017/1/22	SU
202	Spectrogram 1	1	45000.252985445	45054.252935445	69.3	186.1	16:30:00.253	2017/1/22	SD
203	Spectrogram 1	1	45395.244572611	45441.943830070	86.6	385.3	16:36:35.245	2017/1/22	SU
204	Spectrogram 1	1	45507.264028014	45559.879363912	95.2	168.8	16:38:27.264	2017/1/22	SD
205	Spectrogram 1	1	45978.041685781	46028.517163520	86.6	545.5	16:46:18.042	2017/1/22	SU
206	Spectrogram 1	1	45963.692048718	45988.111606527	82.3	181.8	16:46:03.692	2017/1/22	SD
207	Spectrogram 1	1	46357.048777855	46405.887893473	69.3	155.8	16:52:37.049	2017/1/22	SD
208	Spectrogram 1	1	46687.594376340	46736.055869930	190.5	376.6	16:58:07.594	2017/1/22	SU
209	Spectrogram 1	1	46721.706232867	46767.146750233	86.6	164.5	16:58:41.706	2017/1/22	SD
210	Spectrogram 1	1	46898.055719930	46945.636095455	337.7	519.5	17:01:38.056	2017/1/22	SU
211	Spectrogram 1	1	46932.583957239	46960.653861319	103.9	173.2	17:02:12.584	2017/1/22	SD
212	Spectrogram 1	1	46959.269247216	47008.611858871	90.9	536.8	17:02:39.269	2017/1/22	SU
213	Spectrogram 1	1	47169.314660023	47228.097822378	103.9	381.0	17:06:09.315	2017/1/22	SU
214	Spectrogram 1	1	47342.769044872	47392.363404545	103.9	203.5	17:09:02.769	2017/1/22	SD
215	Spectrogram 1	1	47669.034927040	47713.342578322	86.6	558.4	17:14:29.035	2017/1/22	SU
216	Spectrogram 1	1	47808.503329371	47865.650129604	108.2	376.6	17:16:48.503	2017/1/22	SU
217	Spectrogram 1	1	47825.748068648	47877.230538462	82.3	173.2	17:17:05.748	2017/1/22	SD
218	Spectrogram 1	1	48381.734017832	48433.845857692	77.9	545.5	17:26:21.734	2017/1/22	SU
219	Spectrogram 1	1	48601.273925122	48641.301860087	173.2	376.6	17:30:01.274	2017/1/22	SU
220	Spectrogram 1	1	49126.279682984	49174.111806527	99.6	203.5	17:38:46.280	2017/1/22	SU
221	Spectrogram 1	1	49211.649602333	49264.768434267	95.2	186.1	17:40:11.650	2017/1/22	SD
222	Spectrogram 1	1	49527.994118991	49577.084982628	86.6	389.6	17:45:27.994	2017/1/22	SU
223	Spectrogram 1	1	49746.123420288	49795.591905952	103.9	381.0	17:49:06.123	2017/1/22	SU
224	Spectrogram 1	1	50268.964839627	50321.957797552	95.2	393.9	17:57:48.965	2017/1/22	SU
225	Spectrogram 1	1	51067.762202797	51114.461460256	95.2	376.6	18:11:07.762	2017/1/22	SU
226	Spectrogram 1	1	51783.482269814	51834.461243590	90.9	368.0	18:23:03.482	2017/1/22	SU
227	Spectrogram 1	1	52471.407614475	52526.540430559	77.9	376.6	18:34:31.408	2017/1/22	
229	Spectrogram 1	1	52567.804121911	52620.167709790	73.6	385.3	18:36:07.804	2017/1/22	SU
230	Spectrogram 1	1	53049.020909557	53104.783095688	86.6	372.3	18:44:09.021	2017/1/22	SU
231	Spectrogram 1	1	53693.999783333	53750.391339510	86.6	368.0	18:54:54.000	2017/1/22	SU
232	Spectrogram 1	1	54151.426383217	54196.992774592	77.9	173.2	19:02:31.426	2017/1/22	SD
233	Spectrogram 1	1	54259.992867498	54307.069746985	95.2	355.0	19:04:19.993	2017/1/22	SU
234	Spectrogram 1	1	55158.167609790	55202.727009091	86.6	389.6	19:19:18.168	2017/1/22	SU
235	Spectrogram 1	1	55064.052609570	55110.625993020	86.6	164.5	19:17:44.053	2017/1/22	SD
236	Spectrogram 1	1	55847.109870219	55901.361568237	77.9	393.9	19:30:47.110	2017/1/22	SU
237	Spectrogram 1	1	56577.398414918	56633.789971096	90.9	359.3	19:42:57.398	2017/1/22	SU
238	Spectrogram 1	1	57954.209678904	58010.852983100	82.3	419.9	20:05:54.210	2017/1/22	SU
239	Spectrogram 1	1	58470.737886397	58524.108466351	95.2	389.6	20:14:30.738	2017/1/22	SU
240	Spectrogram 1	1	58981.691876853	59039.216299114	103.9	415.6	20:23:01.692	2017/1/22	SU
241	Spectrogram 1	1	59764.274781560	59819.911093681	86.6	381.0	20:36:04.275	2017/1/22	SU
242	Spectrogram 1	1	59995.762036131	60041.076679487	103.9	147.2	20:39:55.762	2017/1/22	SD
243	Spectrogram 1	1	60259.282736553	60315.674292730	69.3	432.9	20:44:19.283	2017/1/22	SU
244	Spectrogram 1	1	60852.713191608	60908.601251748	90.9	402.6	20:54:12.713	2017/1/22	SU
245	Spectrogram 1	1	61379.551646786	61432.670478721	82.3	393.9	21:02:59.552	2017/1/22	SU
246	Spectrogram 1	1	62258.978973776	62316.881018065	86.6	406.9	21:17:38.979	2017/1/22	SU
247	Spectrogram 1	1	62317.510388112	62372.013834149	86.6	190.5	21:18:37.510	2017/1/22	SD
248	Spectrogram 1	1	62782.867050583	62842.027834965	86.6	402.6	21:26:22.867	2017/1/22	SU
249	Spectrogram 1	1	63330.315200973	63385.070395029	90.9	415.6	21:35:30.315	2017/1/22	SU
250	Spectrogram 1	1	63922.279482984	63973.132582751	86.6	519.5	21:45:22.279	2017/1/22	SU
251	Spectrogram 1	1	64672.363604545	64718.181743939	142.9	372.3	21:57:52.364	2017/1/22	SU
252	Spectrogram 1	1	65752.337970089	65794.757511231	194.8	393.9	22:15:52.338	2017/1/22	SU
253	Spectrogram 1	1	67088.895085548	67122.755194056	199.1	393.9	22:38:08.895	2017/1/22	SU
254	Spectrogram 1	1	71059.594309674	71109.818039394	73.6	402.6	23:44:19.594	2017/1/22	SU
255	Spectrogram 1	1	71461.258723427	71508.335602914	103.9	194.8	23:51:01.259	2017/1/22	SD
256	Spectrogram 1	1	73001.957947552	73047.398464918	112.6	142.9	0:16:41.958	2017/1/23	SD
257	Spectrogram 1	1	74676.208898117	74726.432627837	103.9	381.0	0:44:36.209	2017/1/23	SU
258	Spectrogram 1	1	75559.594193007	75597.985765851	103.9	372.3	0:59:19.594	2017/1/23	SU
259	Spectrogram 1	1	75857.916045105	75908.139774825	86.6	406.9	1:04:17.916	2017/1/23	SU
260	Spectrogram 1	1	76499.873942657	76551.104664452	73.6	385.3	1:14:59.874	2017/1/23	SU
261	Spectrogram 1	1	76425.734151165	76462.866983916	138.5	393.9	1:13:45.734	2017/1/23	SU
262	Spectrogram 1	1	77071.845891026	77123.076612821	95.2	406.9	1:24:31.846	2017/1/23	SU
263	Spectrogram 1	1	77296.405573660	77336.937004662	95.2	385.3	1:28:16.406	2017/1/23	SU
264	Spectrogram 1	1	78960.461326923	79002.754994056	86.6	363.6	1:56:00.461	2017/1/23	SU
265	Spectrogram 1	1	79541.844689247	79597.984497406	69.3	363.6	2:05:41.845	2017/1/23	SU
266	Spectrogram 1	1	79817.790104429	79856.433425291	69.3	285.7	2:10:17.790	2017/1/23	SU
267	Spectrogram 1	1	79837.678197902	79881.734101166	86.6	155.8	2:10:37.678	2017/1/23	SD
