Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
30	Spectrogram 1	1	11904.167609790	11958.796929837	86.6	393.9	7:18:24.168	2017/2/18	SU
31	Spectrogram 1	1	12612.168506085	12665.790834057	103.9	355.0	7:30:12.169	2017/2/18	SU
32	Spectrogram 1	1	13247.576003000	13301.575953000	95.2	368.0	7:40:47.576	2017/2/18	SU
33	Spectrogram 1	1	14209.804088578	14250.713141608	151.5	398.3	7:56:49.804	2017/2/18	SU
34	Spectrogram 1	1	14384.768961538	14439.901777622	103.9	368.0	7:59:44.769	2017/2/18	SU
35	Spectrogram 1	1	15044.265412452	15093.733898117	82.3	393.9	8:10:44.265	2017/2/18	SU
36	Spectrogram 1	1	15170.727175758	15222.083771562	82.3	381.0	8:12:50.727	2017/2/18	SU
37	Spectrogram 1	1	16129.258656760	16166.894985548	103.9	376.6	8:28:49.259	2017/2/18	SU
38	Spectrogram 1	1	16199.861360002	16247.819357554	51.9	432.9	8:29:59.861	2017/2/18	SU
39	Spectrogram 1	1	16530.167826457	16573.216737646	181.8	398.3	8:35:30.168	2017/2/18	SU
40	Spectrogram 1	1	16719.356462471	16763.412365734	86.6	368.0	8:38:39.356	2017/2/18	SU
41	Spectrogram 1	1	17056.447509441	17090.685239977	86.6	177.5	8:44:16.448	2017/2/18	SD
42	Spectrogram 1	1	17292.838898951	17336.768928205	90.9	406.9	8:48:12.839	2017/2/18	SU
43	Spectrogram 1	1	17503.678314569	17549.244705944	56.3	259.7	8:51:43.678	2017/2/18	SU
45	Spectrogram 1	1	17654.199599357	17694.605156350	116.9	402.6	8:54:14.200	2017/2/18	SU
46	Spectrogram 1	1	17883.793792364	17933.639900056	86.6	164.5	8:58:03.794	2017/2/18	SD
47	Spectrogram 1	1	18207.566224709	18265.216520979	69.3	363.6	9:03:27.566	2017/2/18	SU
48	Spectrogram 1	1	18687.272524242	18731.328427506	86.6	181.8	9:11:27.273	2017/2/18	SD
49	Spectrogram 1	1	18595.762119464	18641.328510839	95.2	411.3	9:09:55.762	2017/2/18	SU
50	Spectrogram 1	1	20036.643254196	20088.755094056	86.6	385.3	9:33:56.643	2017/2/18	SU
51	Spectrogram 1	1	21166.363387879	21207.775936946	95.2	411.3	9:52:46.363	2017/2/18	SU
52	Spectrogram 1	1	21493.006892075	21554.685156643	73.6	398.3	9:58:13.007	2017/2/18	SU
53	Spectrogram 1	1	22053.567573275	22093.469634230	116.9	398.3	10:07:33.568	2017/2/18	SU
54	Spectrogram 1	1	22347.525742735	22394.602622222	77.9	368.0	10:12:27.526	2017/2/18	SU
55	Spectrogram 1	1	22476.587300932	22517.118731935	173.2	398.3	10:14:36.587	2017/2/18	SU
56	Spectrogram 1	1	23080.908869697	23136.671055828	121.2	359.3	10:24:40.909	2017/2/18	SU
57	Spectrogram 1	1	23817.272724242	23878.950988811	103.9	368.0	10:36:57.273	2017/2/18	SU
58	Spectrogram 1	1	24537.524255594	24586.489245221	95.2	376.6	10:48:57.524	2017/2/18	SU
59	Spectrogram 1	1	24900.922970513	24941.580275524	134.2	385.3	10:55:00.923	2017/2/18	SU
60	Spectrogram 1	1	27002.643104196	27042.922787179	160.2	359.3	11:30:02.643	2017/2/18	SU
61	Spectrogram 1	1	26730.000000000	26765.370596620	125.5	402.6	11:25:30.000	2017/2/18	SU
62	Spectrogram 1	1	28894.279516317	28935.566191375	177.5	355.0	12:01:34.280	2017/2/18	SU
63	Spectrogram 1	1	29973.216856462	30016.265767651	90.9	402.6	12:19:33.217	2017/2/18	SU
64	Spectrogram 1	1	30632.727259091	30671.999950000	138.5	393.9	12:30:32.727	2017/2/18	SU
65	Spectrogram 1	1	34738.741043240	34779.272474242	155.8	398.3	13:38:58.741	2017/2/18	SU
66	Spectrogram 1	1	44490.964789627	44523.314410023	316.0	385.3	16:21:30.965	2017/2/18	C
67	Spectrogram 1	1	45287.999916667	45324.125757343	277.1	376.6	16:34:48.000	2017/2/18	C
68	Spectrogram 1	1	50255.622194639	50298.419357809	121.2	346.3	17:57:35.622	2017/2/18	SU
69	Spectrogram 1	1	51539.160817716	51579.692248718	108.2	376.6	18:18:59.161	2017/2/18	SU
70	Spectrogram 1	1	56134.950822145	56168.181560606	294.4	393.9	19:35:34.951	2017/2/18	C
71	Spectrogram 1	1	56986.363521212	57033.566274709	290.0	381.0	19:49:46.364	2017/2/18	SU
72	Spectrogram 1	1	79487.496253963	79545.650046270	220.8	376.6	2:04:47.496	2017/2/19	SU
73	Spectrogram 1	1	80713.132832751	80758.699224126	73.6	164.5	2:25:13.133	2017/2/19	SD
74	Spectrogram 1	1	81657.062928671	81709.552390559	86.6	346.3	2:40:57.063	2017/2/19	SU
75	Spectrogram 1	1	83191.090830303	83241.440434033	99.6	424.2	3:06:31.091	2017/2/19	SU
76	Spectrogram 1	1	83885.915811772	83930.601085082	86.6	155.8	3:18:05.916	2017/2/19	SD
77	Spectrogram 1	1	84157.552373893	84205.258623427	73.6	168.8	3:22:37.552	2017/2/19	SD
78	Spectrogram 1	1	84416.169392661	84464.001516204	90.9	419.9	3:26:56.169	2017/2/19	SU
79	Spectrogram 1	1	86066.433375291	86106.209562238	86.6	424.2	3:54:26.433	2017/2/19	SU
