Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
18	Spectrogram 1	1	32716.108546167	32770.360244186	168.8	428.6	13:05:16.109	2017/1/11	SU
19	Spectrogram 1	1	33038.227045626	33074.730508329	103.9	458.9	13:10:38.227	2017/1/11	SU
20	Spectrogram 1	1	33361.055271662	33411.153127372	155.8	441.6	13:16:01.055	2017/1/11	SU
21	Spectrogram 1	1	35232.922853846	35275.468268998	64.9	190.5	13:47:12.923	2017/1/11	SD
22	Spectrogram 1	1	39008.722853233	39070.275243792	69.3	393.9	14:50:08.723	2017/1/11	SU
23	Spectrogram 1	1	39898.573383450	39957.608293823	86.6	376.6	15:04:58.573	2017/1/11	SU
24	Spectrogram 1	1	41029.174635198	41074.363404545	82.3	190.5	15:23:49.175	2017/1/11	SD
25	Spectrogram 1	1	41459.105133269	41509.454736999	86.6	173.2	15:30:59.105	2017/1/11	SU
26	Spectrogram 1	1	41796.503496037	41857.552390559	108.2	381.0	15:36:36.503	2017/1/11	SU
27	Spectrogram 1	1	42972.671139161	43038.880868065	95.2	376.6	15:56:12.671	2017/1/11	SU
28	Spectrogram 1	1	43935.985832517	43998.041719114	95.2	368.0	16:12:15.986	2017/1/11	SU
29	Spectrogram 1	1	44930.013784149	44994.209528904	103.9	363.6	16:28:50.014	2017/1/11	SU
31	Spectrogram 1	1	45905.034760373	45955.006742075	86.6	177.5	16:45:05.035	2017/1/11	SD
32	Spectrogram 1	1	46298.706325773	46347.041945353	86.6	173.2	16:51:38.706	2017/1/11	SD
33	Spectrogram 1	1	46656.881118065	46719.314626690	90.9	363.6	16:57:36.881	2017/1/11	SU
34	Spectrogram 1	1	46888.363421212	46932.293450466	90.9	155.8	17:01:28.363	2017/1/11	SD
35	Spectrogram 1	1	47258.965799782	47305.539183232	73.6	181.8	17:07:38.966	2017/1/11	SU
36	Spectrogram 1	1	48878.936804662	48927.901794289	116.9	311.7	17:34:38.937	2017/1/11	SU
37	Spectrogram 1	1	52269.104647786	52314.545165152	86.6	567.1	18:31:09.105	2017/1/11	SU
38	Spectrogram 1	1	52698.713091608	52737.985782517	77.9	190.5	18:38:18.713	2017/1/11	SD
39	Spectrogram 1	1	52796.217092334	52864.944301425	73.6	385.3	18:39:56.217	2017/1/11	SU
40	Spectrogram 1	1	53505.314643357	53554.783129021	43.3	545.5	18:51:45.315	2017/1/11	SU
41	Spectrogram 1	1	56948.349570396	57006.377488695	77.9	342.0	19:49:08.350	2017/1/11	SU
42	Spectrogram 1	1	57435.985932517	57475.258623427	73.6	190.5	19:57:15.986	2017/1/11	SD
43	Spectrogram 1	1	58329.818172727	58391.999933333	77.9	381.0	20:12:09.818	2017/1/11	SU
44	Spectrogram 1	1	58899.776136946	58951.384480769	56.3	203.5	20:21:39.776	2017/1/11	SU
45	Spectrogram 1	1	59503.845957692	59565.650096270	77.9	393.9	20:31:43.846	2017/1/11	SU
46	Spectrogram 1	1	60542.810930653	60597.817872727	77.9	381.0	20:49:02.811	2017/1/11	SU
47	Spectrogram 1	1	67626.503429371	67676.223663054	181.8	415.6	22:47:06.503	2017/1/11	SU
48	Spectrogram 1	1	68155.678214569	68206.279566317	112.6	363.6	22:55:55.678	2017/1/11	SU
49	Spectrogram 1	1	68845.010706309	68891.584089759	216.5	389.6	23:07:25.011	2017/1/11	SU
50	Spectrogram 1	1	71137.510321445	71178.167626457	264.1	368.0	23:45:37.510	2017/1/11	SU
51	Spectrogram 1	1	71513.370563287	71550.503396037	194.8	411.3	23:51:53.371	2017/1/11	SU
52	Spectrogram 1	1	79816.279616317	79856.685173310	264.1	389.6	2:10:16.280	2017/1/12	SU
53	Spectrogram 1	1	83871.440300699	83910.964739627	233.8	415.6	3:17:51.440	2017/1/12	SU
54	Spectrogram 1	1	86109.230538462	86148.125607343	168.8	398.3	3:55:09.231	2017/1/12	SU
