Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
19	Spectrogram 1	1	45462.354934931	45493.179430702	277.1	381.0	16:37:42.355	2017/1/3	SU
20	Spectrogram 1	1	46183.319226568	46228.731446676	47.6	389.6	16:49:43.319	2017/1/3	SU
21	Spectrogram 1	1	46930.502917078	46974.266090087	73.6	381.0	17:02:10.503	2017/1/3	SU
22	Spectrogram 1	1	47334.684811017	47386.185820413	82.3	337.7	17:08:54.685	2017/1/3	SU
23	Spectrogram 1	1	47637.767432817	47683.433352478	86.6	441.6	17:13:57.767	2017/1/3	SU
24	Spectrogram 1	1	48651.120460066	48703.382568123	86.6	363.6	17:30:51.120	2017/1/3	SU
25	Spectrogram 1	1	49308.621358351	49364.181560606	82.3	376.6	17:41:48.621	2017/1/3	SU
26	Spectrogram 1	1	49066.088226695	49109.851399704	43.3	238.1	17:37:46.088	2017/1/3	SU
27	Spectrogram 1	1	49760.879317712	49803.247143176	77.9	368.0	17:49:20.879	2017/1/3	SU
28	Spectrogram 1	1	50694.697534884	50754.824329105	77.9	381.0	18:04:54.698	2017/1/3	SU
29	Spectrogram 1	1	51770.714351891	51809.403533827	82.3	385.3	18:22:50.714	2017/1/3	SU
30	Spectrogram 1	1	52002.761098661	52034.854092201	86.6	363.6	18:26:42.761	2017/1/3	SU
31	Spectrogram 1	1	53069.644731736	53121.906839793	90.9	415.6	18:44:29.645	2017/1/3	SU
32	Spectrogram 1	1	54421.964674147	54481.457219484	86.6	398.3	19:07:01.965	2017/1/3	SU
33	Spectrogram 1	1	55102.946974630	55153.813735142	90.9	428.6	19:18:22.947	2017/1/3	SU
34	Spectrogram 1	1	55455.881558727	55505.733521024	69.3	233.8	19:24:15.882	2017/1/3	SU
35	Spectrogram 1	1	55694.485988959	55743.957401926	155.8	419.9	19:28:14.486	2017/1/3	SU
36	Spectrogram 1	1	56034.193858586	56084.426370213	69.3	355.0	19:33:54.194	2017/1/3	SU
37	Spectrogram 1	1	56310.365052449	56346.551655454	242.4	372.3	19:38:30.365	2017/1/3	C
38	Spectrogram 1	1	57293.235283907	57342.437621589	82.3	342.0	19:54:53.235	2017/1/3	SU
39	Spectrogram 1	1	58133.835458214	58178.746894355	73.6	381.0	20:08:53.835	2017/1/3	SU
40	Spectrogram 1	1	58555.300228152	58603.358325424	108.2	329.0	20:15:55.300	2017/1/3	SU
41	Spectrogram 1	1	59024.994802292	59080.919552391	73.6	368.0	20:23:44.995	2017/1/3	SU
42	Spectrogram 1	1	59370.396261763	59415.307697904	86.6	376.6	20:29:30.396	2017/1/3	SU
43	Spectrogram 1	1	59277.712788454	59319.334533412	212.1	424.2	20:27:57.713	2017/1/3	SU
44	Spectrogram 1	1	61468.868717278	61516.211664293	122.3	379.9	21:04:28.869	2017/1/3	SU
45	Spectrogram 1	1	62931.016588769	62978.931655989	318.8	388.6	21:28:51.017	2017/1/3	SU
46	Spectrogram 1	1	63660.008531435	63710.784199683	200.9	393.0	21:41:00.009	2017/1/3	SU
47	Spectrogram 1	1	64260.819223144	64298.150066560	139.7	423.6	21:51:00.819	2017/1/3	SU
48	Spectrogram 1	1	64946.443557278	64994.787714653	96.1	401.7	22:02:26.444	2017/1/3	SU
49	Spectrogram 1	1	66363.052899564	66402.815253854	109.2	419.2	22:26:03.053	2017/1/3	SU
50	Spectrogram 1	1	70456.427938711	70502.483615263	122.3	397.4	23:34:16.428	2017/1/3	SU
51	Spectrogram 1	1	71153.397264530	71204.888083035	78.6	323.1	23:45:53.397	2017/1/3	SU
52	Spectrogram 1	1	72484.100518782	72535.019217081	91.7	345.0	0:08:04.101	2017/1/4	SU
53	Spectrogram 1	1	73090.960912217	73128.148725582	117.9	388.6	0:18:10.961	2017/1/4	SU
54	Spectrogram 1	1	77736.987955318	77782.471511664	91.7	410.5	1:35:36.988	2017/1/4	SU
55	Spectrogram 1	1	83126.469090945	83170.093256623	78.6	384.3	3:05:26.469	2017/1/4	SU
