Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
67	Spectrogram 1	1	55700.626570040	55760.078377255	132.2	370.0	19:28:20.627	2016/12/30	SU
68	Spectrogram 1	1	55903.281786718	55947.048436285	114.5	414.1	19:31:43.282	2016/12/30	SU
69	Spectrogram 1	1	57464.373750293	57511.302730030	60.6	363.6	19:57:44.374	2016/12/30	SU
71	Spectrogram 1	1	59123.537082473	59171.983980693	86.6	194.8	20:25:23.537	2016/12/30	SU
72	Spectrogram 1	1	64638.758959241	64670.382260951	64.9	381.0	21:57:18.759	2016/12/30	SU
73	Spectrogram 1	1	65215.834068166	65260.865649801	116.9	359.3	22:06:55.834	2016/12/30	SU
74	Spectrogram 1	1	68607.461625205	68647.433478566	69.3	181.8	23:03:27.462	2016/12/30	SU
75	Spectrogram 1	1	75911.249384751	75943.884632115	77.9	151.5	1:05:11.249	2016/12/31	SU
76	Spectrogram 1	1	76491.992796674	76553.215508784	86.6	207.8	1:14:51.993	2016/12/31	SU
77	Spectrogram 1	1	78460.279492387	78502.907703092	51.9	268.4	1:47:40.279	2016/12/31	SU
