Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
22	Spectrogram 1	1	4597.048744522	4650.041702448	86.6	168.8	5:16:37.049	2017/1/23	SD
23	Spectrogram 1	1	4668.796929837	4713.985699184	95.2	424.2	5:17:48.797	2017/1/23	SU
24	Spectrogram 1	1	5395.090863636	5432.349570396	73.6	142.9	5:29:55.091	2017/1/23	SD
25	Spectrogram 1	1	5457.020876224	5505.482369814	64.9	350.6	5:30:57.021	2017/1/23	SU
26	Spectrogram 1	1	5832.629370047	5883.482469814	99.6	385.3	5:37:12.629	2017/1/23	SU
27	Spectrogram 1	1	5901.104831119	5961.650229604	69.3	368.0	5:38:21.105	2017/1/23	SU
28	Spectrogram 1	1	6614.481360187	6679.432348998	220.8	385.3	5:50:14.481	2017/1/23	SU
29	Spectrogram 1	1	6681.500108564	6732.604956350	82.3	389.6	5:51:21.500	2017/1/23	SU
30	Spectrogram 1	1	7013.202603497	7060.405356993	73.6	376.6	5:56:53.203	2017/1/23	SU
31	Spectrogram 1	1	7296.041952448	7340.978973776	116.9	359.3	6:01:36.042	2017/1/23	SU
32	Spectrogram 1	1	7490.643170862	7547.412349068	64.9	346.3	6:04:50.643	2017/1/23	SU
33	Spectrogram 1	1	7587.566158042	7641.691982051	90.9	177.5	6:06:27.566	2017/1/23	SD
34	Spectrogram 1	1	8010.755027389	8060.852883100	95.2	186.1	6:13:30.755	2017/1/23	SD
35	Spectrogram 1	1	7910.808358279	7966.570544409	190.5	368.0	6:11:50.808	2017/1/23	SU
36	Spectrogram 1	1	8285.916061772	8337.776153613	90.9	372.3	6:18:05.916	2017/1/23	SU
37	Spectrogram 1	1	8465.160651049	8508.838932284	95.2	194.8	6:21:05.161	2017/1/23	SU
38	Spectrogram 1	1	8567.983491685	8630.417000309	168.8	329.0	6:22:47.983	2017/1/23	SU
39	Spectrogram 1	1	9035.747985315	9084.209478904	95.2	376.6	6:30:35.748	2017/1/23	SU
40	Spectrogram 1	1	9234.755244056	9313.300625874	186.1	363.6	6:33:54.755	2017/1/23	SU
41	Spectrogram 1	1	9634.908740793	9690.041556876	90.9	368.0	6:40:34.909	2017/1/23	SU
42	Spectrogram 1	1	10249.174356294	10318.027439394	190.5	303.0	6:50:49.174	2017/1/23	SU
43	Spectrogram 1	1	10169.747856410	10227.901648718	86.6	363.6	6:49:29.748	2017/1/23	SU
44	Spectrogram 1	1	10786.656826107	10847.453972611	73.6	406.9	6:59:46.657	2017/1/23	SU
45	Spectrogram 1	1	11499.104417249	11557.258411189	177.5	329.0	7:11:39.104	2017/1/23	SU
46	Spectrogram 1	1	11691.224413510	11745.601985538	86.6	398.3	7:14:51.224	2017/1/23	SU
47	Spectrogram 1	1	12272.349108159	12322.572837879	121.2	389.6	7:24:32.349	2017/1/23	SU
48	Spectrogram 1	1	12146.034691041	12208.845821694	194.8	324.7	7:22:26.035	2017/1/23	SU
49	Spectrogram 1	1	12769.048398951	12822.796600932	82.3	363.6	7:32:49.048	2017/1/23	SU
50	Spectrogram 1	1	13274.890831573	13346.764890897	90.9	398.3	7:41:14.891	2017/1/23	SU
51	Spectrogram 1	1	14511.272362005	14561.999587762	82.3	381.0	8:01:51.272	2017/1/23	SU
52	Spectrogram 1	1	15094.178523395	15143.521135050	95.2	415.6	8:11:34.179	2017/1/23	SU
53	Spectrogram 1	1	15306.653851134	15362.541911274	203.5	324.7	8:15:06.654	2017/1/23	SU
54	Spectrogram 1	1	15469.803843007	15522.545052914	86.6	363.6	8:17:49.804	2017/1/23	SU
55	Spectrogram 1	1	16061.545531303	16100.944096221	86.6	350.6	8:27:41.546	2017/1/23	SU
56	Spectrogram 1	1	13855.292380487	13906.145480254	108.2	350.6	7:50:55.292	2017/1/23	SU
57	Spectrogram 1	1	16826.978559907	16870.782715152	138.5	406.9	8:40:26.979	2017/1/23	SU
58	Spectrogram 1	1	16741.467451557	16796.600267641	90.9	346.3	8:39:01.467	2017/1/23	SU
59	Spectrogram 1	1	17683.929715385	17738.810783450	86.6	368.0	8:54:43.930	2017/1/23	SU
60	Spectrogram 1	1	18313.677834033	18360.251217483	95.2	350.6	9:05:13.678	2017/1/23	SU
61	Spectrogram 1	1	18799.174337995	18850.153311772	90.9	372.3	9:13:19.174	2017/1/23	SU
62	Spectrogram 1	1	19087.929765385	19145.202439627	186.1	359.3	9:18:07.930	2017/1/23	SU
63	Spectrogram 1	1	19314.874296201	19404.118968812	86.6	398.3	9:21:54.874	2017/1/23	SU
64	Spectrogram 1	1	20679.905077180	20728.744192798	69.3	350.6	9:44:39.905	2017/1/23	SU
65	Spectrogram 1	1	20948.814318785	21012.380693494	190.5	432.9	9:49:08.814	2017/1/23	SU
66	Spectrogram 1	1	21213.817708858	21272.349123193	64.9	346.3	9:53:33.818	2017/1/23	SU
67	Spectrogram 1	1	21707.496023427	21756.964509091	86.6	372.3	10:01:47.496	2017/1/23	SU
68	Spectrogram 1	1	21558.335322378	21621.649949068	186.1	372.3	9:59:18.335	2017/1/23	SU
69	Spectrogram 1	1	24395.789940559	24453.062614802	164.5	389.6	10:46:35.790	2017/1/23	SU
70	Spectrogram 1	1	25148.139344289	25197.733703963	177.5	376.6	10:59:08.139	2017/1/23	SU
71	Spectrogram 1	1	25655.789673893	25707.649765734	69.3	381.0	11:07:35.790	2017/1/23	SU
72	Spectrogram 1	1	26142.544917949	26192.391025641	103.9	368.0	11:15:42.545	2017/1/23	SU
73	Spectrogram 1	1	26612.684792774	26668.824600932	99.6	415.6	11:23:32.685	2017/1/23	SU
74	Spectrogram 1	1	27537.230291259	27590.978493240	95.2	372.3	11:38:57.230	2017/1/23	SU
75	Spectrogram 1	1	28103.540917393	28158.170237440	90.9	381.0	11:48:23.541	2017/1/23	SU
76	Spectrogram 1	1	28465.426136014	28500.041488578	121.2	350.6	11:54:25.426	2017/1/23	C
77	Spectrogram 1	1	28624.751390174	28682.024064417	90.9	372.3	11:57:04.751	2017/1/23	SU
78	Spectrogram 1	1	28963.258292890	28995.482039277	103.9	372.3	12:02:43.258	2017/1/23	SU
79	Spectrogram 1	1	29347.929715385	29406.335255711	64.9	385.3	12:09:07.930	2017/1/23	SU
80	Spectrogram 1	1	29780.055639394	29833.552093357	95.2	536.8	12:16:20.056	2017/1/23	SU
81	Spectrogram 1	1	29893.147286722	29956.713661430	86.6	372.3	12:18:13.147	2017/1/23	SU
82	Spectrogram 1	1	30380.712741806	30439.873526189	64.9	424.2	12:26:20.713	2017/1/23	SU
83	Spectrogram 1	1	31242.838851748	31304.013620280	90.9	406.9	12:40:42.839	2017/1/23	SU
84	Spectrogram 1	1	31475.705768998	31516.488948019	86.6	519.5	12:44:35.706	2017/1/23	SU
85	Spectrogram 1	1	32683.216490443	32746.656991142	90.9	450.2	13:04:43.216	2017/1/23	SU
86	Spectrogram 1	1	32924.516966317	32973.985451981	86.6	398.3	13:08:44.517	2017/1/23	SU
87	Spectrogram 1	1	33129.814491605	33178.401859204	60.6	467.5	13:12:09.814	2017/1/23	SU
88	Spectrogram 1	1	33220.195464219	33277.468138462	90.9	411.3	13:13:40.195	2017/1/23	SU
90	Spectrogram 1	1	33538.928020548	33595.697198754	138.5	441.6	13:18:58.928	2017/1/23	SU
91	Spectrogram 1	1	33652.765602457	33710.541772737	90.9	424.2	13:20:52.766	2017/1/23	SU
92	Spectrogram 1	1	33751.384269347	33809.286313636	69.3	415.6	13:22:31.384	2017/1/23	SU
93	Spectrogram 1	1	34414.363126457	34472.139296737	77.9	398.3	13:33:34.363	2017/1/23	SU
94	Spectrogram 1	1	34656.915742806	34711.545062853	73.6	554.1	13:37:36.916	2017/1/23	SU
95	Spectrogram 1	1	35159.903033583	35215.916967732	82.3	571.4	13:45:59.903	2017/1/23	SU
96	Spectrogram 1	1	35065.368630984	35106.151810005	164.5	402.6	13:44:25.369	2017/1/23	SU
97	Spectrogram 1	1	35253.943668648	35310.083476807	90.9	350.6	13:47:33.944	2017/1/23	SU
98	Spectrogram 1	1	35770.531052914	35825.286246970	99.6	355.0	13:56:10.531	2017/1/23	SU
99	Spectrogram 1	1	35845.426088462	35901.188274592	82.3	532.5	13:57:25.426	2017/1/23	SU
100	Spectrogram 1	1	35994.170721264	36031.051805996	90.9	307.4	13:59:54.171	2017/1/23	C
101	Spectrogram 1	1	36455.653224575	36540.492306860	86.6	385.3	14:07:35.653	2017/1/23	SU
102	Spectrogram 1	1	36600.804885459	36656.567071589	121.2	389.6	14:10:00.805	2017/1/23	SU
103	Spectrogram 1	1	37160.098552014	37201.762849101	138.5	376.6	14:19:20.099	2017/1/23	SU
104	Spectrogram 1	1	37266.199829109	37313.402582605	116.9	406.9	14:21:06.200	2017/1/23	SU
105	Spectrogram 1	1	37566.601311785	37625.887970177	77.9	393.9	14:26:06.601	2017/1/23	SU
106	Spectrogram 1	1	37864.572872028	37922.600790326	86.6	437.2	14:31:04.573	2017/1/23	SU
107	Spectrogram 1	1	37668.335291492	37709.873714569	103.9	337.7	14:27:48.335	2017/1/23	C
108	Spectrogram 1	1	38102.726947669	38156.475149650	82.3	381.0	14:35:02.727	2017/1/23	SU
109	Spectrogram 1	1	39355.765164271	39420.716153082	199.1	329.0	14:55:55.765	2017/1/23	SU
110	Spectrogram 1	1	40670.850995392	40724.221575345	86.6	398.3	15:17:50.851	2017/1/23	SU
111	Spectrogram 1	1	41240.391078089	41286.712713520	129.9	368.0	15:27:20.391	2017/1/23	C
112	Spectrogram 1	1	43451.999671911	43498.069559324	125.5	355.0	16:04:11.000	2017/1/23	SU
113	Spectrogram 1	1	43575.377834889	43606.594589201	99.6	346.3	16:06:15.378	2017/1/23	C
114	Spectrogram 1	1	44241.261110393	44280.156179274	103.9	368.0	16:17:21.261	2017/1/23	SU
115	Spectrogram 1	1	44365.453989972	44421.090302093	90.9	389.6	16:19:25.454	2017/1/23	SU
116	Spectrogram 1	1	44922.461198834	44978.852755012	73.6	359.3	16:28:42.461	2017/1/23	SU
117	Spectrogram 1	1	45044.731745267	45091.053380698	125.5	346.3	16:30:44.732	2017/1/23	SU
118	Spectrogram 1	1	45537.631063628	45591.756887638	86.6	368.0	16:38:57.631	2017/1/23	SU
119	Spectrogram 1	1	46057.468040909	46117.761691375	73.6	406.9	16:47:37.468	2017/1/23	SU
120	Spectrogram 1	1	46656.319948694	46714.096118974	69.3	398.3	16:57:36.320	2017/1/23	SU
121	Spectrogram 1	1	46880.810835897	46923.230377040	77.9	168.8	17:01:20.811	2017/1/23	SD
122	Spectrogram 1	1	47235.497665614	47293.273835894	60.6	389.6	17:07:15.498	2017/1/23	SU
123	Spectrogram 1	1	47303.454903055	47346.377940234	129.9	355.0	17:08:23.455	2017/1/23	C
124	Spectrogram 1	1	48110.801183621	48169.458471966	86.6	389.6	17:21:50.801	2017/1/23	SU
125	Spectrogram 1	1	47910.409760777	47954.213916022	134.2	333.3	17:18:30.410	2017/1/23	C
126	Spectrogram 1	1	47978.954023986	48024.898037389	108.2	415.6	17:19:38.954	2017/1/23	SU
127	Spectrogram 1	1	48356.684945221	48384.251353263	95.2	168.8	17:25:56.685	2017/1/23	SD
128	Spectrogram 1	1	48920.295739389	48968.505484960	108.2	359.3	17:35:20.296	2017/1/23	C
129	Spectrogram 1	1	49529.076368065	49596.670711072	86.6	389.6	17:45:29.076	2017/1/23	SU
130	Spectrogram 1	1	50082.939889836	50144.995776433	82.3	346.3	17:54:42.940	2017/1/23	SU
131	Spectrogram 1	1	50305.594031585	50349.146438811	86.6	168.8	17:58:25.594	2017/1/23	SD
132	Spectrogram 1	1	50475.272196154	50527.258162005	103.9	333.3	18:01:15.272	2017/1/23	C
133	Spectrogram 1	1	50773.468174242	50833.887698718	86.6	398.3	18:06:13.468	2017/1/23	SU
134	Spectrogram 1	1	51313.719872261	51373.510026690	82.3	523.8	18:15:13.720	2017/1/23	SU
135	Spectrogram 1	1	51518.442685291	51570.554525151	121.2	350.6	18:18:38.443	2017/1/23	C
136	Spectrogram 1	1	52174.195500000	52233.608032401	82.3	381.0	18:29:34.196	2017/1/23	SU
137	Spectrogram 1	1	52818.231974038	52872.231924038	69.3	363.6	18:40:18.232	2017/1/23	SU
138	Spectrogram 1	1	53402.726731002	53457.859547086	82.3	376.6	18:50:02.727	2017/1/23	SU
139	Spectrogram 1	1	53517.518416091	53561.574319355	90.9	601.7	18:51:57.518	2017/1/23	C
140	Spectrogram 1	1	53754.922659091	53790.670877739	186.1	329.0	18:55:54.923	2017/1/23	SU
141	Spectrogram 1	1	53955.258514155	54002.964763688	103.9	558.4	18:59:15.259	2017/1/23	C
143	Spectrogram 1	1	54050.814304566	54112.618443144	86.6	393.9	19:00:50.814	2017/1/23	SU
144	Spectrogram 1	1	54180.824868840	54233.943700774	173.2	277.1	19:03:00.825	2017/1/23	SD
145	Spectrogram 1	1	54436.153088462	54479.831369697	86.6	558.4	19:07:16.153	2017/1/23	C
146	Spectrogram 1	1	54745.929475408	54799.425929371	86.6	385.3	19:12:25.929	2017/1/23	SU
147	Spectrogram 1	1	54929.453781002	54962.684519464	181.8	298.7	19:15:29.454	2017/1/23	C
148	Spectrogram 1	1	55288.950401632	55338.041265268	86.6	402.6	19:21:28.950	2017/1/23	SU
149	Spectrogram 1	1	55932.670535315	55988.055099417	82.3	385.3	19:32:12.671	2017/1/23	SU
150	Spectrogram 1	1	56384.936300816	56432.013180303	82.3	142.9	19:39:44.936	2017/1/23	SD
151	Spectrogram 1	1	56532.156926232	56589.933096512	69.3	363.6	19:42:12.157	2017/1/23	SU
152	Spectrogram 1	1	57165.481932634	57218.349016550	112.6	385.3	19:52:45.482	2017/1/23	SU
153	Spectrogram 1	1	57657.020389044	57708.502858858	86.6	428.6	20:00:57.020	2017/1/23	SU
154	Spectrogram 1	1	58204.698653613	58253.789517249	90.9	363.6	20:10:04.699	2017/1/23	SU
155	Spectrogram 1	1	60203.319560765	60261.347479063	73.6	398.3	20:43:23.320	2017/1/23	SU
156	Spectrogram 1	1	60702.353986669	60756.857432707	103.9	363.6	20:51:42.354	2017/1/23	SU
157	Spectrogram 1	1	61496.258636709	61548.999846615	103.9	372.3	21:04:56.259	2017/1/23	SU
158	Spectrogram 1	1	62239.216000466	62294.978186597	121.2	381.0	21:17:19.216	2017/1/23	SU
159	Spectrogram 1	1	62720.306914103	62770.027147786	108.2	381.0	21:25:20.307	2017/1/23	SU
160	Spectrogram 1	1	62638.420315089	62688.644044809	95.2	567.1	21:23:58.420	2017/1/23	C
161	Spectrogram 1	1	63292.144575567	63347.277391651	64.9	385.3	21:34:52.145	2017/1/23	SU
162	Spectrogram 1	1	63781.766986708	63835.263440671	103.9	381.0	21:43:01.767	2017/1/23	SU
163	Spectrogram 1	1	64536.418920629	64595.327956993	121.2	393.9	21:55:36.419	2017/1/23	SU
164	Spectrogram 1	1	64666.950268298	64694.894298368	108.2	463.2	21:57:46.950	2017/1/23	C
165	Spectrogram 1	1	65032.362967366	65087.873405478	86.6	406.9	22:03:52.363	2017/1/23	SU
166	Spectrogram 1	1	66428.810576807	66479.411928555	164.5	389.6	22:27:08.811	2017/1/23	SU
167	Spectrogram 1	1	67711.492267138	67764.485225064	103.9	385.3	22:48:31.492	2017/1/23	SU
168	Spectrogram 1	1	68035.845403846	68069.202016317	108.2	372.3	22:53:55.845	2017/1/23	C
169	Spectrogram 1	1	68546.516709674	68596.992187413	86.6	385.3	23:02:26.517	2017/1/23	SU
170	Spectrogram 1	1	68843.705695688	68885.873488811	103.9	372.3	23:07:23.706	2017/1/23	C
171	Spectrogram 1	1	69085.761415618	69134.978153263	86.6	376.6	23:11:25.761	2017/1/23	SU
172	Spectrogram 1	1	70054.488691375	70099.677460723	95.2	381.0	23:27:34.489	2017/1/23	SU
173	Spectrogram 1	1	70450.948117340	70500.164854986	90.9	368.0	23:34:10.948	2017/1/23	C
174	Spectrogram 1	1	70857.439896853	70910.181106760	112.6	381.0	23:40:57.440	2017/1/23	SU
175	Spectrogram 1	1	70912.028665782	70956.965687110	86.6	376.6	23:41:52.029	2017/1/23	C
176	Spectrogram 1	1	71232.844566717	71271.865509608	103.9	432.9	23:47:12.845	2017/1/23	C
177	Spectrogram 1	1	71416.102245095	71461.668636470	190.5	294.4	23:50:16.102	2017/1/23	SD
178	Spectrogram 1	1	71637.081434335	71687.179290046	103.9	363.6	23:53:57.081	2017/1/23	C
179	Spectrogram 1	1	71755.048357343	71801.244118765	73.6	164.5	23:55:55.048	2017/1/23	SD
180	Spectrogram 1	1	71774.432954779	71846.558762121	90.9	264.1	23:56:14.433	2017/1/23	SU
181	Spectrogram 1	1	72918.502725524	72966.712471096	103.9	376.6	0:15:18.503	2017/1/24	SU
182	Spectrogram 1	1	73021.246867153	73069.708360743	86.6	389.6	0:17:01.247	2017/1/24	C
183	Spectrogram 1	1	73695.901507110	73742.852512587	99.6	363.6	0:28:15.902	2017/1/24	SU
184	Spectrogram 1	1	74314.798926499	74352.938751324	177.5	294.4	0:38:34.799	2017/1/24	SD
185	Spectrogram 1	1	74546.380065106	74599.624771050	86.6	346.3	0:42:26.380	2017/1/24	SU
186	Spectrogram 1	1	74595.722676761	74644.561792379	86.6	381.0	0:43:15.723	2017/1/24	C
187	Spectrogram 1	1	74987.986496831	75029.147297880	181.8	277.1	0:49:47.986	2017/1/24	SD
188	Spectrogram 1	1	75140.684736131	75193.803568065	99.6	393.9	0:52:20.685	2017/1/24	C
189	Spectrogram 1	1	75344.852379254	75400.488691375	190.5	376.6	0:55:44.852	2017/1/24	SU
190	Spectrogram 1	1	76405.719429837	76448.894215035	108.2	393.9	1:13:25.719	2017/1/24	C
191	Spectrogram 1	1	77079.360931386	77114.983276025	112.6	389.6	1:24:39.361	2017/1/24	C
192	Spectrogram 1	1	77905.795901258	77938.900765711	138.5	389.6	1:38:25.796	2017/1/24	C
193	Spectrogram 1	1	78270.292929953	78302.642550350	134.2	372.3	1:44:30.293	2017/1/24	C
194	Spectrogram 1	1	78649.677644056	78682.908382517	142.9	402.6	1:50:49.678	2017/1/24	C
195	Spectrogram 1	1	79106.600747902	79139.202116317	125.5	402.6	1:58:26.601	2017/1/24	C
196	Spectrogram 1	1	81281.460291475	81337.474225624	147.2	398.3	2:34:41.460	2017/1/24	SU
197	Spectrogram 1	1	81601.997560071	81653.228281865	151.5	402.6	2:40:01.998	2017/1/24	SU
198	Spectrogram 1	1	82011.775583100	82059.104210606	125.5	402.6	2:46:51.776	2017/1/24	SU
199	Spectrogram 1	1	83030.097218531	83083.090176457	69.3	398.3	3:03:50.097	2017/1/24	SU
200	Spectrogram 1	1	83387.552074839	83433.118466214	95.2	502.2	3:09:47.552	2017/1/24	SU
201	Spectrogram 1	1	84103.929292075	84150.250927506	121.2	363.6	3:21:43.929	2017/1/24	SU
202	Spectrogram 1	1	84034.744553628	84087.359889526	86.6	402.6	3:20:34.745	2017/1/24	SU
203	Spectrogram 1	1	84595.216000466	84645.565604196	199.1	376.6	3:29:55.216	2017/1/24	SU
204	Spectrogram 1	1	84873.020389044	84929.663693240	168.8	398.3	3:34:33.020	2017/1/24	SU
205	Spectrogram 1	1	85570.992220746	85620.460706410	190.5	363.6	3:46:10.992	2017/1/24	SU
