Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
80	Spectrogram 1	1	21438.755194056	21496.783112354	99.6	190.5	9:57:18.755	2017/1/26	SD
81	Spectrogram 1	1	21870.503496037	21910.405556993	116.9	381.0	10:04:30.503	2017/1/26	SU
82	Spectrogram 1	1	22163.286441725	22221.691982051	90.9	190.5	10:09:23.286	2017/1/26	SD
83	Spectrogram 1	1	23176.389570094	23225.983929767	99.6	324.7	10:26:16.390	2017/1/26	SU
84	Spectrogram 1	1	23328.503496037	23367.272690909	90.9	155.8	10:28:48.503	2017/1/26	SD
85	Spectrogram 1	1	25061.160584382	25104.838865618	82.3	264.1	10:57:41.161	2017/1/26	SU
86	Spectrogram 1	1	26790.419524476	26846.559332634	90.9	190.5	11:26:30.420	2017/1/26	SD
87	Spectrogram 1	1	26855.748135315	26902.950888811	90.9	376.6	11:27:35.748	2017/1/26	SU
88	Spectrogram 1	1	27225.188802681	27280.321618765	90.9	203.5	11:33:45.189	2017/1/26	SD
89	Spectrogram 1	1	27546.953119726	27606.869148164	112.6	190.5	11:39:06.953	2017/1/26	SD
90	Spectrogram 1	1	27426.743440821	27477.470666579	99.6	337.7	11:37:06.743	2017/1/26	SU
91	Spectrogram 1	1	27923.538256410	27969.734017832	90.9	181.8	11:45:23.538	2017/1/26	SD
92	Spectrogram 1	1	27990.508339103	28044.634163113	90.9	190.5	11:46:30.508	2017/1/26	SD
93	Spectrogram 1	1	28042.871926982	28077.235531528	138.5	415.6	11:47:22.872	2017/1/26	SU
94	Spectrogram 1	1	28400.727075758	28448.559199301	90.9	164.5	11:53:20.727	2017/1/26	SD
95	Spectrogram 1	1	28802.714134507	28857.343454554	90.9	186.1	12:00:02.714	2017/1/26	SD
96	Spectrogram 1	1	29190.713258275	29241.566358042	82.3	385.3	12:06:30.713	2017/1/26	SU
97	Spectrogram 1	1	29646.629370047	29728.699224126	99.6	181.8	12:14:06.629	2017/1/26	SD
98	Spectrogram 1	1	29804.496410772	29861.643211005	90.9	363.6	12:16:44.496	2017/1/26	SU
99	Spectrogram 1	1	29964.859898650	30017.097612520	86.6	199.1	12:19:24.860	2017/1/26	SD
100	Spectrogram 1	1	30356.433358625	30415.468268998	90.9	190.5	12:25:56.433	2017/1/26	SD
101	Spectrogram 1	1	30387.146616900	30440.768944872	90.9	368.0	12:26:27.147	2017/1/26	SU
102	Spectrogram 1	1	30767.478538791	30819.968000679	90.9	181.8	12:32:47.479	2017/1/26	SD
103	Spectrogram 1	1	30945.086765947	31006.135660470	82.3	389.6	12:35:45.087	2017/1/26	SU
104	Spectrogram 1	1	29295.385412471	29345.860890210	86.6	272.7	12:08:15.385	2017/1/26	SD
105	Spectrogram 1	1	32163.427414918	32219.441349068	90.9	194.8	12:56:03.427	2017/1/26	SD
106	Spectrogram 1	1	32297.925157589	32343.491548965	73.6	376.6	12:58:17.925	2017/1/26	SU
107	Spectrogram 1	1	32601.948288938	32645.374822155	90.9	190.5	13:03:21.948	2017/1/26	SD
108	Spectrogram 1	1	33057.367806768	33115.773347095	77.9	190.5	13:10:57.368	2017/1/26	SD
109	Spectrogram 1	1	33253.227765277	33290.989968074	307.4	411.3	13:14:13.228	2017/1/26	SU
110	Spectrogram 1	1	33434.378637063	33491.021941259	86.6	194.8	13:17:14.379	2017/1/26	SD
111	Spectrogram 1	1	33507.007940443	33561.763134499	69.3	545.5	13:18:27.008	2017/1/26	SU
112	Spectrogram 1	1	34397.567456410	34457.986980886	77.9	203.5	13:33:17.567	2017/1/26	SD
113	Spectrogram 1	1	34878.029000000	34918.812179021	82.3	402.6	13:41:18.029	2017/1/26	SU
114	Spectrogram 1	1	35167.665095455	35215.497218998	99.6	181.8	13:46:07.665	2017/1/26	SD
115	Spectrogram 1	1	35398.266730536	35445.343610023	103.9	411.3	13:49:58.267	2017/1/26	SU
116	Spectrogram 1	1	35689.100284411	35738.568770075	99.6	177.5	13:54:49.100	2017/1/26	SD
117	Spectrogram 1	1	36081.259555128	36138.280481352	90.9	199.1	14:01:21.260	2017/1/26	SD
118	Spectrogram 1	1	36585.888908508	36635.231520163	90.9	337.7	14:09:45.889	2017/1/26	SU
119	Spectrogram 1	1	36438.742191608	36495.637243823	99.6	190.5	14:07:18.742	2017/1/26	SD
120	Spectrogram 1	1	36878.924052214	36933.805120280	116.9	173.2	14:14:38.924	2017/1/26	SD
121	Spectrogram 1	1	38038.728074126	38091.343410023	95.2	190.5	14:33:58.728	2017/1/26	SD
122	Spectrogram 1	1	38359.833121911	38409.930977622	77.9	411.3	14:39:19.833	2017/1/26	SU
123	Spectrogram 1	1	38492.000831702	38539.077711189	90.9	168.8	14:41:32.001	2017/1/26	SD
124	Spectrogram 1	1	39056.168591492	39108.406305361	82.3	376.6	14:50:56.169	2017/1/26	SU
125	Spectrogram 1	1	38902.944477406	38962.357009807	90.9	220.8	14:48:22.944	2017/1/26	SD
126	Spectrogram 1	1	39258.448574476	39315.721248718	103.9	186.1	14:54:18.449	2017/1/26	SD
127	Spectrogram 1	1	40054.989974943	40107.857058859	95.2	190.5	15:07:34.990	2017/1/26	SD
128	Spectrogram 1	1	40251.595408042	40301.945011772	99.6	389.6	15:10:51.595	2017/1/26	SU
129	Spectrogram 1	1	40821.175750233	40876.686188345	90.9	406.9	15:20:21.176	2017/1/26	SU
130	Spectrogram 1	1	40386.084126156	40437.063099933	86.6	138.5	15:13:06.084	2017/1/26	SD
131	Spectrogram 1	1	40695.585788813	40745.809518534	86.6	186.1	15:18:15.586	2017/1/26	SD
132	Spectrogram 1	1	41405.735099534	41460.616167599	103.9	406.9	15:30:05.735	2017/1/26	SU
133	Spectrogram 1	1	41159.511269692	41209.860873422	99.6	203.5	15:25:59.511	2017/1/26	SD
134	Spectrogram 1	1	41900.672154196	41955.930844289	82.3	190.5	15:38:20.672	2017/1/26	SD
135	Spectrogram 1	1	42010.346577617	42066.612259785	34.6	329.0	15:40:10.347	2017/1/26	SU
136	Spectrogram 1	1	42667.875141026	42714.952020513	82.3	398.3	15:51:07.875	2017/1/26	SU
137	Spectrogram 1	1	43330.098754079	43382.839963986	69.3	385.3	16:02:10.099	2017/1/26	SU
138	Spectrogram 1	1	43404.867915618	43438.602150117	64.9	385.3	16:03:24.868	2017/1/26	SU
139	Spectrogram 1	1	44144.504494406	44185.917043473	116.9	355.0	16:15:44.504	2017/1/26	SU
140	Spectrogram 1	1	47195.421004324	47232.427963066	116.9	381.0	17:06:35.421	2017/1/26	SU
141	Spectrogram 1	1	47677.267762824	47727.869114572	116.9	393.9	17:14:37.268	2017/1/26	SU
142	Spectrogram 1	1	47987.904396465	48035.358897980	108.2	376.6	17:19:47.904	2017/1/26	SU
143	Spectrogram 1	1	48790.392354545	48835.958745921	129.9	363.6	17:33:10.392	2017/1/26	SU
144	Spectrogram 1	1	49553.652695968	49639.498770327	90.9	368.0	17:45:53.653	2017/1/26	SU
145	Spectrogram 1	1	51113.147698601	51160.350452098	86.6	376.6	18:11:53.148	2017/1/26	SU
146	Spectrogram 1	1	51218.986412434	51273.615732480	95.2	190.5	18:13:38.986	2017/1/26	SD
147	Spectrogram 1	1	51426.700305828	51477.679279604	129.9	398.3	18:17:06.700	2017/1/26	SU
148	Spectrogram 1	1	51598.895950583	51657.427364918	82.3	190.5	18:19:58.896	2017/1/26	SD
149	Spectrogram 1	1	51886.824794440	51929.370209591	103.9	381.0	18:24:46.825	2017/1/26	SU
150	Spectrogram 1	1	52057.171826080	52103.241713493	99.6	376.6	18:27:37.172	2017/1/26	SU
151	Spectrogram 1	1	52440.112854895	52482.658270047	95.2	177.5	18:34:00.113	2017/1/26	SD
152	Spectrogram 1	1	52681.551522439	52726.614417777	90.9	385.3	18:38:01.552	2017/1/26	SU
153	Spectrogram 1	1	52754.393533517	52805.750129321	129.9	385.3	18:39:14.394	2017/1/26	SU
154	Spectrogram 1	1	52879.287723427	52936.056901632	82.3	177.5	18:41:19.288	2017/1/26	SD
155	Spectrogram 1	1	53346.532496037	53383.917076807	77.9	389.6	18:49:06.532	2017/1/26	SU
156	Spectrogram 1	1	54560.336467949	54607.539221445	272.7	363.6	19:09:20.336	2017/1/26	SU
157	Spectrogram 1	1	55146.442361761	55191.505257099	173.2	411.3	19:19:06.442	2017/1/26	SU
158	Spectrogram 1	1	57320.630318415	57361.287623427	147.2	406.9	19:55:20.630	2017/1/26	SU
159	Spectrogram 1	1	59460.993772960	59516.126589044	90.9	419.9	20:31:00.994	2017/1/26	SU
160	Spectrogram 1	1	60450.238512238	60502.727974126	60.6	571.4	20:47:30.239	2017/1/26	SU
161	Spectrogram 1	1	60678.322667133	60724.140806527	90.9	363.6	20:51:18.323	2017/1/26	SU
162	Spectrogram 1	1	61331.483351515	61386.490293590	190.5	381.0	21:02:11.483	2017/1/26	SU
163	Spectrogram 1	1	61259.824098084	61314.327544122	51.9	515.2	21:00:59.824	2017/1/26	SU
164	Spectrogram 1	1	61543.922640414	61600.440070601	86.6	428.6	21:05:43.923	2017/1/26	SU
165	Spectrogram 1	1	61935.520433230	61989.268635211	86.6	484.8	21:12:15.520	2017/1/26	SU
166	Spectrogram 1	1	62094.029000000	62137.959029254	64.9	532.5	21:14:54.029	2017/1/26	SU
167	Spectrogram 1	1	62781.049792890	62837.315475058	99.6	549.8	21:26:21.050	2017/1/26	SU
168	Spectrogram 1	1	63148.350602098	63206.756142424	99.6	337.7	21:32:28.351	2017/1/26	SU
169	Spectrogram 1	1	63572.168841492	63627.553405594	82.3	571.4	21:39:32.169	2017/1/26	SU
170	Spectrogram 1	1	63744.742108275	63798.364436247	90.9	372.3	21:42:24.742	2017/1/26	SU
171	Spectrogram 1	1	64669.453740264	64713.383769518	103.9	155.8	21:57:49.454	2017/1/26	SD
172	Spectrogram 1	1	65010.029000000	65058.993989627	69.3	428.6	22:03:30.029	2017/1/26	SU
173	Spectrogram 1	1	65342.748558951	65396.496760932	69.3	402.6	22:09:02.749	2017/1/26	SU
174	Spectrogram 1	1	66065.609342191	66120.238662238	86.6	497.8	22:21:05.609	2017/1/26	SU
175	Spectrogram 1	1	66971.525487296	67026.280681352	203.5	264.1	22:36:11.525	2017/1/26	SU
176	Spectrogram 1	1	67259.206483751	67315.723913937	86.6	398.3	22:40:59.206	2017/1/26	SU
177	Spectrogram 1	1	67598.367391833	67647.710003488	134.2	376.6	22:46:38.367	2017/1/26	SU
178	Spectrogram 1	1	67787.807775866	67836.521017474	103.9	155.8	22:49:47.808	2017/1/26	SD
179	Spectrogram 1	1	68204.336434615	68262.616100932	64.9	393.9	22:56:44.336	2017/1/26	SU
180	Spectrogram 1	1	68158.644169231	68203.581190559	95.2	160.2	22:55:58.644	2017/1/26	SD
181	Spectrogram 1	1	70457.609325524	70512.616267599	86.6	385.3	23:34:17.609	2017/1/26	SU
182	Spectrogram 1	1	71894.714239977	71946.196709790	86.6	571.4	23:58:14.714	2017/1/26	SU
183	Spectrogram 1	1	72647.036004350	72698.896096191	90.9	432.9	0:10:47.036	2017/1/27	SU
184	Spectrogram 1	1	73327.035942075	73382.798128205	82.3	428.6	0:22:07.036	2017/1/27	SU
185	Spectrogram 1	1	73977.679146270	74028.154624009	77.9	398.3	0:32:57.679	2017/1/27	SU
186	Spectrogram 1	1	74735.315708392	74787.175800233	86.6	381.0	0:45:35.316	2017/1/27	SU
187	Spectrogram 1	1	75455.944861772	75507.427331585	73.6	376.6	0:57:35.945	2017/1/27	SU
188	Spectrogram 1	1	76904.000815035	76951.203568531	77.9	381.0	1:21:44.001	2017/1/27	SU
189	Spectrogram 1	1	77656.224794755	77702.924052214	86.6	376.6	1:34:16.225	2017/1/27	SU
190	Spectrogram 1	1	78365.021791259	78423.301457576	86.6	381.0	1:46:05.022	2017/1/27	SU
191	Spectrogram 1	1	79141.287706760	79187.105846154	64.9	350.6	1:59:01.288	2017/1/27	SU
192	Spectrogram 1	1	79817.483334848	79862.168608159	95.2	363.6	2:10:17.483	2017/1/27	SU
193	Spectrogram 1	1	80353.581190559	80409.972746737	86.6	194.8	2:19:13.581	2017/1/27	SD
194	Spectrogram 1	1	80584.182825641	80626.224744755	99.6	381.0	2:23:04.183	2017/1/27	SU
195	Spectrogram 1	1	81353.305920018	81407.557618037	112.6	402.6	2:35:53.306	2017/1/27	SU
196	Spectrogram 1	1	82131.301624242	82175.357527506	108.2	376.6	2:48:51.302	2017/1/27	SU
