Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
11	Spectrogram 1	1	289.714	323.016076893	33.30207689299999	69.9	349.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161226_183000.aif	289.714	71426_PU202_002K_Martinique_UTCz_20161226_183000.aif	MW	SU	raven	0.0
12	Spectrogram 1	1	596.993	630.1545618009986	33.161561800998584	55.9	349.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161226_230000.aif	596.993	71426_PU202_002K_Martinique_UTCz_20161226_230000.aif	MW	nan	raven	0.0
13	Spectrogram 1	1	776.0210000000001	806.9343203220005	30.91332032200046	64.9	396.1	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161227_043000.aif	776.0210000000001	71426_PU202_002K_Martinique_UTCz_20161227_043000.aif	MW	SU	raven	0.0
14	Spectrogram 1	1	93.691	130.92749947999982	37.23649947999982	39.0	318.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161227_053000.aif	93.691	71426_PU202_002K_Martinique_UTCz_20161227_053000.aif	MW	SU	raven	0.0
15	Spectrogram 1	1	357.41400000000004	375.96199219400114	18.547992194001097	45.5	324.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161227_074500.aif	357.41400000000004	71426_PU202_002K_Martinique_UTCz_20161227_074500.aif	MW	C	raven	0.0
16	Spectrogram 1	1	145.38400000000001	172.446912004998	27.062912004997997	72.3	174.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_173000.aif	145.38400000000001	71426_PU202_002K_Martinique_UTCz_20161228_173000.aif	MW	SD	raven	0.0
17	Spectrogram 1	1	378.629	398.76884149200487	20.139841492004848	97.9	324.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_170000.aif	378.629	71426_PU202_002K_Martinique_UTCz_20161228_170000.aif	MW	SD	raven	0.0
18	Spectrogram 1	1	330.927	356.9829199300075	26.055919930007462	80.0	190.0	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_173000.aif	330.927	71426_PU202_002K_Martinique_UTCz_20161228_173000.aif	MW	SD	raven	0.0
19	Spectrogram 1	1	826.364	854.1821560609969	27.8181560609969	81.6	183.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_171500.aif	826.364	71426_PU202_002K_Martinique_UTCz_20161228_171500.aif	MW	SD	raven	0.0
20	Spectrogram 1	1	227.454	253.38404592100414	25.930045921004137	97.4	428.6	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_103000.aif	227.454	71426_PU202_002K_Martinique_UTCz_20161228_103000.aif	MW	SU	raven	0.0
21	Spectrogram 1	1	552.863	595.9119111890031	43.04891118900309	103.9	435.1	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_103000.aif	552.863	71426_PU202_002K_Martinique_UTCz_20161228_103000.aif	MW	SU	raven	0.0
22	Spectrogram 1	1	13.343	49.84646270400117	36.503462704001166	103.9	435.1	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_104500.aif	13.343	71426_PU202_002K_Martinique_UTCz_20161228_104500.aif	MW	SU	raven	0.0
23	Spectrogram 1	1	538.741	584.9367614220027	46.19576142200276	77.9	461.0	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_104500.aif	538.741	71426_PU202_002K_Martinique_UTCz_20161228_104500.aif	MW	SU	raven	0.0
24	Spectrogram 1	1	268.48900000000003	305.9994547780043	37.51045477800426	71.4	376.6	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_110000.aif	268.48900000000003	71426_PU202_002K_Martinique_UTCz_20161228_110000.aif	MW	SU	raven	0.0
25	Spectrogram 1	1	669.273	707.6645728440017	38.391572844001644	97.4	376.6	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_110000.aif	669.273	71426_PU202_002K_Martinique_UTCz_20161228_110000.aif	MW	SU	raven	0.0
26	Spectrogram 1	1	278.937	323.8740213290039	44.93702132900387	97.4	409.1	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_113000.aif	278.937	71426_PU202_002K_Martinique_UTCz_20161228_113000.aif	MW	SU	raven	0.0
27	Spectrogram 1	1	491.66400000000004	532.8248010489988	41.160801048998735	103.9	376.6	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_114500.aif	491.66400000000004	71426_PU202_002K_Martinique_UTCz_20161228_114500.aif	MW	SU	raven	0.0
28	Spectrogram 1	1	547.678	581.7898565270007	34.11185652700067	88.6	398.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_120000.aif	547.678	71426_PU202_002K_Martinique_UTCz_20161228_120000.aif	MW	SU	raven	0.0
29	Spectrogram 1	1	102.263	141.9133129369984	39.650312936998404	88.6	379.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_121500.aif	102.263	71426_PU202_002K_Martinique_UTCz_20161228_121500.aif	MW	SU	raven	0.0
30	Spectrogram 1	1	789.4820000000001	815.2861719120046	25.804171912004563	77.3	324.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_160000.aif	789.4820000000001	71426_PU202_002K_Martinique_UTCz_20161228_160000.aif	MW	SU	raven	0.0
31	Spectrogram 1	1	888.042	918.1258882280017	30.083888228001683	56.7	386.6	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_164500.aif	888.042	71426_PU202_002K_Martinique_UTCz_20161228_164500.aif	MW	SU	raven	0.0
32	Spectrogram 1	1	253.007	279.1887939389926	26.181793938992598	60.2	361.4	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_174500.aif	253.007	71426_PU202_002K_Martinique_UTCz_20161228_174500.aif	MW	SU	raven	0.0
33	Spectrogram 1	1	890.811	928.8249508160079	38.01395081600788	60.2	415.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_174500.aif	890.811	71426_PU202_002K_Martinique_UTCz_20161228_174500.aif	MW	SU	raven	0.0
34	Spectrogram 1	1	387.699	423.8248406760031	36.125840676003065	51.2	344.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_181500.aif	387.699	71426_PU202_002K_Martinique_UTCz_20161228_181500.aif	MW	SU	raven	0.0
35	Spectrogram 1	1	161.0	202.28667505799967	41.28667505799967	86.2	425.3	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_183000.aif	161.0	71426_PU202_002K_Martinique_UTCz_20161228_183000.aif	MW	SU	raven	0.0
36	Spectrogram 1	1	325.64300000000003	369.82477727299556	44.18177727299553	69.0	298.9	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_184500.aif	325.64300000000003	71426_PU202_002K_Martinique_UTCz_20161228_184500.aif	MW	SU	raven	0.0
37	Spectrogram 1	1	53.503	87.48898251799255	33.985982517992554	46.0	339.1	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161228_213000.aif	53.503	71426_PU202_002K_Martinique_UTCz_20161228_213000.aif	MW	SU	raven	0.0
38	Spectrogram 1	1	245.525	278.9049550969994	33.379955096999396	45.8	372.5	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_053000.aif	245.525	71426_PU202_002K_Martinique_UTCz_20161229_053000.aif	MW	SU	raven	0.0
39	Spectrogram 1	1	742.875	782.9940504040005	40.11905040400052	32.7	372.5	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_044500.aif	742.875	71426_PU202_002K_Martinique_UTCz_20161229_044500.aif	MW	SU	raven	0.0
40	Spectrogram 1	1	271.016	314.2209984839992	43.20499848399919	32.7	372.5	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_061500.aif	271.016	71426_PU202_002K_Martinique_UTCz_20161229_061500.aif	MW	SU	raven	0.0
41	Spectrogram 1	1	527.9390000000001	567.6170598320005	39.67805983200037	45.8	339.9	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_063000.aif	527.9390000000001	71426_PU202_002K_Martinique_UTCz_20161229_063000.aif	MW	SU	raven	0.0
42	Spectrogram 1	1	229.472	277.71548227199855	48.243482271998545	45.8	392.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_071500.aif	229.472	71426_PU202_002K_Martinique_UTCz_20161229_071500.aif	MW	SU	raven	0.0
43	Spectrogram 1	1	494.66	531.0630453699996	36.403045369999575	65.4	339.9	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_071500.aif	494.66	71426_PU202_002K_Martinique_UTCz_20161229_071500.aif	MW	SU	raven	0.0
44	Spectrogram 1	1	230.38500000000002	265.90631070699965	35.52131070699963	51.3	393.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_073000.aif	230.38500000000002	71426_PU202_002K_Martinique_UTCz_20161229_073000.aif	MW	SU	raven	0.0
45	Spectrogram 1	1	594.246	646.5202693029987	52.27426930299873	52.0	375.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_073000.aif	594.246	71426_PU202_002K_Martinique_UTCz_20161229_073000.aif	MW	SU	raven	0.0
46	Spectrogram 1	1	216.27100000000002	261.4913919990013	45.220391999001265	63.6	375.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_074500.aif	216.27100000000002	71426_PU202_002K_Martinique_UTCz_20161229_074500.aif	MW	SU	raven	0.0
47	Spectrogram 1	1	274.704	318.28688476800016	43.582884768000156	80.9	369.9	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_083000.aif	274.704	71426_PU202_002K_Martinique_UTCz_20161229_083000.aif	MW	SU	raven	0.0
48	Spectrogram 1	1	351.964	399.1997855139998	47.235785513999815	92.5	358.4	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_083000.aif	351.964	71426_PU202_002K_Martinique_UTCz_20161229_083000.aif	MW	SU	raven	0.0
49	Spectrogram 1	1	60.594	101.27975658899959	40.68575658899959	80.9	364.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_084500.aif	60.594	71426_PU202_002K_Martinique_UTCz_20161229_084500.aif	MW	SU	raven	0.0
50	Spectrogram 1	1	36.813	91.85843538599875	55.04543538599874	77.6	379.0	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_091500.aif	36.813	71426_PU202_002K_Martinique_UTCz_20161229_091500.aif	MW	SU	raven	0.0
51	Spectrogram 1	1	501.651	535.0309550970014	33.379955097001414	132.4	438.4	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_091500.aif	501.651	71426_PU202_002K_Martinique_UTCz_20161229_091500.aif	MW	SU	raven	0.0
52	Spectrogram 1	1	252.662	301.913179029998	49.251179029997985	105.0	383.6	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_093000.aif	252.662	71426_PU202_002K_Martinique_UTCz_20161229_093000.aif	MW	SU	raven	0.0
53	Spectrogram 1	1	180.435	206.63511569899856	26.20011569899856	77.6	347.0	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_094500.aif	180.435	71426_PU202_002K_Martinique_UTCz_20161229_094500.aif	MW	SU	raven	0.0
54	Spectrogram 1	1	437.69500000000005	487.19810321899786	49.50310321899781	86.8	356.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_094500.aif	437.69500000000005	71426_PU202_002K_Martinique_UTCz_20161229_094500.aif	MW	SU	raven	0.0
55	Spectrogram 1	1	39.213	84.18146780999814	44.96846780999814	57.9	368.4	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_103000.aif	39.213	71426_PU202_002K_Martinique_UTCz_20161229_103000.aif	MW	SU	raven	0.0
56	Spectrogram 1	1	640.721	687.326975041	46.605975040999965	26.3	368.4	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_103000.aif	640.721	71426_PU202_002K_Martinique_UTCz_20161229_103000.aif	MW	SU	raven	0.0
57	Spectrogram 1	1	344.52000000000004	393.89714112500224	49.3771411250022	100.0	363.2	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_111500.aif	344.52000000000004	71426_PU202_002K_Martinique_UTCz_20161229_111500.aif	MW	SU	raven	0.0
58	Spectrogram 1	1	439.74800000000005	482.95299848399736	43.204998483997315	31.6	242.1	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_111500.aif	439.74800000000005	71426_PU202_002K_Martinique_UTCz_20161229_111500.aif	MW	SU	raven	0.0
59	Spectrogram 1	1	18.064	69.20461044999684	51.140610449996835	136.8	373.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_113000.aif	18.064	71426_PU202_002K_Martinique_UTCz_20161229_113000.aif	MW	SU	raven	0.0
60	Spectrogram 1	1	331.32	378.17789923000237	46.857899230002374	84.2	368.4	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_114500.aif	331.32	71426_PU202_002K_Martinique_UTCz_20161229_114500.aif	MW	SU	raven	0.0
61	Spectrogram 1	1	282.141	314.7651825280009	32.62418252800086	94.7	473.7	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_121500.aif	282.141	71426_PU202_002K_Martinique_UTCz_20161229_121500.aif	MW	SU	raven	0.0
62	Spectrogram 1	1	797.744	832.8874244219987	35.1434244219987	121.1	389.5	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_194500.aif	797.744	71426_PU202_002K_Martinique_UTCz_20161229_194500.aif	MW	SU	raven	0.0
63	Spectrogram 1	1	879.619	907.3306608349958	27.71166083499577	52.6	357.9	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_194500.aif	879.619	71426_PU202_002K_Martinique_UTCz_20161229_194500.aif	MW	SU	raven	0.0
64	Spectrogram 1	1	6.57	64.46741337099957	57.897413370999566	84.2	357.9	\\stellwagen.nefsc.noaa.gov\stellwagen\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_CARIBBEAN\NEFSC_CARIBBEAN_201612_MTQ\in_water\71426_PU202_002K_Martinique_UTCz_20161229_201500.aif	6.57	71426_PU202_002K_Martinique_UTCz_20161229_201500.aif	MW	SU	raven	0.0
