Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
20	Spectrogram 1	1	30.0005	99.6155000000016	69.6150000000016	54.2	206.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_054500_2951s959ms_ch01.aif	30.0005	SE_Clips_Bac_3100_20100106_054500_2951s959ms_ch01.aif	MW	nan	raven	0.0
21	Spectrogram 1	1	30.0	86.56299999999828	56.56299999999828	44.4	216.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_054500_3169s391ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_054500_3169s391ms_ch01.aif	MW	nan	raven	0.0
22	Spectrogram 1	1	30.0005	106.08350000000236	76.08300000000236	52.3	229.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_054500_3271s227ms_ch01.aif	30.0005	SE_Clips_Bac_3100_20100106_054500_3271s227ms_ch01.aif	MW	nan	raven	0.0
23	Spectrogram 1	1	30.0005	122.89949999999762	92.89899999999761	44.4	259.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_054500_3544s516ms_ch01.aif	30.0005	SE_Clips_Bac_3100_20100106_054500_3544s516ms_ch01.aif	MW	nan	raven	0.0
24	Spectrogram 1	1	30.0005	93.33849999999974	63.33799999999974	48.3	269.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_060000_3785s702ms_ch01.aif	30.0005	SE_Clips_Bac_3100_20100106_060000_3785s702ms_ch01.aif	MW	nan	raven	0.0
25	Spectrogram 1	1	30.0	98.5570000000007	68.5570000000007	66.1	253.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_060000_4042s165ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_060000_4042s165ms_ch01.aif	MW	nan	raven	0.0
26	Spectrogram 1	1	30.0	88.20899999999892	58.20899999999892	46.4	265.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_060000_4168s637ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_060000_4168s637ms_ch01.aif	MW	nan	raven	0.0
27	Spectrogram 1	1	30.0	113.02200000000084	83.02200000000084	68.0	257.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_060000_4337s620ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_060000_4337s620ms_ch01.aif	MW	nan	raven	0.0
28	Spectrogram 1	1	30.0005	75.03850000000047	45.038000000000466	54.2	269.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_061500_4568s693ms_ch01.aif	30.0005	SE_Clips_Bac_3100_20100106_061500_4568s693ms_ch01.aif	MW	nan	raven	0.0
29	Spectrogram 1	1	30.0	91.03099999999904	61.03099999999904	60.2	283.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_061500_4749s906ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_061500_4749s906ms_ch01.aif	MW	nan	raven	0.0
30	Spectrogram 1	1	30.0	72.5689999999995	42.568999999999505	34.5	200.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_061500_4967s573ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_061500_4967s573ms_ch01.aif	MW	nan	raven	0.0
31	Spectrogram 1	1	30.0	101.6150000000016	71.6150000000016	66.1	287.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_061500_5111s391ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_061500_5111s391ms_ch01.aif	MW	nan	raven	0.0
32	Spectrogram 1	1	30.0005	75.74449999999878	45.74399999999878	81.9	198.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_061500_5332s703ms_ch01.aif	30.0005	SE_Clips_Bac_3100_20100106_061500_5332s703ms_ch01.aif	MW	nan	raven	0.0
33	Spectrogram 1	1	29.9995	113.3745	83.375	44.4	290.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_063000_5430s247ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_063000_5430s247ms_ch01.aif	MW	nan	raven	0.0
34	Spectrogram 1	1	29.9995	77.86050000000078	47.861000000000786	40.4	255.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_063000_5544s373ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_063000_5544s373ms_ch01.aif	MW	nan	raven	0.0
35	Spectrogram 1	1	30.0	68.21800000000076	38.21800000000076	52.3	298.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_063000_5679s312ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_063000_5679s312ms_ch01.aif	MW	nan	raven	0.0
36	Spectrogram 1	1	30.0	110.19899999999689	80.19899999999689	46.4	235.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_063000_5914s677ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_063000_5914s677ms_ch01.aif	MW	nan	raven	0.0
37	Spectrogram 1	1	30.0	90.44300000000294	60.44300000000294	16.8	302.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_063000_6135s401ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_063000_6135s401ms_ch01.aif	MW	nan	raven	0.0
38	Spectrogram 1	1	30.0	91.26699999999983	61.266999999999825	38.5	306.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_064500_6315s556ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_064500_6315s556ms_ch01.aif	MW	nan	raven	0.0
39	Spectrogram 1	1	29.9995	72.5694999999997	42.56999999999971	28.6	182.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_064500_6515s584ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_064500_6515s584ms_ch01.aif	MW	nan	raven	0.0
40	Spectrogram 1	1	29.9995	113.49149999999837	83.49199999999837	32.5	300.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_064500_6719s962ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_064500_6719s962ms_ch01.aif	MW	nan	raven	0.0
41	Spectrogram 1	1	30.0	80.21299999999974	50.21299999999974	95.7	194.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_064500_6944s450ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_064500_6944s450ms_ch01.aif	MW	nan	raven	0.0
42	Spectrogram 1	1	92.09	154.41500000000073	62.32500000000073	40.4	253.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_064500_6944s450ms_ch01.aif	92.09	SE_Clips_Bac_3100_20100106_064500_6944s450ms_ch01.aif	MW	nan	raven	0.0
43	Spectrogram 1	1	29.9995	100.90949999999985	70.90999999999985	68.0	235.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_064500_7089s679ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_064500_7089s679ms_ch01.aif	MW	nan	raven	0.0
44	Spectrogram 1	1	29.9995	87.15050000000166	57.15100000000166	12.8	227.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_070000_7294s764ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_070000_7294s764ms_ch01.aif	MW	nan	raven	0.0
45	Spectrogram 1	1	30.0	124.07500000000073	94.07500000000073	30.6	247.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_070000_7410s829ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_070000_7410s829ms_ch01.aif	MW	nan	raven	0.0
46	Spectrogram 1	1	30.0	104.43799999999828	74.43799999999828	48.3	217.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_070000_7540s319ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_070000_7540s319ms_ch01.aif	MW	nan	raven	0.0
47	Spectrogram 1	1	29.9995	103.37850000000081	73.37900000000081	26.6	225.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_070000_7769s041ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_070000_7769s041ms_ch01.aif	MW	nan	raven	0.0
48	Spectrogram 1	1	30.0	76.33199999999852	46.331999999998516	36.5	196.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_070000_7901s334ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_070000_7901s334ms_ch01.aif	MW	nan	raven	0.0
49	Spectrogram 1	1	30.0	101.02700000000186	71.02700000000186	52.3	259.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_070000_8090s484ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_070000_8090s484ms_ch01.aif	MW	nan	raven	0.0
50	Spectrogram 1	1	29.9995	82.3294999999981	52.32999999999811	30.6	154.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_071500_8284s397ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_071500_8284s397ms_ch01.aif	MW	nan	raven	0.0
51	Spectrogram 1	1	29.9995	77.978500000003	47.979000000003	44.4	239.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_071500_8492s235ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_071500_8492s235ms_ch01.aif	MW	nan	raven	0.0
52	Spectrogram 1	1	29.9995	99.4984999999998	69.4989999999998	26.6	259.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_071500_8578s079ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_071500_8578s079ms_ch01.aif	MW	nan	raven	0.0
53	Spectrogram 1	1	29.9995	107.37750000000061	77.37800000000061	32.5	227.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_071500_8751s061ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_071500_8751s061ms_ch01.aif	MW	nan	raven	0.0
54	Spectrogram 1	1	29.9995	111.84549999999773	81.84599999999773	40.4	229.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_073000_9049s985ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_073000_9049s985ms_ch01.aif	MW	nan	raven	0.0
55	Spectrogram 1	1	30.0	108.3179999999993	78.3179999999993	62.1	253.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_073000_9176s869ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_073000_9176s869ms_ch01.aif	MW	nan	raven	0.0
56	Spectrogram 1	1	29.9995	92.0894999999965	62.08999999999651	50.3	231.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_073000_9326s920ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_073000_9326s920ms_ch01.aif	MW	nan	raven	0.0
57	Spectrogram 1	1	30.0	106.90700000000288	76.90700000000288	68.0	214.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_073000_9439s222ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_073000_9439s222ms_ch01.aif	MW	nan	raven	0.0
58	Spectrogram 1	1	29.9995	118.19549999999991	88.19599999999991	50.3	251.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_073000_9882s317ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_073000_9882s317ms_ch01.aif	MW	nan	raven	0.0
59	Spectrogram 1	1	30.0	122.1939999999995	92.1939999999995	48.3	269.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_074500_10469s230ms_ch01.aif	30.0	SE_Clips_Bac_3100_20100106_074500_10469s230ms_ch01.aif	MW	nan	raven	0.0
60	Spectrogram 1	1	29.9995	94.91250000000046	64.91300000000047	64.1	241.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_074500_10605s081ms_ch01.aif	29.9995	SE_Clips_Bac_3100_20100106_074500_10605s081ms_ch01.aif	MW	nan	raven	0.0
61	Spectrogram 1	1	135.1385	142.3304999999991	7.191999999999098	84.5	205.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NAVFAC-FL-200912-Site1\SE_Clips_Bac_3100_20100106_051500_1072s332ms_ch01.aif	135.1385	SE_Clips_Bac_3100_20100106_051500_1072s332ms_ch01.aif	MW	nan	raven	0.0
