Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
311	Waveform 1	1	21796.015000000	21848.932000000	46.400	214.000	30.0000	SE_Clips_Bac_3100_20100106_051500_1171s935ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1171s935ms_ch01.aif		1	Bac_3100	
311	Spectrogram 1	1	21796.015000000	21848.932000000	46.400	214.000	30.0000	SE_Clips_Bac_3100_20100106_051500_1171s935ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1171s935ms_ch01.aif		1	Bac_3100	
312	Waveform 1	1	21908.932000000	21991.483000000	36.500	231.800	30.0000	SE_Clips_Bac_3100_20100106_051500_1245s313ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1245s313ms_ch01.aif		5	Bac_3100	
312	Spectrogram 1	1	21908.932000000	21991.483000000	36.500	231.800	30.0000	SE_Clips_Bac_3100_20100106_051500_1245s313ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1245s313ms_ch01.aif		5	Bac_3100	
313	Waveform 1	1	22051.483000000	22129.330000000	46.400	212.000	30.0000	SE_Clips_Bac_3100_20100106_051500_1448s869ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1448s869ms_ch01.aif		2	Bac_3100	
313	Spectrogram 1	1	22051.483000000	22129.330000000	46.400	212.000	30.0000	SE_Clips_Bac_3100_20100106_051500_1448s869ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1448s869ms_ch01.aif		2	Bac_3100	
314	Waveform 1	1	22189.330000000	22278.466000000	30.600	285.000	30.0000	SE_Clips_Bac_3100_20100106_051500_1743s325ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1743s325ms_ch01.aif		3	Bac_3100	
314	Spectrogram 1	1	22189.330000000	22278.466000000	30.600	285.000	30.0000	SE_Clips_Bac_3100_20100106_051500_1743s325ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_1743s325ms_ch01.aif		3	Bac_3100	
315	Waveform 1	1	22338.466000000	22394.147000000	38.500	267.300	30.0000	SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif		2	Bac_3100	
315	Spectrogram 1	1	22338.466000000	22394.147000000	38.500	267.300	30.0000	SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif		2	Bac_3100	
316	Waveform 1	1	22384.328000000	22438.421000000	56.200	239.600	75.8620	SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif		3	Bac_3100	
316	Spectrogram 1	1	22384.328000000	22438.421000000	56.200	239.600	75.8620	SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_051500_957s864ms_ch01.aif		3	Bac_3100	
317	Waveform 1	1	22498.421000000	22576.974000000	58.200	261.300	30.0000	SE_Clips_Bac_3100_20100106_053000_1866s799ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_1866s799ms_ch01.aif		5	Bac_3100	
317	Spectrogram 1	1	22498.421000000	22576.974000000	58.200	261.300	30.0000	SE_Clips_Bac_3100_20100106_053000_1866s799ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_1866s799ms_ch01.aif		5	Bac_3100	
318	Waveform 1	1	22636.974000000	22679.543000000	46.400	233.700	30.0005	SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif		1	Bac_3100	
318	Spectrogram 1	1	22636.974000000	22679.543000000	46.400	233.700	30.0005	SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif		1	Bac_3100	
319	Waveform 1	1	22700.945000000	22800.312000000	54.200	223.900	93.9715	SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif		1	Bac_3100	
319	Spectrogram 1	1	22700.945000000	22800.312000000	54.200	223.900	93.9715	SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2073s412ms_ch01.aif		1	Bac_3100	
320	Waveform 1	1	22860.312000000	22937.924000000	46.400	269.200	30.0005	SE_Clips_Bac_3100_20100106_053000_2393s974ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2393s974ms_ch01.aif		5	Bac_3100	
320	Spectrogram 1	1	22860.312000000	22937.924000000	46.400	269.200	30.0005	SE_Clips_Bac_3100_20100106_053000_2393s974ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2393s974ms_ch01.aif		5	Bac_3100	
321	Waveform 1	1	22997.924000000	23086.354000000	42.400	223.900	30.0005	SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif		3	Bac_3100	
321	Spectrogram 1	1	22997.924000000	23086.354000000	42.400	223.900	30.0005	SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif		3	Bac_3100	
322	Waveform 1	1	23082.356000000	23134.333000000	44.400	283.000	114.4325	SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif		3	Bac_3100	
322	Spectrogram 1	1	23082.356000000	23134.333000000	44.400	283.000	114.4325	SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_053000_2614s699ms_ch01.aif		3	Bac_3100	
323	Waveform 1	1	23194.333000000	23271.474000000	48.300	225.800	30.0005	SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif		2	Bac_3100	
323	Spectrogram 1	1	23194.333000000	23271.474000000	48.300	225.800	30.0005	SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif		2	Bac_3100	
324	Waveform 1	1	23281.117000000	23340.855000000	72.000	212.000	116.7845	SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif		1	Bac_3100	
324	Spectrogram 1	1	23281.117000000	23340.855000000	72.000	212.000	116.7845	SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_2796s852ms_ch01.aif		1	Bac_3100	
325	Waveform 1	1	23400.855000000	23470.470000000	54.200	206.100	30.0005	SE_Clips_Bac_3100_20100106_054500_2951s959ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_2951s959ms_ch01.aif		5	Bac_3100	
325	Spectrogram 1	1	23400.855000000	23470.470000000	54.200	206.100	30.0005	SE_Clips_Bac_3100_20100106_054500_2951s959ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_2951s959ms_ch01.aif		5	Bac_3100	
326	Waveform 1	1	23530.470000000	23587.033000000	44.400	216.000	30.0000	SE_Clips_Bac_3100_20100106_054500_3169s391ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_3169s391ms_ch01.aif		1	Bac_3100	
326	Spectrogram 1	1	23530.470000000	23587.033000000	44.400	216.000	30.0000	SE_Clips_Bac_3100_20100106_054500_3169s391ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_3169s391ms_ch01.aif		1	Bac_3100	
327	Waveform 1	1	23647.033000000	23723.116000000	52.300	229.800	30.0005	SE_Clips_Bac_3100_20100106_054500_3271s227ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_3271s227ms_ch01.aif		3	Bac_3100	
327	Spectrogram 1	1	23647.033000000	23723.116000000	52.300	229.800	30.0005	SE_Clips_Bac_3100_20100106_054500_3271s227ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_3271s227ms_ch01.aif		3	Bac_3100	
328	Waveform 1	1	23783.116000000	23876.015000000	44.400	259.400	30.0005	SE_Clips_Bac_3100_20100106_054500_3544s516ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_3544s516ms_ch01.aif		4	Bac_3100	
328	Spectrogram 1	1	23783.116000000	23876.015000000	44.400	259.400	30.0005	SE_Clips_Bac_3100_20100106_054500_3544s516ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_054500_3544s516ms_ch01.aif		4	Bac_3100	
329	Waveform 1	1	23936.015000000	23999.353000000	48.300	269.200	30.0005	SE_Clips_Bac_3100_20100106_060000_3785s702ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_3785s702ms_ch01.aif		1	Bac_3100	
329	Spectrogram 1	1	23936.015000000	23999.353000000	48.300	269.200	30.0005	SE_Clips_Bac_3100_20100106_060000_3785s702ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_3785s702ms_ch01.aif		1	Bac_3100	
330	Waveform 1	1	24048.520000000	24117.077000000	66.100	253.500	30.0000	SE_Clips_Bac_3100_20100106_060000_4042s165ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_4042s165ms_ch01.aif		1	Bac_3100	
330	Spectrogram 1	1	24048.520000000	24117.077000000	66.100	253.500	30.0000	SE_Clips_Bac_3100_20100106_060000_4042s165ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_4042s165ms_ch01.aif		1	Bac_3100	
331	Waveform 1	1	24177.077000000	24235.286000000	46.400	265.300	30.0000	SE_Clips_Bac_3100_20100106_060000_4168s637ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_4168s637ms_ch01.aif		4	Bac_3100	
331	Spectrogram 1	1	24177.077000000	24235.286000000	46.400	265.300	30.0000	SE_Clips_Bac_3100_20100106_060000_4168s637ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_4168s637ms_ch01.aif		4	Bac_3100	
332	Waveform 1	1	24295.286000000	24378.308000000	68.000	257.400	30.0000	SE_Clips_Bac_3100_20100106_060000_4337s620ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_4337s620ms_ch01.aif		4	Bac_3100	
332	Spectrogram 1	1	24295.286000000	24378.308000000	68.000	257.400	30.0000	SE_Clips_Bac_3100_20100106_060000_4337s620ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_060000_4337s620ms_ch01.aif		4	Bac_3100	
333	Waveform 1	1	24438.308000000	24483.346000000	54.200	269.200	30.0005	SE_Clips_Bac_3100_20100106_061500_4568s693ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_4568s693ms_ch01.aif		1	Bac_3100	
333	Spectrogram 1	1	24438.308000000	24483.346000000	54.200	269.200	30.0005	SE_Clips_Bac_3100_20100106_061500_4568s693ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_4568s693ms_ch01.aif		1	Bac_3100	
334	Waveform 1	1	24543.346000000	24604.377000000	60.200	283.000	30.0000	SE_Clips_Bac_3100_20100106_061500_4749s906ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_4749s906ms_ch01.aif		4	Bac_3100	
334	Spectrogram 1	1	24543.346000000	24604.377000000	60.200	283.000	30.0000	SE_Clips_Bac_3100_20100106_061500_4749s906ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_4749s906ms_ch01.aif		4	Bac_3100	
335	Waveform 1	1	24664.377000000	24706.946000000	34.500	200.200	30.0000	SE_Clips_Bac_3100_20100106_061500_4967s573ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_4967s573ms_ch01.aif		1	Bac_3100	
335	Spectrogram 1	1	24664.377000000	24706.946000000	34.500	200.200	30.0000	SE_Clips_Bac_3100_20100106_061500_4967s573ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_4967s573ms_ch01.aif		1	Bac_3100	
336	Waveform 1	1	24766.946000000	24838.561000000	66.100	287.000	30.0000	SE_Clips_Bac_3100_20100106_061500_5111s391ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_5111s391ms_ch01.aif		3	Bac_3100	
336	Spectrogram 1	1	24766.946000000	24838.561000000	66.100	287.000	30.0000	SE_Clips_Bac_3100_20100106_061500_5111s391ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_5111s391ms_ch01.aif		3	Bac_3100	
337	Waveform 1	1	24898.561000000	24944.305000000	81.900	198.200	30.0005	SE_Clips_Bac_3100_20100106_061500_5332s703ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_5332s703ms_ch01.aif		1	Bac_3100	
337	Spectrogram 1	1	24898.561000000	24944.305000000	81.900	198.200	30.0005	SE_Clips_Bac_3100_20100106_061500_5332s703ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_061500_5332s703ms_ch01.aif		1	Bac_3100	
338	Waveform 1	1	25004.304000000	25087.679000000	44.400	290.900	29.9995	SE_Clips_Bac_3100_20100106_063000_5430s247ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5430s247ms_ch01.aif		3	Bac_3100	
338	Spectrogram 1	1	25004.304000000	25087.679000000	44.400	290.900	29.9995	SE_Clips_Bac_3100_20100106_063000_5430s247ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5430s247ms_ch01.aif		3	Bac_3100	
339	Waveform 1	1	25147.678000000	25195.539000000	40.400	255.400	29.9995	SE_Clips_Bac_3100_20100106_063000_5544s373ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5544s373ms_ch01.aif		3	Bac_3100	
339	Spectrogram 1	1	25147.678000000	25195.539000000	40.400	255.400	29.9995	SE_Clips_Bac_3100_20100106_063000_5544s373ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5544s373ms_ch01.aif		3	Bac_3100	
340	Waveform 1	1	25255.539000000	25293.757000000	52.300	298.800	30.0000	SE_Clips_Bac_3100_20100106_063000_5679s312ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5679s312ms_ch01.aif		1	Bac_3100	
340	Spectrogram 1	1	25255.539000000	25293.757000000	52.300	298.800	30.0000	SE_Clips_Bac_3100_20100106_063000_5679s312ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5679s312ms_ch01.aif		1	Bac_3100	
341	Waveform 1	1	25353.757000000	25433.956000000	46.400	235.700	30.0000	SE_Clips_Bac_3100_20100106_063000_5914s677ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5914s677ms_ch01.aif		5	Bac_3100	
341	Spectrogram 1	1	25353.757000000	25433.956000000	46.400	235.700	30.0000	SE_Clips_Bac_3100_20100106_063000_5914s677ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_5914s677ms_ch01.aif		5	Bac_3100	
342	Waveform 1	1	25493.956000000	25554.399000000	16.800	302.800	30.0000	SE_Clips_Bac_3100_20100106_063000_6135s401ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_6135s401ms_ch01.aif		3	Bac_3100	
342	Spectrogram 1	1	25493.956000000	25554.399000000	16.800	302.800	30.0000	SE_Clips_Bac_3100_20100106_063000_6135s401ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_063000_6135s401ms_ch01.aif		3	Bac_3100	
343	Waveform 1	1	25614.399000000	25675.666000000	38.500	306.700	30.0000	SE_Clips_Bac_3100_20100106_064500_6315s556ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET05\SE_Clips_Bac_3100_20100106_064500_6315s556ms_ch01.aif		3	Bac_3100	
