Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
11	Spectrogram 1	1	30986.2695	31000.195499999998	13.925999999999476	97.1	294.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif	30986.2695	NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif	NN	nan	raven	0.0
12	Spectrogram 1	1	33686.8755	33703.3985	16.523000000001048	91.8	269.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif	33686.8755	NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif	NN	nan	raven	0.0
13	Spectrogram 1	1	3429.338	3449.6370000000065	20.299000000006345	78.0	289.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_114500_42421s635ms_ch03.aif	3429.338	NOPP6_Clips_Ano_1000_20090515_114500_42421s635ms_ch03.aif	NN	nan	raven	0.0
14	Spectrogram 1	1	1425.624	1435.064999999999	9.440999999998894	104.6	351.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_121500_44702s475ms_ch03.aif	1425.624	NOPP6_Clips_Ano_1000_20090515_121500_44702s475ms_ch03.aif	NN	nan	raven	0.0
15	Spectrogram 1	1	276.315	309.1240000000011	32.809000000001106	73.8	267.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_133000_49003s523ms_ch03.aif	276.315	NOPP6_Clips_Ano_1000_20090515_133000_49003s523ms_ch03.aif	NN	nan	raven	0.0
16	Spectrogram 1	1	15.0615	25.683499999995753	10.621999999995753	62.1	259.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_143000_52500s720ms_ch03.aif	15.0615	NOPP6_Clips_Ano_1000_20090515_143000_52500s720ms_ch03.aif	NN	nan	raven	0.0
17	Spectrogram 1	1	892.7615	948.7024999999988	55.940999999998894	116.2	287.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_143000_52500s720ms_ch03.aif	892.7615	NOPP6_Clips_Ano_1000_20090515_143000_52500s720ms_ch03.aif	NN	nan	raven	0.0
18	Spectrogram 1	1	3343.649	3361.587000000002	17.93800000000192	28.1	245.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	3343.649	NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	NN	nan	raven	0.0
19	Spectrogram 1	1	3365.128	3382.359	17.230999999999767	77.0	337.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	3365.128	NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	NN	nan	raven	0.0
20	Spectrogram 1	1	3570.125	3585.2320000000036	15.107000000003609	37.7	255.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	3570.125	NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	NN	nan	raven	0.0
21	Spectrogram 1	1	6711.765	6740.324999999998	28.55999999999767	66.3	332.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	6711.765	NOPP6_Clips_Ano_1000_20090515_171500_62706s480ms_ch03.aif	NN	nan	raven	0.0
22	Spectrogram 1	1	291.861	338.5960000000006	46.73500000000058	47.2	324.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_180000_64813s365ms_ch03.aif	291.861	NOPP6_Clips_Ano_1000_20090515_180000_64813s365ms_ch03.aif	NN	nan	raven	0.0
23	Spectrogram 1	1	120.336	146.5359999999971	26.199999999997104	43.0	298.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_184500_68114s940ms_ch03.aif	120.336	NOPP6_Clips_Ano_1000_20090515_184500_68114s940ms_ch03.aif	NN	nan	raven	0.0
24	Spectrogram 1	1	1171.05	1193.9459999999933	22.895999999993364	44.1	258.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_184500_68114s940ms_ch03.aif	1171.05	NOPP6_Clips_Ano_1000_20090515_184500_68114s940ms_ch03.aif	NN	nan	raven	0.0
25	Spectrogram 1	1	3529.771	3542.5169999999994	12.745999999999185	31.3	285.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200903-NOPP6_CH03\NOPP6_Clips_Ano_1000_20090515_233000_84726s090ms_ch03.aif	3529.771	NOPP6_Clips_Ano_1000_20090515_233000_84726s090ms_ch03.aif	NN	nan	raven	0.0
