Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
19	Spectrogram 1	1	47.6045	95.20949999999957	47.60499999999956	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_314s529ms_ch01.aif	47.6045	SBNMS_Clips_minke_pt_20061008_000000_314s529ms_ch01.aif	MW	nan	raven	0.0
20	Spectrogram 1	1	45.01	90.01899999999819	45.00899999999819	3.9	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_003000_393s363ms_ch01.aif	45.01	SBNMS_Clips_minke_pt_20061008_003000_393s363ms_ch01.aif	MW	nan	raven	0.0
21	Spectrogram 1	1	16.6425	61.71349999999991	45.07099999999991	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_016s642ms_ch01.aif	16.6425	SBNMS_Clips_minke_pt_20061009_000000_016s642ms_ch01.aif	MW	nan	raven	0.0
22	Spectrogram 1	1	45.454	90.90700000000135	45.453000000001346	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_068s627ms_ch01.aif	45.454	SBNMS_Clips_minke_pt_20061009_000000_068s627ms_ch01.aif	MW	nan	raven	0.0
23	Spectrogram 1	1	38.9215	92.59549999999908	53.673999999999076	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_141s729ms_ch01.aif	38.9215	SBNMS_Clips_minke_pt_20061009_000000_141s729ms_ch01.aif	MW	nan	raven	0.0
24	Spectrogram 1	1	43.127	86.25400000000042	43.127000000000415	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	43.127	SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	MW	nan	raven	0.0
25	Spectrogram 1	1	108.887	160.2719999999984	51.3849999999984	57.4	309.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_020s491ms_ch01.aif	108.887	SBNMS_Clips_minke_pt_20061008_000000_020s491ms_ch01.aif	MW	nan	raven	0.0
26	Spectrogram 1	1	172.195	204.73400000000066	32.53900000000067	68.7	287.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_020s491ms_ch01.aif	172.195	SBNMS_Clips_minke_pt_20061008_000000_020s491ms_ch01.aif	MW	nan	raven	0.0
27	Spectrogram 1	1	134.2945	156.06350000000023	21.769000000000233	32.7	291.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_110s599ms_ch01.aif	134.2945	SBNMS_Clips_minke_pt_20061008_000000_110s599ms_ch01.aif	MW	nan	raven	0.0
28	Spectrogram 1	1	27.973	50.511000000000465	22.538000000000466	39.4	341.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_221s110ms_ch01.aif	27.973	SBNMS_Clips_minke_pt_20061008_000000_221s110ms_ch01.aif	MW	nan	raven	0.0
29	Spectrogram 1	1	157.608	216.78099999999887	59.172999999998865	68.7	215.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_221s110ms_ch01.aif	157.608	SBNMS_Clips_minke_pt_20061008_000000_221s110ms_ch01.aif	MW	nan	raven	0.0
30	Spectrogram 1	1	129.2955	158.2195000000027	28.924000000002707	30.4	289.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_314s529ms_ch01.aif	129.2955	SBNMS_Clips_minke_pt_20061008_000000_314s529ms_ch01.aif	MW	nan	raven	0.0
31	Spectrogram 1	1	0.6465	10.569500000002503	9.923000000002503	84.5	251.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_016s642ms_ch01.aif	0.6465	SBNMS_Clips_minke_pt_20061009_000000_016s642ms_ch01.aif	MW	nan	raven	0.0
32	Spectrogram 1	1	68.6465	109.9535000000007	41.3070000000007	95.7	354.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_016s642ms_ch01.aif	68.6465	SBNMS_Clips_minke_pt_20061009_000000_016s642ms_ch01.aif	MW	nan	raven	0.0
33	Spectrogram 1	1	117.675	148.44400000000024	30.769000000000247	84.5	269.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_068s627ms_ch01.aif	117.675	SBNMS_Clips_minke_pt_20061009_000000_068s627ms_ch01.aif	MW	nan	raven	0.0
34	Spectrogram 1	1	114.7185	138.79550000000114	24.077000000001135	86.7	442.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_141s729ms_ch01.aif	114.7185	SBNMS_Clips_minke_pt_20061009_000000_141s729ms_ch01.aif	MW	nan	raven	0.0
35	Spectrogram 1	1	100.522	129.50999999999755	28.98799999999754	66.4	361.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	100.522	SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	MW	nan	raven	0.0
36	Spectrogram 1	1	56.5585	61.746499999998285	5.187999999998283	41.4	318.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061008_000000_185s496ms_ch01.aif	56.5585	SBNMS_Clips_minke_pt_20061008_000000_185s496ms_ch01.aif	MW	nan	raven	0.0
37	Spectrogram 1	1	25.383	34.93400000000311	9.55100000000311	82.2	311.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	25.383	SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	MW	nan	raven	0.0
38	Spectrogram 1	1	94.6295	104.41650000000025	9.787000000000262	79.8	275.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_000000_141s729ms_ch01.aif	94.6295	SBNMS_Clips_minke_pt_20061009_000000_141s729ms_ch01.aif	MW	nan	raven	0.0
39	Spectrogram 1	1	88.141	100.16799999999823	12.026999999998225	49.5	351.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200609-CH01\SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	88.141	SBNMS_Clips_minke_pt_20061009_003000_216s351ms_ch01.aif	MW	nan	raven	0.0
