Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
35	Spectrogram 1	6	757.587	810.8951646570008	53.308164657000816	134.5	246.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_034500.aif	757.587	79296_Brunswick03_002K_M06_UTCm5_20161217_034500.aif	MW	c	raven	0.0
36	Spectrogram 1	6	550.6885	615.3907761869993	64.70227618699937	134.5	206.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_041500.aif	550.6885	79296_Brunswick03_002K_M06_UTCm5_20161217_041500.aif	MW	c	raven	0.0
37	Spectrogram 1	6	758.8075	808.4532716650002	49.64577166500021	89.7	224.2	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_043000.aif	758.8075	79296_Brunswick03_002K_M06_UTCm5_20161217_043000.aif	MW	c	raven	0.0
38	Spectrogram 1	6	528.836	586.8238890349974	57.98788903499735	130.0	201.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_054500.aif	528.836	79296_Brunswick03_002K_M06_UTCm5_20161217_054500.aif	MW	c	raven	0.0
39	Spectrogram 1	6	114.0225	168.75492859799937	54.73242859799937	0.0	255.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	114.0225	79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	MW	c	raven	0.0
40	Spectrogram 1	6	365.222	411.2053786739982	45.98337867399823	0.0	291.5	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	365.222	79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	MW	sd	raven	0.0
41	Spectrogram 1	6	270.0	296.2471497740007	26.247149774000718	152.5	183.9	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	270.0	79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	MW	c	raven	0.0
42	Spectrogram 1	6	571.944	624.8452321019981	52.901232101998175	0.0	192.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	571.944	79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	MW	sd	raven	0.0
43	Spectrogram 1	6	291.825	344.9296983790002	53.10469837900018	0.0	520.2	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_061500.aif	291.825	79296_Brunswick03_002K_M06_UTCm5_20161217_061500.aif	MW	su	raven	0.0
44	Spectrogram 1	6	878.69	933.2189623210011	54.52896232100102	107.6	219.7	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	878.69	79296_Brunswick03_002K_M06_UTCm5_20161217_060000.aif	MW	c	raven	0.0
45	Spectrogram 1	6	559.302	640.688510927001	81.38651092700093	0.0	493.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_061500.aif	559.302	79296_Brunswick03_002K_M06_UTCm5_20161217_061500.aif	MW	su	raven	0.0
46	Spectrogram 1	6	51.911	138.79110041500093	86.88010041500092	0.0	255.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	51.911	79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	MW	su	raven	0.0
47	Spectrogram 1	6	333.712	387.6305634890018	53.918563489001826	134.5	206.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	333.712	79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	MW	c	raven	0.0
48	Spectrogram 1	6	414.0	454.08285663100105	40.08285663100105	0.0	210.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	414.0	79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	MW	c	raven	0.0
49	Spectrogram 1	6	786.14	839.2446983800006	53.10469838000063	0.0	237.7	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	786.14	79296_Brunswick03_002K_M06_UTCm5_20161217_063000.aif	MW	sd	raven	0.0
50	Spectrogram 1	6	113.1275	173.7604506410002	60.63295064100021	103.1	206.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	113.1275	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	c	raven	0.0
51	Spectrogram 1	6	372.9535	404.2873067060031	31.333806706003088	116.6	197.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	372.9535	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	c	raven	0.0
52	Spectrogram 1	6	460.6775	513.7821983800006	53.10469838000063	103.1	201.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	460.6775	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	sd	raven	0.0
53	Spectrogram 1	6	227.302	277.15123794299905	49.84923794299905	85.2	206.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	227.302	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	c	raven	0.0
54	Spectrogram 1	6	582.85	652.8423993970006	69.99239939700055	112.1	219.7	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	582.85	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	c	raven	0.0
55	Spectrogram 1	6	683.159	733.8221030520002	50.663103052000224	35.9	188.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	683.159	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	c	raven	0.0
56	Spectrogram 1	6	867.4995	911.0412833459978	43.54178334599783	139.0	219.7	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	867.4995	79296_Brunswick03_002K_M06_UTCm5_20161217_064500.aif	MW	c	raven	0.0
57	Spectrogram 1	6	116.152	171.2913611530002	55.139361153000195	0.0	215.2	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	116.152	79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	MW	c	raven	0.0
58	Spectrogram 1	6	259.596	308.83483911000303	49.23883911000303	103.1	201.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	259.596	79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	MW	c	raven	0.0
59	Spectrogram 1	6	394.6975	436.2046205730019	41.507120573001885	0.0	192.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	394.6975	79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	MW	c	raven	0.0
60	Spectrogram 1	6	484.019	571.1025666919993	87.0835666919993	0.0	210.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	484.019	79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	MW	sd	raven	0.0
61	Spectrogram 1	6	702.2575	754.3448669930007	52.087366993000614	116.6	210.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	702.2575	79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	MW	c	raven	0.0
62	Spectrogram 1	6	110.509	141.23240787400027	30.723407874000273	89.7	197.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	110.509	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	c	raven	0.0
63	Spectrogram 1	6	164.1335	197.99967690000275	33.866176900002756	9.0	201.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	164.1335	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	c	raven	0.0
64	Spectrogram 1	6	813.87	872.8752204229978	59.00522042299781	0.0	180.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	813.87	79296_Brunswick03_002K_M06_UTCm5_20161217_070000.aif	MW	sd	raven	0.0
65	Spectrogram 1	6	163.533	258.5517515079997	95.01875150799972	0.0	198.2	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	163.533	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	sd	raven	0.0
66	Spectrogram 1	6	255.9065	306.97653560700104	51.070035607001046	0.0	193.8	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	255.9065	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	su	raven	0.0
67	Spectrogram 1	6	441.264	490.29937283300103	49.03537283300102	0.0	374.4	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	441.264	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	su	raven	0.0
68	Spectrogram 1	6	679.239	721.5599856819995	42.320985681999446	127.8	202.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	679.239	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	c	raven	0.0
69	Spectrogram 1	6	777.3095	860.3237411449996	83.01424114499969	0.0	255.5	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	777.3095	79296_Brunswick03_002K_M06_UTCm5_20161217_071500.aif	MW	sd	raven	0.0
70	Spectrogram 1	6	138.967	192.6820972109994	53.715097210999375	96.9	202.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	138.967	79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	MW	su	raven	0.0
71	Spectrogram 1	6	213.2105	269.9994997450002	56.78899974500021	79.3	246.7	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	213.2105	79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	MW	su	raven	0.0
72	Spectrogram 1	6	625.9845	666.2708229089999	40.286322908999864	0.0	215.9	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	625.9845	79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	MW	c	raven	0.0
73	Spectrogram 1	6	649.9935	720.7997645060018	70.80626450600175	0.0	202.6	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	649.9935	79296_Brunswick03_002K_M06_UTCm5_20161217_073000.aif	MW	sd	raven	0.0
74	Spectrogram 1	6	24.11	80.67362509399696	56.56362509399696	0.0	757.7	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_074500.aif	24.11	79296_Brunswick03_002K_M06_UTCm5_20161217_074500.aif	MW	su	raven	0.0
75	Spectrogram 1	6	481.9035	540.2983215900018	58.39482159000181	0.0	709.3	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_074500.aif	481.9035	79296_Brunswick03_002K_M06_UTCm5_20161217_074500.aif	MW	su	raven	0.0
76	Spectrogram 1	6	638.1655	670.7201043709982	32.55460437099828	0.0	440.5	Z:\ACOUSTIC_DATA\BOTTOM_MOUNTED\NEFSC_GA\NEFSC_GA_201611\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161217_074500.aif	638.1655	79296_Brunswick03_002K_M06_UTCm5_20161217_074500.aif	MW	c	raven	0.0
