Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
1222	Spectrogram 1	1	62607.192000000	62659.095000000	0.000	300.000	51.9020	NOPP8a_Clips_minke_pt_20091001_000000_282s330ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_000000_282s330ms_ch01.aif	0.37923		Bac_3100	
1223	Waveform 1	1	62733.726000000	62756.456000000	0.000	253.900	22.7295	NOPP8a_Clips_minke_pt_20091001_000000_361s883ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_000000_361s883ms_ch01.aif	0.31333		Bac_3100	
1223	Spectrogram 1	1	62733.726000000	62756.456000000	0.000	253.900	22.7295	NOPP8a_Clips_minke_pt_20091001_000000_361s883ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_000000_361s883ms_ch01.aif	0.31333		Bac_3100	
1224	Waveform 1	1	62821.834000000	62833.772000000	0.000	285.200	42.6490	NOPP8a_Clips_minke_pt_20091001_001500_398s305ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_398s305ms_ch01.aif	0.29088		Bac_3100	
1224	Spectrogram 1	1	62821.834000000	62833.772000000	0.000	285.200	42.6490	NOPP8a_Clips_minke_pt_20091001_001500_398s305ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_398s305ms_ch01.aif	0.29088		Bac_3100	
1225	Waveform 1	1	62943.673000000	62987.241000000	0.000	289.100	82.6080	NOPP8a_Clips_minke_pt_20091001_001500_431s325ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_431s325ms_ch01.aif	0.3224		Bac_3100	
1225	Spectrogram 1	1	62943.673000000	62987.241000000	0.000	289.100	82.6080	NOPP8a_Clips_minke_pt_20091001_001500_431s325ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_431s325ms_ch01.aif	0.3224		Bac_3100	
1226	Waveform 1	1	63050.425000000	63071.985000000	0.000	210.900	0.0960	NOPP8a_Clips_minke_pt_20091001_001500_600s268ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_600s268ms_ch01.aif	0.28857		Bac_3100	
1226	Spectrogram 1	1	63050.425000000	63071.985000000	0.000	210.900	0.0960	NOPP8a_Clips_minke_pt_20091001_001500_600s268ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_600s268ms_ch01.aif	0.28857		Bac_3100	
1227	Waveform 1	1	63096.593000000	63110.374000000	0.000	289.100	13.7805	NOPP8a_Clips_minke_pt_20091001_001500_638s210ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_638s210ms_ch01.aif	0.38056		Bac_3100	
1227	Spectrogram 1	1	63096.593000000	63110.374000000	0.000	289.100	13.7805	NOPP8a_Clips_minke_pt_20091001_001500_638s210ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_638s210ms_ch01.aif	0.38056		Bac_3100	
1228	Waveform 1	1	63158.015000000	63202.366000000	0.000	300.000	33.8600	NOPP8a_Clips_minke_pt_20091001_001500_684s385ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_684s385ms_ch01.aif	0.2669		Bac_3100	
1228	Spectrogram 1	1	63158.015000000	63202.366000000	0.000	300.000	33.8600	NOPP8a_Clips_minke_pt_20091001_001500_684s385ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_684s385ms_ch01.aif	0.2669		Bac_3100	
1229	Waveform 1	1	63264.288000000	63309.660000000	0.000	289.100	22.8165	NOPP8a_Clips_minke_pt_20091001_001500_762s686ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_762s686ms_ch01.aif	0.28469		Bac_3100	
1229	Spectrogram 1	1	63264.288000000	63309.660000000	0.000	289.100	22.8165	NOPP8a_Clips_minke_pt_20091001_001500_762s686ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_001500_762s686ms_ch01.aif	0.28469		Bac_3100	
1230	Waveform 1	1	63424.266000000	63475.756000000	0.000	289.100	80.5115	NOPP8a_Clips_minke_pt_20091001_003000_1040s005ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_1040s005ms_ch01.aif	0.30145		Bac_3100	
1230	Spectrogram 1	1	63424.266000000	63475.756000000	0.000	289.100	80.5115	NOPP8a_Clips_minke_pt_20091001_003000_1040s005ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_1040s005ms_ch01.aif	0.30145		Bac_3100	
1231	Waveform 1	1	63596.464000000	63634.675000000	0.000	289.100	38.2105	NOPP8a_Clips_minke_pt_20091001_003000_1126s539ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_1126s539ms_ch01.aif	0.26667		Bac_3100	
1231	Spectrogram 1	1	63596.464000000	63634.675000000	0.000	289.100	38.2105	NOPP8a_Clips_minke_pt_20091001_003000_1126s539ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_1126s539ms_ch01.aif	0.26667		Bac_3100	
1232	Waveform 1	1	63679.329000000	63692.613000000	3.900	214.800	6.4435	NOPP8a_Clips_minke_pt_20091001_003000_821s658ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_821s658ms_ch01.aif	0.24267		Bac_3100	
1232	Spectrogram 1	1	63679.329000000	63692.613000000	3.900	214.800	6.4435	NOPP8a_Clips_minke_pt_20091001_003000_821s658ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_821s658ms_ch01.aif	0.24267		Bac_3100	
1233	Waveform 1	1	63703.330000000	63731.589000000	7.800	281.300	11.1155	NOPP8a_Clips_minke_pt_20091001_003000_831s412ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_831s412ms_ch01.aif	0.25609		Bac_3100	
1233	Spectrogram 1	1	63703.330000000	63731.589000000	7.800	281.300	11.1155	NOPP8a_Clips_minke_pt_20091001_003000_831s412ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_831s412ms_ch01.aif	0.25609		Bac_3100	
1234	Waveform 1	1	63760.927000000	63780.806000000	7.800	289.100	9.6515	NOPP8a_Clips_minke_pt_20091001_003000_878s213ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_878s213ms_ch01.aif	0.25684		Bac_3100	
1234	Spectrogram 1	1	63760.927000000	63780.806000000	7.800	289.100	9.6515	NOPP8a_Clips_minke_pt_20091001_003000_878s213ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_878s213ms_ch01.aif	0.25684		Bac_3100	
1235	Waveform 1	1	63822.415000000	63855.704000000	0.000	289.100	26.8440	NOPP8a_Clips_minke_pt_20091001_003000_925s999ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_925s999ms_ch01.aif	0.26092		Bac_3100	
1235	Spectrogram 1	1	63822.415000000	63855.704000000	0.000	289.100	26.8440	NOPP8a_Clips_minke_pt_20091001_003000_925s999ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_925s999ms_ch01.aif	0.26092		Bac_3100	
1236	Waveform 1	1	63954.678000000	64010.697000000	0.000	289.100	56.0185	NOPP8a_Clips_minke_pt_20091001_003000_976s738ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_976s738ms_ch01.aif	0.29052		Bac_3100	
1236	Spectrogram 1	1	63954.678000000	64010.697000000	0.000	289.100	56.0185	NOPP8a_Clips_minke_pt_20091001_003000_976s738ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_003000_976s738ms_ch01.aif	0.29052		Bac_3100	
1237	Waveform 1	1	64073.459000000	64094.534000000	0.000	132.800	6.7440	NOPP8a_Clips_minke_pt_20091001_191500_2245s554ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_191500_2245s554ms_ch01.aif	0.23158		Bac_3100	
1237	Spectrogram 1	1	64073.459000000	64094.534000000	0.000	132.800	6.7440	NOPP8a_Clips_minke_pt_20091001_191500_2245s554ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_191500_2245s554ms_ch01.aif	0.23158		Bac_3100	
1238	Waveform 1	1	64141.526000000	64162.907000000	0.000	289.100	36.4215	NOPP8a_Clips_minke_pt_20091001_203000_2409s038ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2409s038ms_ch01.aif	0.40639		Bac_3100	
1238	Spectrogram 1	1	64141.526000000	64162.907000000	0.000	289.100	36.4215	NOPP8a_Clips_minke_pt_20091001_203000_2409s038ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2409s038ms_ch01.aif	0.40639		Bac_3100	
1239	Waveform 1	1	64261.457000000	64292.471000000	0.000	289.100	47.0895	NOPP8a_Clips_minke_pt_20091001_203000_2449s217ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2449s217ms_ch01.aif	0.35617		Bac_3100	
1239	Spectrogram 1	1	64261.457000000	64292.471000000	0.000	289.100	47.0895	NOPP8a_Clips_minke_pt_20091001_203000_2449s217ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2449s217ms_ch01.aif	0.35617		Bac_3100	
1240	Waveform 1	1	64355.756000000	64366.674000000	0.000	257.800	10.9170	NOPP8a_Clips_minke_pt_20091001_203000_2504s788ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2504s788ms_ch01.aif	0.39		Bac_3100	
1240	Spectrogram 1	1	64355.756000000	64366.674000000	0.000	257.800	10.9170	NOPP8a_Clips_minke_pt_20091001_203000_2504s788ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2504s788ms_ch01.aif	0.39		Bac_3100	
1241	Waveform 1	1	64414.817000000	64447.240000000	0.000	277.300	37.2260	NOPP8a_Clips_minke_pt_20091001_203000_2538s793ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2538s793ms_ch01.aif	0.42667		Bac_3100	
1241	Spectrogram 1	1	64414.817000000	64447.240000000	0.000	277.300	37.2260	NOPP8a_Clips_minke_pt_20091001_203000_2538s793ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2538s793ms_ch01.aif	0.42667		Bac_3100	
1242	Waveform 1	1	64497.055000000	64504.841000000	0.000	238.300	7.7850	NOPP8a_Clips_minke_pt_20091001_203000_2592s843ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2592s843ms_ch01.aif	0.31833		Bac_3100	
1242	Spectrogram 1	1	64497.055000000	64504.841000000	0.000	238.300	7.7850	NOPP8a_Clips_minke_pt_20091001_203000_2592s843ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2592s843ms_ch01.aif	0.31833		Bac_3100	
1243	Waveform 1	1	64610.225000000	64656.342000000	0.000	265.600	97.5990	NOPP8a_Clips_minke_pt_20091001_203000_2603s850ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2603s850ms_ch01.aif	0.35021		Bac_3100	
1243	Spectrogram 1	1	64610.225000000	64656.342000000	0.000	265.600	97.5990	NOPP8a_Clips_minke_pt_20091001_203000_2603s850ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_203000_2603s850ms_ch01.aif	0.35021		Bac_3100	
1244	Waveform 1	1	64776.164000000	64824.129000000	0.000	289.100	47.9650	NOPP8a_Clips_minke_pt_20091001_204500_2679s108ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2679s108ms_ch01.aif	0.33447		Bac_3100	
1244	Spectrogram 1	1	64776.164000000	64824.129000000	0.000	289.100	47.9650	NOPP8a_Clips_minke_pt_20091001_204500_2679s108ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2679s108ms_ch01.aif	0.33447		Bac_3100	
1245	Waveform 1	1	64882.928000000	64913.973000000	0.000	253.900	10.8345	NOPP8a_Clips_minke_pt_20091001_204500_2750s877ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2750s877ms_ch01.aif	0.38939		Bac_3100	
1245	Spectrogram 1	1	64882.928000000	64913.973000000	0.000	253.900	10.8345	NOPP8a_Clips_minke_pt_20091001_204500_2750s877ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2750s877ms_ch01.aif	0.38939		Bac_3100	
1246	Waveform 1	1	64938.849000000	64950.484000000	0.000	289.100	3.9360	NOPP8a_Clips_minke_pt_20091001_204500_2800s631ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2800s631ms_ch01.aif	0.3381		Bac_3100	
1246	Spectrogram 1	1	64938.849000000	64950.484000000	0.000	289.100	3.9360	NOPP8a_Clips_minke_pt_20091001_204500_2800s631ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2800s631ms_ch01.aif	0.3381		Bac_3100	
1247	Waveform 1	1	65001.223000000	65053.025000000	0.000	250.000	42.9540	NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	0.36071		Bac_3100	
1247	Spectrogram 1	1	65001.223000000	65053.025000000	0.000	250.000	42.9540	NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	0.36071		Bac_3100	
1248	Waveform 1	1	65071.673000000	65097.390000000	0.000	259.700	113.4040	NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	0.23467		Bac_3100	
1248	Spectrogram 1	1	65071.673000000	65097.390000000	0.000	259.700	113.4040	NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	0.23467		Bac_3100	
1249	Waveform 1	1	65115.676000000	65134.557000000	0.000	250.000	18.8820	NOPP8a_Clips_minke_pt_20091001_204500_2897s187ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2897s187ms_ch01.aif	0.3626		Bac_3100	
1249	Spectrogram 1	1	65115.676000000	65134.557000000	0.000	250.000	18.8820	NOPP8a_Clips_minke_pt_20091001_204500_2897s187ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_2897s187ms_ch01.aif	0.3626		Bac_3100	
1250	Waveform 1	1	65153.610000000	65186.061000000	0.000	300.000	0.1710	NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	0.22889		Bac_3100	
1250	Spectrogram 1	1	65153.610000000	65186.061000000	0.000	300.000	0.1710	NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	0.22889		Bac_3100	
1251	Waveform 1	1	65190.228000000	65210.129000000	31.300	311.200	36.7890	NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	0.2381		Bac_3100	
1251	Spectrogram 1	1	65190.228000000	65210.129000000	31.300	311.200	36.7890	NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	0.2381		Bac_3100	
1252	Waveform 1	1	65241.023000000	65302.033000000	0.000	300.000	32.2820	NOPP8a_Clips_minke_pt_20091001_210000_3406s269ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\NOPP8a_Clips_minke_pt_20091001_210000_3406s269ms_ch01.aif	0.2558		Bac_3100	
