Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
16	Spectrogram 1	1	435.617593900	436.422146000	27.439	384.756	435.6175	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
17	Waveform 1	1	490.421784700	491.510296200	42.073	378.659	490.4220	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
17	Spectrogram 1	1	490.421784700	491.510296200	42.073	378.659	490.4220	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
18	Waveform 1	1	544.090137300	545.036669100	15.244	415.244	544.0900	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
18	Spectrogram 1	1	544.090137300	545.036669100	15.244	415.244	544.0900	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
19	Waveform 1	1	694.636018800	695.866510100	66.463	415.244	694.6360	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
19	Spectrogram 1	1	694.636018800	695.866510100	66.463	415.244	694.6360	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
20	Waveform 1	1	777.268244200	778.451409000	48.171	392.073	777.2680	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
20	Spectrogram 1	1	777.268244200	778.451409000	48.171	392.073	777.2680	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
21	Waveform 1	1	896.625903200	898.187680600	44.512	379.878	896.6260	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
21	Spectrogram 1	1	896.625903200	898.187680600	44.512	379.878	896.6260	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
22	Waveform 1	1	993.929371400	995.396495700	39.634	294.512	93.9295	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
22	Spectrogram 1	1	993.929371400	995.396495700	39.634	294.512	93.9295	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
23	Waveform 1	1	1156.543533000	1157.726698000	43.293	388.415	256.5435	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
23	Spectrogram 1	1	1156.543533000	1157.726698000	43.293	388.415	256.5435	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
24	Waveform 1	1	1209.880600000	1211.111091000	50.610	409.146	309.8805	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
24	Spectrogram 1	1	1209.880600000	1211.111091000	50.610	409.146	309.8805	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
25	Waveform 1	1	1286.644328000	1288.111452000	5.488	399.390	386.6445	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
25	Spectrogram 1	1	1286.644328000	1288.111452000	5.488	399.390	386.6445	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
26	Waveform 1	1	1306.190210000	1307.420701000	14.024	394.512	406.1900	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
26	Spectrogram 1	1	1306.190210000	1307.420701000	14.024	394.512	406.1900	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
27	Waveform 1	1	1388.869762000	1389.863620000	46.951	372.561	488.8700	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
27	Spectrogram 1	1	1388.869762000	1389.863620000	46.951	372.561	488.8700	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
28	Waveform 1	1	1490.195990000	1491.189848000	43.293	411.585	590.1960	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
28	Spectrogram 1	1	1490.195990000	1491.189848000	43.293	411.585	590.1960	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
29	Waveform 1	1	1731.514270000	1732.602782000	32.317	375.000	831.5145	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
29	Spectrogram 1	1	1731.514270000	1732.602782000	32.317	375.000	831.5145	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
30	Waveform 1	1	1733.785947000	1734.779805000	56.707	381.098	833.7860	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
30	Spectrogram 1	1	1733.785947000	1734.779805000	56.707	381.098	833.7860	ch8_NOPP_20080404_001500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_001500.aif				
31	Waveform 1	1	1816.370845000	1818.216582000	34.756	393.293	16.3710	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
31	Spectrogram 1	1	1816.370845000	1818.216582000	34.756	393.293	16.3710	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
32	Waveform 1	1	1863.886741000	1864.975253000	44.512	381.098	63.8865	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
32	Spectrogram 1	1	1863.886741000	1864.975253000	44.512	381.098	63.8865	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
33	Waveform 1	1	1881.965499000	1882.912030000	51.829	376.220	81.9655	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
33	Spectrogram 1	1	1881.965499000	1882.912030000	51.829	376.220	81.9655	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
34	Waveform 1	1	1887.502710000	1888.591221000	65.244	383.537	87.5025	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
34	Spectrogram 1	1	1887.502710000	1888.591221000	65.244	383.537	87.5025	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
35	Waveform 1	1	1938.473447000	1940.082551000	49.390	398.171	138.4735	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
35	Spectrogram 1	1	1938.473447000	1940.082551000	49.390	398.171	138.4735	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
36	Waveform 1	1	1997.584357000	1999.051481000	33.537	426.220	197.5845	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
36	Spectrogram 1	1	1997.584357000	1999.051481000	33.537	426.220	197.5845	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
37	Waveform 1	1	2046.662030000	2048.176481000	17.683	384.756	246.6620	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
37	Spectrogram 1	1	2046.662030000	2048.176481000	17.683	384.756	246.6620	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
38	Waveform 1	1	2080.074603000	2081.305094000	28.659	350.610	280.0745	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
38	Spectrogram 1	1	2080.074603000	2081.305094000	28.659	350.610	280.0745	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
39	Waveform 1	1	2112.824603000	2114.386380000	15.244	349.390	312.8245	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
39	Spectrogram 1	1	2112.824603000	2114.386380000	15.244	349.390	312.8245	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
40	Waveform 1	1	2180.832912000	2182.205383000	17.683	406.707	380.8330	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
40	Spectrogram 1	1	2180.832912000	2182.205383000	17.683	406.707	380.8330	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
41	Waveform 1	1	2184.429733000	2186.275470000	11.585	390.854	384.4295	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
41	Spectrogram 1	1	2184.429733000	2186.275470000	11.585	390.854	384.4295	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
42	Waveform 1	1	2339.235007000	2340.323519000	44.512	387.195	539.2350	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
42	Spectrogram 1	1	2339.235007000	2340.323519000	44.512	387.195	539.2350	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
43	Waveform 1	1	2413.443100000	2414.342305000	55.488	406.707	613.4430	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
43	Spectrogram 1	1	2413.443100000	2414.342305000	55.488	406.707	613.4430	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
44	Waveform 1	1	2609.895773000	2611.268244000	54.268	399.390	809.8960	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
44	Spectrogram 1	1	2609.895773000	2611.268244000	54.268	399.390	809.8960	ch8_NOPP_20080404_003000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_003000.aif				
45	Waveform 1	1	2798.255600000	2799.202132000	72.561	444.512	98.2555	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
45	Spectrogram 1	1	2798.255600000	2799.202132000	72.561	444.512	98.2555	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
46	Waveform 1	1	3019.460079000	3020.785224000	14.024	406.707	319.4600	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
46	Spectrogram 1	1	3019.460079000	3020.785224000	14.024	406.707	319.4600	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
47	Waveform 1	1	3032.238259000	3033.516077000	38.415	409.146	332.2385	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
47	Spectrogram 1	1	3032.238259000	3033.516077000	38.415	409.146	332.2385	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
48	Waveform 1	1	3070.951409000	3072.323880000	44.512	404.268	370.9515	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
48	Spectrogram 1	1	3070.951409000	3072.323880000	44.512	404.268	370.9515	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
49	Waveform 1	1	3058.551842000	3059.782334000	75.000	429.878	358.5520	ch8_NOPP_20080404_004500.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_004500.aif				
