Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
25	Spectrogram 1	1	575.491346800	577.497653200	83.333	430.702	575.4915	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
26	Waveform 1	1	581.655346800	584.175758700	49.390	430.702	581.6555	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
26	Spectrogram 1	1	581.655346800	584.175758700	49.390	430.702	581.6555	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
27	Waveform 1	1	589.476336700	592.070153200	70.122	430.702	589.4765	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
27	Spectrogram 1	1	589.476336700	592.070153200	70.122	430.702	589.4765	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
28	Waveform 1	1	594.586346800	596.592653200	83.333	430.702	594.5865	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
28	Spectrogram 1	1	594.586346800	596.592653200	83.333	430.702	594.5865	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
29	Waveform 1	1	602.358346800	604.364653200	83.333	430.702	602.3585	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
29	Spectrogram 1	1	602.358346800	604.364653200	83.333	430.702	602.3585	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
30	Waveform 1	1	616.126846800	618.133153200	83.333	430.702	616.1270	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
30	Spectrogram 1	1	616.126846800	618.133153200	83.333	430.702	616.1270	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
31	Waveform 1	1	628.320846800	630.327153200	83.333	430.702	628.3210	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
31	Spectrogram 1	1	628.320846800	630.327153200	83.333	430.702	628.3210	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
32	Waveform 1	1	642.122846800	644.129153200	83.333	430.702	642.1230	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
32	Spectrogram 1	1	642.122846800	644.129153200	83.333	430.702	642.1230	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
33	Waveform 1	1	648.823880100	652.562680600	31.098	430.702	648.8240	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
33	Spectrogram 1	1	648.823880100	652.562680600	31.098	430.702	648.8240	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
34	Waveform 1	1	655.402276000	657.158903200	42.073	430.702	655.4025	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
34	Spectrogram 1	1	655.402276000	657.158903200	42.073	430.702	655.4025	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
35	Waveform 1	1	661.852596800	663.858903200	83.333	430.702	661.8525	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
35	Spectrogram 1	1	661.852596800	663.858903200	83.333	430.702	661.8525	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
36	Waveform 1	1	669.356596800	671.362903200	83.333	430.702	669.3565	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
36	Spectrogram 1	1	669.356596800	671.362903200	83.333	430.702	669.3565	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
37	Waveform 1	1	675.855596800	678.450325100	62.805	430.702	675.8555	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
37	Spectrogram 1	1	675.855596800	678.450325100	62.805	430.702	675.8555	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
38	Waveform 1	1	682.555596800	684.561903200	83.333	430.702	682.5555	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
38	Spectrogram 1	1	682.555596800	684.561903200	83.333	430.702	682.5555	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
39	Waveform 1	1	688.698083300	690.881416700	102.632	409.649	688.6980	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
39	Spectrogram 1	1	688.698083300	690.881416700	102.632	409.649	688.6980	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
40	Waveform 1	1	702.521596800	704.527903200	83.333	430.702	702.5215	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
40	Spectrogram 1	1	702.521596800	704.527903200	83.333	430.702	702.5215	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
41	Waveform 1	1	708.719096800	710.725403200	83.333	430.702	708.7190	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
41	Spectrogram 1	1	708.719096800	710.725403200	83.333	430.702	708.7190	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
42	Waveform 1	1	714.883096800	716.889403200	83.333	430.702	714.8830	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
42	Spectrogram 1	1	714.883096800	716.889403200	83.333	430.702	714.8830	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
43	Waveform 1	1	721.281596800	724.120484100	44.512	430.702	721.2815	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
43	Spectrogram 1	1	721.281596800	724.120484100	44.512	430.702	721.2815	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
44	Waveform 1	1	728.618096800	730.624403200	83.333	430.702	728.6180	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
44	Spectrogram 1	1	728.618096800	730.624403200	83.333	430.702	728.6180	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
45	Waveform 1	1	741.716596800	743.722903200	83.333	430.702	741.7165	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
45	Spectrogram 1	1	741.716596800	743.722903200	83.333	430.702	741.7165	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
46	Waveform 1	1	749.053096800	751.059403200	83.333	430.702	749.0530	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
46	Spectrogram 1	1	749.053096800	751.059403200	83.333	430.702	749.0530	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
47	Waveform 1	1	755.116596800	757.122903200	83.333	430.702	755.1165	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
47	Spectrogram 1	1	755.116596800	757.122903200	83.333	430.702	755.1165	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
48	Waveform 1	1	770.861596800	772.867903200	83.333	430.702	770.8615	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
48	Spectrogram 1	1	770.861596800	772.867903200	83.333	430.702	770.8615	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
49	Waveform 1	1	784.695346800	786.701653200	83.333	430.702	784.6955	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
49	Spectrogram 1	1	784.695346800	786.701653200	83.333	430.702	784.6955	ch8_NOPP_20080404_000000.aif	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200803-NOPP2_CH08\ch8_NOPP_20080404_000000.aif				
