Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
2866	Waveform 1	1	108348.201000000	108386.792000000	0.000	300.000	26.9220	NOPP8_Clips_minke_pt_20091027_223000_1121s707ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_1121s707ms_ch01.aif	0.26843		Bac_3100	
2866	Spectrogram 1	1	108348.201000000	108386.792000000	0.000	300.000	26.9220	NOPP8_Clips_minke_pt_20091027_223000_1121s707ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_1121s707ms_ch01.aif	0.26843		Bac_3100	
2867	Waveform 1	1	108417.477000000	108464.566000000	0.000	289.100	1.7005	NOPP8_Clips_minke_pt_20091027_223000_824s790ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_824s790ms_ch01.aif	0.52718		Bac_3100	
2867	Spectrogram 1	1	108417.477000000	108464.566000000	0.000	289.100	1.7005	NOPP8_Clips_minke_pt_20091027_223000_824s790ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_824s790ms_ch01.aif	0.52718		Bac_3100	
2868	Waveform 1	1	108505.442000000	108545.586000000	0.000	289.100	38.6585	NOPP8_Clips_minke_pt_20091027_223000_873s023ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_873s023ms_ch01.aif	0.42349		Bac_3100	
2868	Spectrogram 1	1	108505.442000000	108545.586000000	0.000	289.100	38.6585	NOPP8_Clips_minke_pt_20091027_223000_873s023ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_873s023ms_ch01.aif	0.42349		Bac_3100	
2869	Waveform 1	1	108600.641000000	108642.893000000	0.000	300.000	17.8830	NOPP8_Clips_minke_pt_20091027_223000_936s648ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_936s648ms_ch01.aif	0.2961		Bac_3100	
2869	Spectrogram 1	1	108600.641000000	108642.893000000	0.000	300.000	17.8830	NOPP8_Clips_minke_pt_20091027_223000_936s648ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_936s648ms_ch01.aif	0.2961		Bac_3100	
2870	Waveform 1	1	108699.953000000	108742.440000000	0.000	300.000	26.9925	NOPP8_Clips_minke_pt_20091027_223000_999s647ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_999s647ms_ch01.aif	0.294		Bac_3100	
2870	Spectrogram 1	1	108699.953000000	108742.440000000	0.000	300.000	26.9925	NOPP8_Clips_minke_pt_20091027_223000_999s647ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_223000_999s647ms_ch01.aif	0.294		Bac_3100	
2871	Waveform 1	1	108800.210000000	108833.947000000	7.800	300.000	24.4295	NOPP8_Clips_minke_pt_20091027_224500_1385s326ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_224500_1385s326ms_ch01.aif	0.3662		Bac_3100	
2871	Spectrogram 1	1	108800.210000000	108833.947000000	7.800	300.000	24.4295	NOPP8_Clips_minke_pt_20091027_224500_1385s326ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_224500_1385s326ms_ch01.aif	0.3662		Bac_3100	
2872	Waveform 1	1	108897.633000000	108944.014000000	0.000	187.500	34.6035	NOPP8_Clips_minke_pt_20091027_230000_1807s874ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_230000_1807s874ms_ch01.aif	0.26976		Bac_3100	
2872	Spectrogram 1	1	108897.633000000	108944.014000000	0.000	187.500	34.6035	NOPP8_Clips_minke_pt_20091027_230000_1807s874ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_230000_1807s874ms_ch01.aif	0.26976		Bac_3100	
2873	Waveform 1	1	109022.315000000	109066.701000000	0.000	289.100	44.3850	NOPP8_Clips_minke_pt_20091027_230000_1883s312ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_230000_1883s312ms_ch01.aif	0.44414		Bac_3100	
2873	Spectrogram 1	1	109022.315000000	109066.701000000	0.000	289.100	44.3850	NOPP8_Clips_minke_pt_20091027_230000_1883s312ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_230000_1883s312ms_ch01.aif	0.44414		Bac_3100	
2874	Waveform 1	1	109149.118000000	109187.150000000	0.000	289.100	38.0320	NOPP8_Clips_minke_pt_20091027_230000_1962s686ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_230000_1962s686ms_ch01.aif	0.32		Bac_3100	
2874	Spectrogram 1	1	109149.118000000	109187.150000000	0.000	289.100	38.0320	NOPP8_Clips_minke_pt_20091027_230000_1962s686ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_230000_1962s686ms_ch01.aif	0.32		Bac_3100	
2875	Waveform 1	1	109259.096000000	109293.012000000	0.000	289.100	33.9150	NOPP8_Clips_minke_pt_20091027_231500_2038s034ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2038s034ms_ch01.aif	0.29641		Bac_3100	
2875	Spectrogram 1	1	109259.096000000	109293.012000000	0.000	289.100	33.9150	NOPP8_Clips_minke_pt_20091027_231500_2038s034ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2038s034ms_ch01.aif	0.29641		Bac_3100	
2876	Waveform 1	1	109359.590000000	109392.252000000	0.000	289.100	32.6630	NOPP8_Clips_minke_pt_20091027_231500_2101s480ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2101s480ms_ch01.aif	0.31821		Bac_3100	
2876	Spectrogram 1	1	109359.590000000	109392.252000000	0.000	289.100	32.6630	NOPP8_Clips_minke_pt_20091027_231500_2101s480ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2101s480ms_ch01.aif	0.31821		Bac_3100	
2877	Waveform 1	1	109446.063000000	109471.083000000	0.000	289.100	21.1485	NOPP8_Clips_minke_pt_20091027_231500_2164s121ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2164s121ms_ch01.aif	0.51263		Bac_3100	
2877	Spectrogram 1	1	109446.063000000	109471.083000000	0.000	289.100	21.1485	NOPP8_Clips_minke_pt_20091027_231500_2164s121ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2164s121ms_ch01.aif	0.51263		Bac_3100	
2878	Waveform 1	1	109521.560000000	109550.553000000	0.000	289.100	28.9940	NOPP8_Clips_minke_pt_20091027_231500_2220s766ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2220s766ms_ch01.aif	0.29264		Bac_3100	
2878	Spectrogram 1	1	109521.560000000	109550.553000000	0.000	289.100	28.9940	NOPP8_Clips_minke_pt_20091027_231500_2220s766ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2220s766ms_ch01.aif	0.29264		Bac_3100	
2879	Waveform 1	1	109613.462000000	109648.759000000	0.000	289.100	33.9150	NOPP8_Clips_minke_pt_20091027_231500_2279s648ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2279s648ms_ch01.aif	0.29814		Bac_3100	
2879	Spectrogram 1	1	109613.462000000	109648.759000000	0.000	289.100	33.9150	NOPP8_Clips_minke_pt_20091027_231500_2279s648ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2279s648ms_ch01.aif	0.29814		Bac_3100	
2880	Waveform 1	1	109701.454000000	109738.564000000	0.000	195.300	20.1610	NOPP8_Clips_minke_pt_20091027_231500_2411s006ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2411s006ms_ch01.aif	0.26954		Bac_3100	
2880	Spectrogram 1	1	109701.454000000	109738.564000000	0.000	195.300	20.1610	NOPP8_Clips_minke_pt_20091027_231500_2411s006ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2411s006ms_ch01.aif	0.26954		Bac_3100	
2881	Waveform 1	1	109793.509000000	109819.818000000	0.000	289.100	26.3090	NOPP8_Clips_minke_pt_20091027_231500_2475s437ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2475s437ms_ch01.aif	0.40936		Bac_3100	
2881	Spectrogram 1	1	109793.509000000	109819.818000000	0.000	289.100	26.3090	NOPP8_Clips_minke_pt_20091027_231500_2475s437ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2475s437ms_ch01.aif	0.40936		Bac_3100	
2882	Waveform 1	1	109870.928000000	109903.041000000	0.000	199.200	24.8010	NOPP8_Clips_minke_pt_20091027_231500_2536s467ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2536s467ms_ch01.aif	0.30989		Bac_3100	
2882	Spectrogram 1	1	109870.928000000	109903.041000000	0.000	199.200	24.8010	NOPP8_Clips_minke_pt_20091027_231500_2536s467ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2536s467ms_ch01.aif	0.30989		Bac_3100	
2883	Waveform 1	1	109955.927000000	109980.357000000	0.000	191.400	24.4300	NOPP8_Clips_minke_pt_20091027_231500_2601s076ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2601s076ms_ch01.aif	0.2912		Bac_3100	
2883	Spectrogram 1	1	109955.927000000	109980.357000000	0.000	191.400	24.4300	NOPP8_Clips_minke_pt_20091027_231500_2601s076ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_231500_2601s076ms_ch01.aif	0.2912		Bac_3100	
2884	Waveform 1	1	110043.176000000	110081.566000000	0.000	199.200	38.3895	NOPP8_Clips_minke_pt_20091027_233000_2657s453ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2657s453ms_ch01.aif	0.30544		Bac_3100	
2884	Spectrogram 1	1	110043.176000000	110081.566000000	0.000	199.200	38.3895	NOPP8_Clips_minke_pt_20091027_233000_2657s453ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2657s453ms_ch01.aif	0.30544		Bac_3100	
2885	Waveform 1	1	110167.025000000	110214.095000000	0.000	289.100	47.0695	NOPP8_Clips_minke_pt_20091027_233000_2729s221ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2729s221ms_ch01.aif	0.44424		Bac_3100	
2885	Spectrogram 1	1	110167.025000000	110214.095000000	0.000	289.100	47.0695	NOPP8_Clips_minke_pt_20091027_233000_2729s221ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2729s221ms_ch01.aif	0.44424		Bac_3100	
2886	Waveform 1	1	110304.924000000	110348.683000000	0.000	285.200	43.7590	NOPP8_Clips_minke_pt_20091027_233000_2811s996ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2811s996ms_ch01.aif	0.28919		Bac_3100	
2886	Spectrogram 1	1	110304.924000000	110348.683000000	0.000	285.200	43.7590	NOPP8_Clips_minke_pt_20091027_233000_2811s996ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2811s996ms_ch01.aif	0.28919		Bac_3100	
2887	Waveform 1	1	110409.444000000	110426.446000000	0.000	207.000	17.0025	NOPP8_Clips_minke_pt_20091027_233000_2892s534ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2892s534ms_ch01.aif	0.26917		Bac_3100	
2887	Spectrogram 1	1	110409.444000000	110426.446000000	0.000	207.000	17.0025	NOPP8_Clips_minke_pt_20091027_233000_2892s534ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2892s534ms_ch01.aif	0.26917		Bac_3100	
2888	Waveform 1	1	110472.263000000	110501.078000000	0.000	242.200	28.8145	NOPP8_Clips_minke_pt_20091027_233000_2945s868ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2945s868ms_ch01.aif	0.30885		Bac_3100	
2888	Spectrogram 1	1	110472.263000000	110501.078000000	0.000	242.200	28.8145	NOPP8_Clips_minke_pt_20091027_233000_2945s868ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_2945s868ms_ch01.aif	0.30885		Bac_3100	
2889	Waveform 1	1	110585.460000000	110641.027000000	0.000	289.100	55.5675	NOPP8_Clips_minke_pt_20091027_233000_3009s305ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_3009s305ms_ch01.aif	0.48419		Bac_3100	
2889	Spectrogram 1	1	110585.460000000	110641.027000000	0.000	289.100	55.5675	NOPP8_Clips_minke_pt_20091027_233000_3009s305ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_233000_3009s305ms_ch01.aif	0.48419		Bac_3100	
2890	Waveform 1	1	110706.968000000	110723.260000000	0.000	164.100	10.3735	NOPP8_Clips_minke_pt_20091027_234500_3096s996ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3096s996ms_ch01.aif	0.25056		Bac_3100	
2890	Spectrogram 1	1	110706.968000000	110723.260000000	0.000	164.100	10.3735	NOPP8_Clips_minke_pt_20091027_234500_3096s996ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3096s996ms_ch01.aif	0.25056		Bac_3100	
2891	Waveform 1	1	110761.826000000	110787.059000000	0.000	175.800	25.2340	NOPP8_Clips_minke_pt_20091027_234500_3144s063ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3144s063ms_ch01.aif	0.27467		Bac_3100	
2891	Spectrogram 1	1	110761.826000000	110787.059000000	0.000	175.800	25.2340	NOPP8_Clips_minke_pt_20091027_234500_3144s063ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3144s063ms_ch01.aif	0.27467		Bac_3100	
2892	Waveform 1	1	110832.426000000	110859.683000000	3.900	191.400	20.1335	NOPP8_Clips_minke_pt_20091027_234500_3201s957ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3201s957ms_ch01.aif	0.30035		Bac_3100	
2892	Spectrogram 1	1	110832.426000000	110859.683000000	3.900	191.400	20.1335	NOPP8_Clips_minke_pt_20091027_234500_3201s957ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3201s957ms_ch01.aif	0.30035		Bac_3100	
2893	Waveform 1	1	110902.578000000	110942.473000000	0.000	191.400	29.8865	NOPP8_Clips_minke_pt_20091027_234500_3257s435ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3257s435ms_ch01.aif	0.26618		Bac_3100	
2893	Spectrogram 1	1	110902.578000000	110942.473000000	0.000	191.400	29.8865	NOPP8_Clips_minke_pt_20091027_234500_3257s435ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3257s435ms_ch01.aif	0.26618		Bac_3100	
2894	Waveform 1	1	110983.915000000	111005.480000000	0.000	175.800	21.5645	NOPP8_Clips_minke_pt_20091027_234500_3324s098ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3324s098ms_ch01.aif	0.27008		Bac_3100	
2894	Spectrogram 1	1	110983.915000000	111005.480000000	0.000	175.800	21.5645	NOPP8_Clips_minke_pt_20091027_234500_3324s098ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3324s098ms_ch01.aif	0.27008		Bac_3100	
2895	Waveform 1	1	111046.999000000	111066.953000000	0.000	285.200	19.9545	NOPP8_Clips_minke_pt_20091027_234500_3377s160ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3377s160ms_ch01.aif	0.29193		Bac_3100	
2895	Spectrogram 1	1	111046.999000000	111066.953000000	0.000	285.200	19.9545	NOPP8_Clips_minke_pt_20091027_234500_3377s160ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP8_Clips_minke_pt_20091027_234500_3377s160ms_ch01.aif	0.29193		Bac_3100	
2899	Waveform 1	1	7592.073000000	7627.714000000	95.000	185.200	2194.8475	NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif			Bac_3100	
2899	Spectrogram 1	1	7592.073000000	7627.714000000	95.000	185.200	2194.8475	NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET03\NOPP6_Clips_Ano_1000_20090515_104500_39000s090ms_ch03.aif			Bac_3100	
