Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
11	Spectrogram 1	1	13.7805	27.561500000002678	13.781000000002678	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_001500_638s210ms_ch01.aif	13.7805	NOPP8a_Clips_minke_pt_20091001_001500_638s210ms_ch01.aif	MW	nan	raven	0.0
12	Spectrogram 1	1	33.86	78.21100000000239	44.35100000000239	0.0	300.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_001500_684s385ms_ch01.aif	33.86	NOPP8a_Clips_minke_pt_20091001_001500_684s385ms_ch01.aif	MW	nan	raven	0.0
13	Spectrogram 1	1	22.8165	68.18850000000303	45.37200000000303	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_001500_762s686ms_ch01.aif	22.8165	NOPP8a_Clips_minke_pt_20091001_001500_762s686ms_ch01.aif	MW	nan	raven	0.0
14	Spectrogram 1	1	80.5115	132.00149999999798	51.48999999999798	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_1040s005ms_ch01.aif	80.5115	NOPP8a_Clips_minke_pt_20091001_003000_1040s005ms_ch01.aif	MW	nan	raven	0.0
15	Spectrogram 1	1	38.2105	76.42150000000296	38.21100000000296	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_1126s539ms_ch01.aif	38.2105	NOPP8a_Clips_minke_pt_20091001_003000_1126s539ms_ch01.aif	MW	nan	raven	0.0
16	Spectrogram 1	1	6.4435	19.72749999999965	13.28399999999965	3.9	214.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_821s658ms_ch01.aif	6.4435	NOPP8a_Clips_minke_pt_20091001_003000_821s658ms_ch01.aif	MW	nan	raven	0.0
17	Spectrogram 1	1	11.1155	39.37449999999819	28.258999999998192	7.8	281.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_831s412ms_ch01.aif	11.1155	NOPP8a_Clips_minke_pt_20091001_003000_831s412ms_ch01.aif	MW	nan	raven	0.0
18	Spectrogram 1	1	9.6515	29.530499999993538	19.87899999999354	7.8	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_878s213ms_ch01.aif	9.6515	NOPP8a_Clips_minke_pt_20091001_003000_878s213ms_ch01.aif	MW	nan	raven	0.0
19	Spectrogram 1	1	26.844	60.13299999999703	33.28899999999703	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_925s999ms_ch01.aif	26.844	NOPP8a_Clips_minke_pt_20091001_003000_925s999ms_ch01.aif	MW	nan	raven	0.0
20	Spectrogram 1	1	56.0185	112.03750000000024	56.01900000000023	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_003000_976s738ms_ch01.aif	56.0185	NOPP8a_Clips_minke_pt_20091001_003000_976s738ms_ch01.aif	MW	nan	raven	0.0
21	Spectrogram 1	1	6.744	27.81899999999709	21.07499999999709	0.0	132.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_191500_2245s554ms_ch01.aif	6.744	NOPP8a_Clips_minke_pt_20091001_191500_2245s554ms_ch01.aif	MW	nan	raven	0.0
22	Spectrogram 1	1	36.4215	57.802500000001224	21.381000000001222	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_203000_2409s038ms_ch01.aif	36.4215	NOPP8a_Clips_minke_pt_20091001_203000_2409s038ms_ch01.aif	MW	nan	raven	0.0
23	Spectrogram 1	1	47.0895	78.10349999999558	31.013999999995576	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_203000_2449s217ms_ch01.aif	47.0895	NOPP8a_Clips_minke_pt_20091001_203000_2449s217ms_ch01.aif	MW	nan	raven	0.0
24	Spectrogram 1	1	10.917	21.834999999997848	10.917999999997848	0.0	257.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_203000_2504s788ms_ch01.aif	10.917	NOPP8a_Clips_minke_pt_20091001_203000_2504s788ms_ch01.aif	MW	nan	raven	0.0
25	Spectrogram 1	1	37.226	69.64899999999523	32.42299999999523	0.0	277.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_203000_2538s793ms_ch01.aif	37.226	NOPP8a_Clips_minke_pt_20091001_203000_2538s793ms_ch01.aif	MW	nan	raven	0.0
26	Spectrogram 1	1	7.785	15.571000000000058	7.786000000000058	0.0	238.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_203000_2592s843ms_ch01.aif	7.785	NOPP8a_Clips_minke_pt_20091001_203000_2592s843ms_ch01.aif	MW	nan	raven	0.0
27	Spectrogram 1	1	97.599	143.71599999999836	46.116999999998356	0.0	265.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_203000_2603s850ms_ch01.aif	97.599	NOPP8a_Clips_minke_pt_20091001_203000_2603s850ms_ch01.aif	MW	nan	raven	0.0
28	Spectrogram 1	1	47.965	95.93000000000379	47.96500000000378	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_2679s108ms_ch01.aif	47.965	NOPP8a_Clips_minke_pt_20091001_204500_2679s108ms_ch01.aif	MW	nan	raven	0.0
29	Spectrogram 1	1	10.8345	41.87949999999825	31.044999999998254	0.0	253.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_2750s877ms_ch01.aif	10.8345	NOPP8a_Clips_minke_pt_20091001_204500_2750s877ms_ch01.aif	MW	nan	raven	0.0
30	Spectrogram 1	1	3.936	15.570999999994761	11.634999999994761	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_2800s631ms_ch01.aif	3.936	NOPP8a_Clips_minke_pt_20091001_204500_2800s631ms_ch01.aif	MW	nan	raven	0.0
31	Spectrogram 1	1	42.954	94.75600000000333	51.802000000003325	0.0	250.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	42.954	NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	MW	nan	raven	0.0
32	Spectrogram 1	1	113.404	139.1209999999969	25.716999999996915	0.0	259.7	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	113.404	NOPP8a_Clips_minke_pt_20091001_204500_2820s587ms_ch01.aif	MW	nan	raven	0.0
33	Spectrogram 1	1	18.882	37.76300000000123	18.881000000001226	0.0	250.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_2897s187ms_ch01.aif	18.882	NOPP8a_Clips_minke_pt_20091001_204500_2897s187ms_ch01.aif	MW	nan	raven	0.0
34	Spectrogram 1	1	0.171	32.62200000000093	32.45100000000093	0.0	300.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	0.171	NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	MW	nan	raven	0.0
35	Spectrogram 1	1	36.789	56.68999999999802	19.90099999999802	31.3	311.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	36.789	NOPP8a_Clips_minke_pt_20091001_204500_3078s569ms_ch01.aif	MW	nan	raven	0.0
36	Spectrogram 1	1	32.282	93.29200000000203	61.01000000000204	0.0	300.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3406s269ms_ch01.aif	32.282	NOPP8a_Clips_minke_pt_20091001_210000_3406s269ms_ch01.aif	MW	nan	raven	0.0
37	Spectrogram 1	1	107.421	137.95600000000348	30.53500000000348	0.0	171.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3406s269ms_ch01.aif	107.421	NOPP8a_Clips_minke_pt_20091001_210000_3406s269ms_ch01.aif	MW	nan	raven	0.0
38	Spectrogram 1	1	1.552	29.145000000000756	27.593000000000757	0.0	191.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3541s841ms_ch01.aif	1.552	NOPP8a_Clips_minke_pt_20091001_210000_3541s841ms_ch01.aif	MW	nan	raven	0.0
39	Spectrogram 1	1	0.7585	55.302500000001686	54.54400000000169	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3600s357ms_ch01.aif	0.7585	NOPP8a_Clips_minke_pt_20091001_210000_3600s357ms_ch01.aif	MW	nan	raven	0.0
40	Spectrogram 1	1	30.9625	61.92449999999953	30.961999999999534	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3651s186ms_ch01.aif	30.9625	NOPP8a_Clips_minke_pt_20091001_210000_3651s186ms_ch01.aif	MW	nan	raven	0.0
41	Spectrogram 1	1	42.5065	85.01249999999395	42.505999999993946	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3696s824ms_ch01.aif	42.5065	NOPP8a_Clips_minke_pt_20091001_210000_3696s824ms_ch01.aif	MW	nan	raven	0.0
42	Spectrogram 1	1	58.1665	116.33249999999744	58.16599999999744	0.0	285.2	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_210000_3765s818ms_ch01.aif	58.1665	NOPP8a_Clips_minke_pt_20091001_210000_3765s818ms_ch01.aif	MW	nan	raven	0.0
43	Spectrogram 1	1	6.619	18.433999999987776	11.814999999987776	3.9	281.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_3828s459ms_ch01.aif	6.619	NOPP8a_Clips_minke_pt_20091001_211500_3828s459ms_ch01.aif	MW	nan	raven	0.0
44	Spectrogram 1	1	64.764	96.28800000000489	31.52400000000489	0.0	281.3	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_3844s656ms_ch01.aif	64.764	NOPP8a_Clips_minke_pt_20091001_211500_3844s656ms_ch01.aif	MW	nan	raven	0.0
45	Spectrogram 1	1	65.325	130.65100000000092	65.32600000000092	0.0	300.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_3903s538ms_ch01.aif	65.325	NOPP8a_Clips_minke_pt_20091001_211500_3903s538ms_ch01.aif	MW	nan	raven	0.0
46	Spectrogram 1	1	61.1195	109.57450000000175	48.455000000001746	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_3989s893ms_ch01.aif	61.1195	NOPP8a_Clips_minke_pt_20091001_211500_3989s893ms_ch01.aif	MW	nan	raven	0.0
47	Spectrogram 1	1	52.7265	77.39349999998673	24.66699999998673	0.0	300.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_4061s124ms_ch01.aif	52.7265	NOPP8a_Clips_minke_pt_20091001_211500_4061s124ms_ch01.aif	MW	nan	raven	0.0
48	Spectrogram 1	1	107.0915	140.91750000000093	33.82600000000093	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_4061s124ms_ch01.aif	107.0915	NOPP8a_Clips_minke_pt_20091001_211500_4061s124ms_ch01.aif	MW	nan	raven	0.0
49	Spectrogram 1	1	53.2445	113.55250000000454	60.30800000000454	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_4120s991ms_ch01.aif	53.2445	NOPP8a_Clips_minke_pt_20091001_211500_4120s991ms_ch01.aif	MW	nan	raven	0.0
50	Spectrogram 1	1	6.326	20.044999999997323	13.718999999997322	0.0	269.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_4200s178ms_ch01.aif	6.326	NOPP8a_Clips_minke_pt_20091001_211500_4200s178ms_ch01.aif	MW	nan	raven	0.0
51	Spectrogram 1	1	56.9665	91.99249999999802	35.025999999998014	0.0	269.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_211500_4223s266ms_ch01.aif	56.9665	NOPP8a_Clips_minke_pt_20091001_211500_4223s266ms_ch01.aif	MW	nan	raven	0.0
52	Spectrogram 1	1	22.4615	40.458499999988476	17.996999999988475	0.0	250.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4297s450ms_ch01.aif	22.4615	NOPP8a_Clips_minke_pt_20091001_213000_4297s450ms_ch01.aif	MW	nan	raven	0.0
53	Spectrogram 1	1	149.9375	180.29249999999593	30.354999999995925	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4344s341ms_ch01.aif	149.9375	NOPP8a_Clips_minke_pt_20091001_213000_4344s341ms_ch01.aif	MW	nan	raven	0.0
54	Spectrogram 1	1	26.309	52.61800000000838	26.30900000000838	0.0	257.8	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4467s923ms_ch01.aif	26.309	NOPP8a_Clips_minke_pt_20091001_213000_4467s923ms_ch01.aif	MW	nan	raven	0.0
55	Spectrogram 1	1	46.98	93.96099999999976	46.98099999999976	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4520s004ms_ch01.aif	46.98	NOPP8a_Clips_minke_pt_20091001_213000_4520s004ms_ch01.aif	MW	nan	raven	0.0
56	Spectrogram 1	1	12.081	24.161000000001746	12.080000000001746	0.0	269.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4574s770ms_ch01.aif	12.081	NOPP8a_Clips_minke_pt_20091001_213000_4574s770ms_ch01.aif	MW	nan	raven	0.0
57	Spectrogram 1	1	18.434	36.86800000000838	18.43400000000838	0.0	269.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4610s564ms_ch01.aif	18.434	NOPP8a_Clips_minke_pt_20091001_213000_4610s564ms_ch01.aif	MW	nan	raven	0.0
58	Spectrogram 1	1	35.3475	64.44250000000116	29.095000000001164	0.0	300.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4657s097ms_ch01.aif	35.3475	NOPP8a_Clips_minke_pt_20091001_213000_4657s097ms_ch01.aif	MW	nan	raven	0.0
59	Spectrogram 1	1	44.475	88.94999999999126	44.47499999999126	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4712s311ms_ch01.aif	44.475	NOPP8a_Clips_minke_pt_20091001_213000_4712s311ms_ch01.aif	MW	nan	raven	0.0
60	Spectrogram 1	1	108.487	144.1629999999922	35.6759999999922	3.9	274.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4712s311ms_ch01.aif	108.487	NOPP8a_Clips_minke_pt_20091001_213000_4712s311ms_ch01.aif	MW	nan	raven	0.0
61	Spectrogram 1	1	10.559	21.11899999999767	10.55999999999767	0.0	226.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4831s946ms_ch01.aif	10.559	NOPP8a_Clips_minke_pt_20091001_213000_4831s946ms_ch01.aif	MW	nan	raven	0.0
62	Spectrogram 1	1	21.119	78.28700000000512	57.16800000000512	0.0	269.5	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4869s889ms_ch01.aif	21.119	NOPP8a_Clips_minke_pt_20091001_213000_4869s889ms_ch01.aif	MW	nan	raven	0.0
63	Spectrogram 1	1	26.2195	52.43950000000116	26.22000000000116	0.0	250.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_213000_4922s865ms_ch01.aif	26.2195	NOPP8a_Clips_minke_pt_20091001_213000_4922s865ms_ch01.aif	MW	nan	raven	0.0
64	Spectrogram 1	1	36.779	73.55799999999499	36.77899999999499	0.0	253.9	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_214500_4981s031ms_ch01.aif	36.779	NOPP8a_Clips_minke_pt_20091001_214500_4981s031ms_ch01.aif	MW	nan	raven	0.0
65	Spectrogram 1	1	43.669	74.46399999999825	30.794999999998254	0.0	289.1	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_214500_5046s893ms_ch01.aif	43.669	NOPP8a_Clips_minke_pt_20091001_214500_5046s893ms_ch01.aif	MW	nan	raven	0.0
66	Spectrogram 1	1	64.52	129.04000000000406	64.52000000000406	0.0	273.4	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_214500_5100s406ms_ch01.aif	64.52	NOPP8a_Clips_minke_pt_20091001_214500_5100s406ms_ch01.aif	MW	nan	raven	0.0
67	Spectrogram 1	1	9.9335	19.86649999998999	9.93299999998999	0.0	183.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_214500_5193s204ms_ch01.aif	9.9335	NOPP8a_Clips_minke_pt_20091001_214500_5193s204ms_ch01.aif	MW	nan	raven	0.0
68	Spectrogram 1	1	18.4345	33.52750000000803	15.093000000008033	3.9	265.6	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200907-NOPP8a_CH01\NOPP8a_Clips_minke_pt_20091001_214500_5228s462ms_ch01.aif	18.4345	NOPP8a_Clips_minke_pt_20091001_214500_5228s462ms_ch01.aif	MW	nan	raven	0.0
